t,   y,   u
39000.000000,   0.406677,   -0.026855,   0.006266
39295.000000,   0.392182,   -0.015869,   0.006040
39620.000000,   0.396378,   -0.023193,   0.005833
39911.000000,   0.391800,   -0.023193,   0.005646
40204.000000,   0.392563,   -0.015869,   0.005421
40524.000000,   0.348007,   -0.030518,   0.005308
40814.000000,   0.347626,   -0.030518,   0.005140
41139.000000,   0.374939,   -0.023193,   0.004932
41463.000000,   0.368607,   -0.026855,   0.004792
41781.000000,   0.359680,   -0.030518,   0.004642
42072.000000,   0.359070,   -0.019531,   0.004520
42372.000000,   0.363114,   -0.019531,   0.004380
42636.000000,   0.336334,   -0.026855,   0.004325
42976.000000,   0.348160,   -0.023193,   0.004136
43270.000000,   0.317337,   -0.023193,   0.004081
43535.000000,   0.347778,   -0.015869,   0.003968
43876.000000,   0.316422,   -0.023193,   0.003855
44172.000000,   0.328476,   -0.034180,   0.003770
44436.000000,   0.297882,   -0.026855,   0.003696
44776.000000,   0.315430,   -0.023193,   0.003565
45097.000000,   0.309174,   -0.023193,   0.003480
45402.000000,   0.302231,   -0.034180,   0.003403
45689.000000,   0.325577,   -0.019531,   0.003300
45957.000000,   0.314667,   -0.019531,   0.003226
46282.000000,   0.319855,   -0.026855,   0.003190
46574.000000,   0.304520,   -0.026855,   0.003086
46899.000000,   0.274155,   -0.023193,   0.003046
47169.000000,   0.292313,   -0.019531,   0.002964
47460.000000,   0.285599,   -0.037842,   0.002915
47729.000000,   0.274918,   -0.019531,   0.002860
48020.000000,   0.304138,   -0.026855,   0.002784
48310.000000,   0.285599,   -0.030518,   0.002738
48604.000000,   0.267594,   -0.015869,   0.002683
48926.000000,   0.303223,   -0.019531,   0.002616
49195.000000,   0.288117,   -0.023193,   0.002531
49535.000000,   0.285980,   -0.019531,   0.002512
49858.000000,   0.263779,   29.904785,   0.005253
50426.000000,   0.259812,   29.892578,   0.028351
50989.000000,   0.300934,   29.904785,   0.036805
51037.000000,   0.320618,   29.892578,   0.042274
51290.000000,   0.316803,   29.892578,   0.047123
51586.000000,   0.357926,   29.901123,   0.050812
51874.000000,   0.363648,   29.897461,   0.053821
52170.000000,   0.385697,   29.892578,   0.055979
52433.000000,   0.418350,   29.892578,   0.058335
52774.000000,   0.422241,   29.897461,   0.060099
53094.000000,   0.453598,   29.897461,   0.061310
53610.000000,   0.530502,   29.904785,   0.063599
53968.000000,   0.537216,   29.901123,   0.064545
54290.000000,   0.544617,   29.901123,   0.065314
54580.000000,   0.549805,   29.897461,   0.065943
54865.000000,   0.590546,   29.908447,   0.066468
55130.000000,   0.602600,   29.897461,   0.067097
55472.000000,   0.622742,   29.901123,   0.067548
55792.000000,   0.650284,   29.904785,   0.067896
56054.000000,   0.668976,   29.901123,   0.068326
56574.000000,   0.655396,   29.901123,   0.068589
56626.000000,   0.677979,   29.904785,   0.068900
56920.000000,   0.690033,   29.892578,   0.069172
57208.000000,   0.702088,   29.904785,   0.069398
57496.000000,   0.709564,   29.904785,   0.069620
57817.000000,   0.723373,   29.888916,   0.069800
58110.000000,   0.742676,   29.904785,   0.069959
58412.000000,   0.760681,   29.901123,   0.070099
58666.000000,   0.761215,   29.901123,   0.070307
58960.000000,   0.794708,   29.897461,   0.070392
59228.000000,   0.766556,   29.892578,   0.070569
59514.000000,   0.809052,   29.888916,   0.070664
59765.000000,   0.789520,   0.548096,   0.070887
60062.000000,   0.807144,   -0.023193,   0.063206
60350.000000,   0.817825,   -0.023193,   0.052152
60804.000000,   0.793335,   -0.030518,   0.037067
61208.000000,   0.783417,   -0.026855,   0.031333
61528.000000,   0.766785,   -0.030518,   0.027366
61802.000000,   0.740540,   -0.026855,   0.023508
62150.000000,   0.740006,   -0.019531,   0.020667
62470.000000,   0.740158,   -0.026855,   0.018351
62790.000000,   0.720474,   -0.019531,   0.016801
63052.000000,   0.690643,   -0.030518,   0.015131
63391.000000,   0.673020,   -0.023193,   0.013752
63710.000000,   0.668976,   -0.015869,   0.012757
63976.000000,   0.659668,   -0.015869,   0.011707
64315.000000,   0.616028,   -0.019531,   0.010993
64582.000000,   0.602982,   -0.019531,   0.010206
64900.000000,   0.582382,   -0.012207,   0.009604
65192.000000,   0.589783,   -0.034180,   0.009052
65484.000000,   0.587113,   -0.026855,   0.008555
65749.000000,   0.561859,   -0.026855,   0.008170
66238.000000,   0.539276,   -0.023193,   0.007365
66604.000000,   0.542175,   -0.026855,   0.007017
66892.000000,   0.515778,   -0.026855,   0.006727
67182.000000,   0.497620,   -0.026855,   0.006452
67467.000000,   0.506394,   -0.026855,   0.006180
67731.000000,   0.481674,   -0.034180,   0.005900
68071.000000,   0.499146,   -0.015869,   0.005656
68360.000000,   0.470459,   -0.023193,   0.005469
68650.000000,   0.460083,   -0.026855,   0.005225
68971.000000,   0.466950,   -0.023193,   0.005018
69315.000000,   0.469849,   -0.019531,   0.004850
69768.000000,   0.451462,   -0.023193,   0.004737
69831.000000,   0.429260,   -0.023193,   0.004606
70086.000000,   0.455887,   -0.019531,   0.004398
70374.000000,   0.439026,   -0.026855,   0.004285
70688.000000,   0.428497,   -0.026855,   0.004145
71011.000000,   0.452606,   -0.015869,   0.003995
71274.000000,   0.433685,   -0.023193,   0.003901
71531.000000,   0.439255,   -0.023193,   0.003788
71788.000000,   0.410950,   -0.015869,   0.003742
72076.000000,   0.407669,   -0.026855,   0.003602
72327.000000,   0.414154,   -0.019531,   0.003507
72820.000000,   0.396988,   -0.026855,   0.003367
73160.000000,   0.396988,   -0.026855,   0.003168
73749.000000,   0.410340,   -0.019531,   0.003058
74260.000000,   0.400421,   -0.023193,   0.002964
74584.000000,   0.408051,   -0.026855,   0.002851
74850.000000,   0.378983,   -0.019531,   0.002814
75137.000000,   0.388138,   -0.026855,   0.002756
75389.000000,   0.387985,   -0.019531,   0.002683
75706.000000,   0.400192,   -0.026855,   0.002598
76024.000000,   0.362351,   -0.023193,   0.002570
76315.000000,   0.362351,   -0.012207,   0.002485
76604.000000,   0.351441,   -0.030518,   0.002457
76926.000000,   0.375931,   -0.023193,   0.002408
77216.000000,   0.385697,   -0.015869,   0.002344
77509.000000,   0.372116,   -0.026855,   0.002268
77829.000000,   0.361206,   -0.026855,   0.002241
78120.000000,   0.372650,   -0.023193,   0.002195
78404.000000,   0.349533,   -0.023193,   0.002146
78954.000000,   0.362122,   -0.023193,   0.002091
79294.000000,   0.348770,   -0.023193,   0.002082
79559.000000,   0.373032,   -0.023193,   0.001996
79883.000000,   0.353729,   -0.023193,   0.001969
80126.000000,   0.370743,   -0.019531,   0.001932
80416.000000,   0.341293,   -0.019531,   0.001951
80668.000000,   0.372879,   -0.023193,   0.001865
80961.000000,   0.361740,   -0.023193,   0.001829
81226.000000,   0.350067,   -0.019531,   0.001810
81516.000000,   0.346253,   -0.030518,   0.001789
81768.000000,   0.363114,   -0.019531,   0.001716
82060.000000,   0.336868,   -0.026855,   0.001716
82351.000000,   0.353119,   -0.023193,   0.001670
82644.000000,   0.366318,   -0.019531,   0.001679
82908.000000,   0.340149,   -0.026855,   0.001621
83232.000000,   0.365402,   -0.026855,   0.001557
83524.000000,   0.336487,   -0.026855,   0.001526
84106.000000,   0.367691,   -0.026855,   0.001490
84447.000000,   0.346863,   -0.019531,   0.001472
84714.000000,   0.365173,   -0.023193,   0.001444
85008.000000,   0.330002,   -0.026855,   0.001472
85328.000000,   0.345642,   -0.026855,   0.001426
85593.000000,   0.348541,   -0.030518,   0.001377
85886.000000,   0.336334,   -0.026855,   0.001349
86229.000000,   0.345261,   -0.026855,   0.001340
86498.000000,   0.330155,   -0.023193,   0.001331
86814.000000,   0.342590,   -0.026855,   0.001282
87135.000000,   0.351441,   -0.019531,   0.001273
87398.000000,   0.325043,   -0.019531,   0.001237
87714.000000,   0.333664,   -0.030518,   0.001255
88054.000000,   0.353729,   -0.019531,   0.001209
88374.000000,   0.346863,   -0.026855,   0.001191
88891.000000,   0.327866,   -0.019531,   0.001142
89149.000000,   0.357544,   -0.023193,   0.001163
89468.000000,   0.346481,   -0.023193,   0.001133
89787.000000,   0.330002,   29.888916,   0.001340
90265.000000,   0.354645,   29.904785,   0.011201
90330.000000,   0.351441,   29.904785,   0.022364
90598.000000,   0.364639,   29.904785,   0.032554
90916.000000,   0.351441,   29.892578,   0.039197
91193.000000,   0.397904,   29.901123,   0.044993
91513.000000,   0.415299,   29.897461,   0.048438
91769.000000,   0.406296,   29.904785,   0.052210
92110.000000,   0.466568,   29.897461,   0.054450
92376.000000,   0.471985,   29.897461,   0.056769
92699.000000,   0.500672,   29.892578,   0.058494
92990.000000,   0.525162,   29.897461,   0.059958
93281.000000,   0.567047,   29.908447,   0.062333
93889.000000,   0.585968,   29.904785,   0.063233
94382.000000,   0.588638,   29.904785,   0.063907
94429.000000,   0.641281,   29.904785,   0.064716
94748.000000,   0.663101,   29.901123,   0.065296
95014.000000,   0.656540,   29.908447,   0.065906
95336.000000,   0.678742,   29.901123,   0.066328
95591.000000,   0.686600,   29.901123,   0.066733
95848.000000,   0.708267,   29.897461,   0.067109
96138.000000,   0.717575,   29.897461,   0.067521
96432.000000,   0.755646,   29.901123,   0.067838
96724.000000,   0.771210,   29.908447,   0.068140
97009.000000,   0.777695,   29.901123,   0.068458
97303.000000,   0.781891,   29.897461,   0.068720
97623.000000,   0.810196,   29.897461,   0.068973
97888.000000,   0.792420,   29.912109,   0.069181
98209.000000,   0.833160,   29.901123,   0.069425
98528.000000,   0.834534,   29.904785,   0.069602
98793.000000,   0.831863,   29.888916,   0.069791
99113.000000,   0.838349,   29.901123,   0.069996
99436.000000,   0.874283,   29.901123,   0.070148
99689.000000,   0.866425,   29.901123,   0.070289
99980.000000,   0.889237,   -0.026855,   0.063853
100327.000000,   0.874130,   -0.037842,   0.053522
100594.000000,   0.896484,   -0.019531,   0.042328
100997.000000,   0.869705,   -0.019531,   0.034928
101456.000000,   0.860321,   -0.026855,   0.029233
101677.000000,   0.846207,   -0.023193,   0.028040
101943.000000,   0.823624,   -0.023193,   0.024412
102316.000000,   0.828583,   -0.023193,   0.020450
102664.000000,   0.804627,   -0.026855,   0.018275
102770.000000,   0.794327,   -0.012207,   0.016257
103116.000000,   0.763886,   -0.023193,   0.014344
103791.000000,   0.720856,   -0.023193,   0.011820
104170.000000,   0.711319,   -0.023193,   0.011558
104409.000000,   0.696365,   -0.023193,   0.010581
104628.000000,   0.695831,   -0.023193,   0.009586
105276.000000,   0.670731,   -0.026855,   0.008939
105353.000000,   0.643723,   -0.023193,   0.008237
105757.000000,   0.616409,   -0.023193,   0.007560
106468.000000,   0.604508,   -0.034180,   0.006989
106751.000000,   0.616028,   -0.026855,   0.006650
106917.000000,   0.607788,   -0.019531,   0.006275
107254.000000,   0.590012,   -0.026855,   0.005805
107711.000000,   0.556671,   -0.015869,   0.005515
108356.000000,   0.564758,   -0.023193,   0.005167
108704.000000,   0.549423,   -0.030518,   0.004774
109148.000000,   0.534165,   -0.023193,   0.004548
109495.000000,   0.527985,   -0.034180,   0.004511
109740.000000,   0.534317,   -0.019531,   0.004334
110100.000000,   0.537598,   29.892578,   0.010749
110444.000000,   0.530274,   29.901123,   0.023725
110926.000000,   0.534546,   29.904785,   0.042536
111277.000000,   0.553619,   29.892578,   0.044196
111544.000000,   0.579483,   29.897461,   0.048859
111952.000000,   0.621750,   29.892578,   0.055924
112330.000000,   0.622360,   29.901123,   0.058814
113029.000000,   0.652725,   29.897461,   0.061094
113312.000000,   0.676300,   29.901123,   0.062379
113750.000000,   0.713608,   29.908447,   0.063917
114030.000000,   0.735046,   29.892578,   0.064744
114170.000000,   0.769455,   29.904785,   0.065598
114516.000000,   0.772507,   29.897461,   0.066440
115165.000000,   0.783417,   29.897461,   0.067182
115465.000000,   0.810425,   29.897461,   0.067615
115614.000000,   0.852844,   29.904785,   0.068046
115956.000000,   0.840408,   29.904785,   0.068534
116629.000000,   0.872376,   29.897461,   0.068937
116841.000000,   0.875427,   29.901123,   0.069245
117376.000000,   0.898239,   29.904785,   0.069547
117474.000000,   0.907013,   29.901123,   0.069651
117740.000000,   0.914642,   29.901123,   0.069886
118146.000000,   0.934784,   29.888916,   0.070167
118427.000000,   0.958893,   29.904785,   0.070298
118829.000000,   0.967438,   29.908447,   0.070588
119284.000000,   0.980713,   29.897461,   0.070728
119343.000000,   0.985443,   29.901123,   0.070887
119714.000000,   0.989258,   0.070801,   0.071104
120364.000000,   0.993302,   -0.030518,   0.061216
120450.000000,   1.003220,   -0.019531,   0.047050
121117.000000,   0.976669,   -0.026855,   0.036973
121424.000000,   0.991165,   -0.015869,   0.031803
121834.000000,   0.965378,   -0.019531,   0.026108
122184.000000,   0.944168,   -0.019531,   0.023051
122595.000000,   0.936310,   -0.019531,   0.019840
122693.000000,   0.912964,   -0.023193,   0.019211
122924.000000,   0.884659,   -0.026855,   0.017393
123259.000000,   0.871231,   -0.019531,   0.015684
123413.000000,   0.862076,   -0.026855,   0.013987
123792.000000,   0.846207,   -0.026855,   0.012787
124135.000000,   0.833389,   -0.019531,   0.011603
124775.000000,   0.809281,   -0.023193,   0.010798
124855.000000,   0.793183,   -0.019531,   0.009934
125534.000000,   0.772888,   -0.019531,   0.009006
125900.000000,   0.733139,   -0.023193,   0.008039
126353.000000,   0.709183,   -0.019531,   0.007505
127034.000000,   0.697891,   -0.023193,   0.006669
127725.000000,   0.690033,   -0.030518,   0.006312
128082.000000,   0.665390,   -0.030518,   0.006022
128459.000000,   0.687210,   -0.019531,   0.005674
128734.000000,   0.655014,   -0.015869,   0.005469
129214.000000,   0.642426,   -0.023193,   0.004981
129634.000000,   0.623505,   -0.034180,   0.004801
130272.000000,   0.650055,   -0.019531,   0.004597
130359.000000,   0.621597,   -0.030518,   0.004566
130590.000000,   0.614883,   -0.030518,   0.004389
130805.000000,   0.630905,   -0.023193,   0.004172
131409.000000,   0.596344,   -0.026855,   0.003919
131854.000000,   0.608933,   -0.030518,   0.003715
132559.000000,   0.606262,   -0.026855,   0.003489
132934.000000,   0.606262,   -0.023193,   0.003367
133616.000000,   0.594361,   -0.023193,   0.003150
134284.000000,   0.556671,   -0.023193,   0.003086
134375.000000,   0.587341,   -0.012207,   0.003037
134642.000000,   0.557663,   -0.023193,   0.002991
134762.000000,   0.589020,   -0.019531,   0.002946
135026.000000,   0.562622,   -0.026855,   0.002851
135402.000000,   0.548889,   -0.019531,   0.002775
135764.000000,   0.573380,   -0.023193,   0.002692
135882.000000,   0.550034,   -0.023193,   0.002643
136461.000000,   0.557892,   -0.026855,   0.002579
136554.000000,   0.544617,   -0.026855,   0.002521
137234.000000,   0.558273,   -0.019531,   0.002363
138073.000000,   0.565292,   -0.026855,   0.002268
138295.000000,   0.533020,   -0.023193,   0.002213
138633.000000,   0.563385,   -0.019531,   0.002137
139311.000000,   0.546982,   -0.026855,   0.002064
139591.000000,   0.563995,   -0.023193,   0.002073
140037.000000,   0.546753,   -0.023193,   0.001987
140246.000000,   0.546372,   -0.030518,   0.001942
140534.000000,   0.549423,   -0.023193,   0.001884
141204.000000,   0.524017,   -0.023193,   0.001789
141925.000000,   0.534317,   -0.019531,   0.001725
142325.000000,   0.532410,   -0.019531,   0.001679
142704.000000,   0.513642,   -0.026855,   0.001639
143092.000000,   0.541184,   -0.030518,   0.001621
143363.000000,   0.513642,   -0.034180,   0.001639
143720.000000,   0.516312,   -0.023193,   0.001517
144154.000000,   0.519592,   -0.023193,   0.001526
144828.000000,   0.517456,   -0.023193,   0.001417
145558.000000,   0.502197,   -0.026855,   0.001377
146091.000000,   0.514252,   -0.026855,   0.001377
146296.000000,   0.527069,   -0.012207,   0.001349
146526.000000,   0.507767,   -0.026855,   0.001331
146932.000000,   0.501587,   -0.023193,   0.001322
147690.000000,   0.531037,   -0.026855,   0.001264
147917.000000,   0.522263,   -0.030518,   0.001200
148074.000000,   0.499909,   -0.023193,   0.001255
148303.000000,   0.522263,   -0.030518,   0.001227
148606.000000,   0.509827,   -0.023193,   0.001218
148850.000000,   0.508682,   -0.012207,   0.001163
149484.000000,   0.533554,   -0.026855,   0.001115
149573.000000,   0.511200,   -0.023193,   0.001124
149739.000000,   0.498001,   -0.034180,   0.001105
150255.000000,   0.522644,   29.904785,   0.024100
150926.000000,   0.543854,   29.904785,   0.036625
151284.000000,   0.549042,   29.904785,   0.042734
151664.000000,   0.586731,   29.897461,   0.051627
152329.000000,   0.641281,   29.897461,   0.056992
152755.000000,   0.685455,   29.901123,   0.059199
153394.000000,   0.722763,   29.892578,   0.060728
153474.000000,   0.715668,   29.901123,   0.061094
153795.000000,   0.744583,   29.888916,   0.062202
154111.000000,   0.803711,   29.904785,   0.064255
154550.000000,   0.830109,   29.897461,   0.065146
155189.000000,   0.843308,   29.897461,   0.065870
155561.000000,   0.846588,   29.901123,   0.066535
155915.000000,   0.898773,   29.901123,   0.067463
156338.000000,   0.926926,   29.901123,   0.067905
157020.000000,   0.924255,   29.904785,   0.068430
157304.000000,   0.938599,   29.904785,   0.068711
157760.000000,   0.975678,   29.901123,   0.069031
157855.000000,   0.983917,   29.901123,   0.069349
158526.000000,   0.995056,   29.897461,   0.069642
158743.000000,   1.024124,   29.897461,   0.069855
159208.000000,   1.025040,   29.904785,   0.070270
159654.000000,   1.034271,   -0.012207,   0.063721
160376.000000,   1.060440,   -0.019531,   0.059873
160609.000000,   1.087067,   -0.023193,   0.049216
161024.000000,   1.055329,   -0.034180,   0.038267
161330.000000,   1.053574,   -0.026855,   0.032404
161494.000000,   1.040146,   -0.015869,   0.030930
161727.000000,   1.013748,   -0.026855,   0.026765
161870.000000,   1.030609,   -0.026855,   0.023105
162466.000000,   1.000397,   -0.012207,   0.020124
162555.000000,   0.980332,   -0.023193,   0.017731
162890.000000,   0.976059,   -0.026855,   0.017216
163131.000000,   0.965912,   -0.026855,   0.015552
163504.000000,   0.934937,   -0.023193,   0.013669
163968.000000,   0.914642,   -0.030518,   0.012119
164265.000000,   0.892670,   -0.026855,   0.011265
164435.000000,   0.862076,   -0.026855,   0.010187
165108.000000,   0.837738,   -0.023193,   0.009269
165542.000000,   0.839264,   -0.023193,   0.008057
165902.000000,   0.819962,   -0.026855,   0.007569
166238.000000,   0.796463,   -0.030518,   0.007072
166949.000000,   0.784790,   -0.026855,   0.006293
167300.000000,   0.744583,   -0.023193,   0.005936
167909.000000,   0.748017,   -0.019531,   0.005533
168253.000000,   0.744583,   -0.023193,   0.005289
168731.000000,   0.721466,   -0.026855,   0.004841
169080.000000,   0.749542,   -0.026855,   0.004783
169315.000000,   0.719330,   -0.023193,   0.004624
169727.000000,   0.704605,   -0.030518,   0.004371
170032.000000,   0.709412,   29.904785,   0.005955
170482.000000,   0.720322,   29.908447,   0.032657
170859.000000,   0.692932,   29.901123,   0.035172
171127.000000,   0.715515,   29.897461,   0.042011
171506.000000,   0.729248,   29.892578,   0.048859
171848.000000,   0.768463,   29.901123,   0.052454
172260.000000,   0.799515,   29.904785,   0.056074
172359.000000,   0.816528,   29.892578,   0.058494
172700.000000,   0.816681,   29.904785,   0.060718
173276.000000,   0.872986,   29.901123,   0.062183
173418.000000,   0.910446,   29.888916,   0.063853
174153.000000,   0.926163,   29.901123,   0.065101
174436.000000,   0.928070,   29.901123,   0.065842
174880.000000,   0.958283,   29.901123,   0.066602
175170.000000,   0.969193,   29.904785,   0.067097
175260.000000,   0.967438,   29.888916,   0.067249
175610.000000,   1.002838,   29.901123,   0.067856
175904.000000,   1.006119,   29.904785,   0.068262
176318.000000,   1.038239,   29.897461,   0.068983
176735.000000,   1.071579,   29.897461,   0.069367
177420.000000,   1.073105,   29.901123,   0.069782
177788.000000,   1.096451,   29.888916,   0.070005
178164.000000,   1.132004,   29.904785,   0.070484
178846.000000,   1.109650,   29.901123,   0.070832
179202.000000,   1.142380,   29.897461,   0.071198
179424.000000,   1.170303,   29.904785,   0.071424
179680.000000,   1.185791,   29.901123,   0.071619
180020.000000,   1.162598,   29.904785,   0.071891
180661.000000,   1.194794,   29.912109,   0.072248
181028.000000,   1.193420,   29.901123,   0.072651
182049.000000,   1.206848,   29.897461,   0.072935
182279.000000,   1.234390,   29.897461,   0.073112
182498.000000,   1.222336,   29.897461,   0.073148
182744.000000,   1.253082,   29.904785,   0.073224
183192.000000,   1.256592,   29.897461,   0.073347
183260.000000,   1.243927,   29.897461,   0.073383
183530.000000,   1.273606,   29.904785,   0.073450
183906.000000,   1.282379,   29.904785,   0.073664
184320.000000,   1.282379,   29.901123,   0.073862
184896.000000,   1.271317,   29.901123,   0.073917
185037.000000,   1.262695,   29.908447,   0.073975
185682.000000,   1.290619,   29.901123,   0.074152
185762.000000,   1.306336,   29.901123,   0.074143
186030.000000,   1.286041,   29.901123,   0.074256
186200.000000,   1.285050,   29.904785,   0.074387
186848.000000,   1.309387,   29.901123,   0.074482
187196.000000,   1.316483,   29.901123,   0.074528
187599.000000,   1.339752,   29.897461,   0.074613
187988.000000,   1.314880,   29.901123,   0.074717
188204.000000,   1.327316,   29.904785,   0.074763
188433.000000,   1.339371,   29.897461,   0.074848
188814.000000,   1.339600,   29.897461,   0.074952
189160.000000,   1.369278,   29.904785,   0.074970
189786.000000,   1.369278,   29.901123,   0.075052
190001.000000,   1.356461,   -0.034180,   0.073459
190219.000000,   1.378281,   -0.026855,   0.059244
190815.000000,   1.331360,   -0.023193,   0.041242
191238.000000,   1.313583,   -0.026855,   0.034318
191920.000000,   1.274902,   -0.023193,   0.026041
192301.000000,   1.276428,   -0.023193,   0.023069
192638.000000,   1.255066,   -0.023193,   0.020347
193321.000000,   1.183502,   -0.026855,   0.016831
