sys1_resRen_0007.rec ( 29180 Echant/voies ) Période acquisition :5ms
Date :9/15/2023 9:39:23 AM
Temps	y[V]	u[V]	y_avant[V]	
0.000000	-6.1223e-006	-3.4043e-002	-9.8878e-006	
5.000000	-2.3533e-005	-3.7826e-002	-9.8878e-006	
10.000000	-1.3966e-005	-4.1608e-002	-1.6353e-005	
15.000000	-1.3966e-005	-2.2695e-002	-1.3691e-005	
20.000000	-1.9706e-005	-3.4043e-002	-1.1409e-005	
25.000000	-1.6454e-005	-3.0261e-002	-1.6733e-005	
30.000000	-2.2002e-005	-3.0261e-002	-9.5075e-006	
35.000000	-1.4732e-005	-3.7826e-002	-9.5075e-006	
40.000000	-1.3393e-005	-3.0261e-002	-1.2930e-005	
45.000000	-1.3393e-005	-3.4043e-002	-1.2170e-005	
50.000000	-2.1619e-005	-3.7826e-002	-1.7874e-005	
55.000000	-1.5497e-005	-3.4043e-002	-3.4227e-006	
60.000000	-2.3150e-005	-3.4043e-002	-1.7114e-005	
65.000000	-9.9487e-006	-3.0261e-002	-1.7114e-005	
70.000000	-2.3915e-005	-3.4043e-002	-8.7469e-006	
75.000000	-2.3915e-005	-3.0261e-002	-1.9015e-005	
80.000000	-9.3748e-006	-3.0261e-002	-9.5075e-006	
85.000000	-2.3150e-005	-3.4043e-002	-1.6733e-005	
90.000000	-1.1862e-005	-3.4043e-002	-1.5592e-005	
95.000000	-2.0089e-005	-3.7826e-002	-1.5592e-005	
100.000000	-1.4923e-005	-3.7826e-002	-1.3691e-005	
105.000000	-1.4923e-005	-3.4043e-002	-1.5212e-005	
110.000000	-2.0089e-005	-4.1608e-002	-1.2550e-005	
115.000000	-1.7410e-005	-4.1608e-002	-1.9395e-005	
120.000000	-1.7602e-005	-4.1608e-002	-7.9863e-006	
125.000000	-2.0089e-005	-3.4043e-002	-7.9863e-006	
130.000000	-1.2245e-005	-3.4043e-002	-1.7874e-005	
135.000000	-1.2245e-005	-3.0261e-002	-6.0848e-006	
140.000000	-1.9132e-005	-3.7826e-002	-2.3579e-005	
145.000000	-1.2245e-005	-2.6478e-002	-9.5075e-006	
150.000000	-1.7219e-005	-2.6478e-002	-2.0536e-005	
155.000000	-1.1479e-005	-3.4043e-002	-2.0536e-005	
160.000000	-2.3150e-005	-3.0261e-002	-7.2257e-006	
165.000000	-2.3150e-005	-3.0261e-002	-1.6733e-005	
170.000000	-8.2268e-006	-3.4043e-002	-1.5212e-005	
175.000000	-2.2576e-005	-3.7826e-002	-1.2170e-005	
180.000000	-1.1479e-005	-3.7826e-002	-1.3691e-005	
185.000000	-1.9706e-005	-3.4043e-002	-1.3691e-005	
190.000000	-1.4732e-005	-3.7826e-002	-1.1409e-005	
195.000000	-1.4732e-005	-3.4043e-002	-1.4071e-005	
200.000000	-1.9323e-005	-3.4043e-002	-7.9863e-006	
205.000000	-1.8750e-005	-4.5391e-002	-2.5480e-005	
210.000000	-9.7574e-006	-4.5391e-002	-1.8254e-005	
215.000000	-2.0280e-005	-3.4043e-002	-1.8254e-005	
220.000000	-8.6095e-006	-4.5391e-002	-2.5480e-005	
225.000000	-8.6095e-006	-4.1608e-002	-1.5973e-005	
230.000000	-2.1428e-005	-4.5391e-002	-2.5480e-005	
235.000000	-9.5661e-006	-3.4043e-002	-1.5973e-005	
240.000000	-1.5497e-005	-3.4043e-002	-2.4720e-005	
245.000000	-9.7574e-006	-3.7826e-002	-2.4720e-005	
250.000000	-1.8941e-005	-3.4043e-002	-2.1677e-005	
255.000000	-1.8941e-005	-4.5391e-002	-1.5592e-005	
260.000000	-3.0611e-006	-3.4043e-002	-2.2057e-005	
265.000000	-1.2436e-005	-4.1608e-002	-1.9015e-005	
270.000000	-5.5483e-006	-4.1608e-002	-2.3198e-005	
275.000000	-7.0789e-006	-3.7826e-002	-2.3198e-005	
280.000000	-1.0905e-005	-3.4043e-002	-1.3311e-005	
285.000000	-1.0905e-005	-3.0261e-002	-2.7001e-005	
290.000000	-4.4004e-006	-2.2695e-002	-1.3311e-005	
295.000000	-1.4349e-005	-3.7826e-002	-2.5860e-005	
300.000000	-2.8698e-006	-3.7826e-002	-1.1029e-005	
305.000000	-1.6454e-005	-3.7826e-002	-1.1029e-005	
310.000000	-8.0355e-006	-4.5391e-002	-2.3198e-005	
315.000000	-8.0355e-006	-3.0261e-002	-1.4071e-005	
320.000000	-2.1619e-005	-4.1608e-002	-1.6353e-005	
325.000000	-6.8876e-006	-3.4043e-002	-1.8635e-005	
330.000000	-1.6262e-005	-3.4043e-002	-2.2057e-005	
335.000000	-5.9310e-006	-3.7826e-002	-2.2057e-005	
340.000000	-1.4349e-005	-3.0261e-002	-1.9395e-005	
345.000000	-1.4349e-005	-3.7826e-002	-1.3691e-005	
350.000000	-8.8008e-006	-3.7826e-002	-1.8635e-005	
355.000000	-1.0331e-005	-3.7826e-002	-9.5075e-006	
360.000000	-1.4923e-005	-3.7826e-002	-1.6733e-005	
365.000000	-6.5049e-006	-4.5391e-002	-1.6733e-005	
370.000000	-1.8558e-005	-4.1608e-002	-4.1833e-006	
375.000000	-1.8558e-005	-3.7826e-002	-1.4451e-005	
380.000000	-4.2091e-006	-4.9174e-002	-4.9439e-006	
385.000000	-1.9132e-005	-3.7826e-002	-1.2930e-005	
390.000000	-9.7574e-006	-3.7826e-002	-6.8454e-006	
395.000000	-2.8890e-005	-3.0261e-002	-6.8454e-006	
400.000000	-1.2245e-005	-3.7826e-002	-1.5973e-005	
405.000000	-1.2245e-005	-3.4043e-002	-1.1789e-005	
410.000000	-2.2576e-005	-3.7826e-002	-1.3311e-005	
415.000000	-1.3010e-005	-4.1608e-002	-1.5973e-005	
420.000000	-2.4489e-005	-4.1608e-002	-1.0268e-005	
425.000000	-1.8750e-005	-4.1608e-002	-1.0268e-005	
430.000000	-1.5688e-005	-4.1608e-002	-1.9395e-005	
435.000000	-1.5688e-005	-3.4043e-002	-9.1272e-006	
440.000000	-1.6262e-005	-4.1608e-002	-2.3198e-005	
445.000000	-1.1288e-005	-3.7826e-002	-1.1029e-005	
450.000000	-2.1428e-005	-3.7826e-002	-1.9776e-005	
455.000000	-9.3748e-006	-3.4043e-002	-1.9776e-005	
460.000000	-2.0854e-005	-3.4043e-002	-5.3242e-006	
465.000000	-2.0854e-005	-4.1608e-002	-2.4720e-005	
470.000000	-9.9487e-006	-3.7826e-002	-1.5973e-005	
475.000000	-2.1619e-005	-3.7826e-002	-2.3198e-005	
480.000000	-5.1657e-006	-3.7826e-002	-1.9015e-005	
485.000000	-2.5637e-005	-4.1608e-002	-1.9015e-005	
490.000000	-7.8442e-006	-4.1608e-002	-1.9015e-005	
495.000000	-7.8442e-006	-3.0261e-002	-2.0536e-005	
500.000000	-1.6262e-005	-3.7826e-002	-1.5592e-005	
505.000000	-1.1288e-005	-2.6478e-002	-2.2818e-005	
510.000000	-1.2627e-005	-2.6478e-002	-1.3311e-005	
515.000000	-1.5880e-005	-3.4043e-002	-1.3311e-005	
520.000000	-4.7830e-006	-3.7826e-002	-2.9283e-005	
525.000000	-4.7830e-006	-3.4043e-002	-1.3311e-005	
530.000000	-1.2436e-005	-4.1608e-002	-2.8142e-005	
535.000000	-3.4438e-006	-4.1608e-002	-1.4071e-005	
540.000000	-1.6645e-005	-4.1608e-002	-2.0917e-005	
545.000000	-6.5049e-006	-4.1608e-002	-2.0917e-005	
550.000000	-1.6454e-005	-4.1608e-002	-1.6353e-005	
555.000000	-1.6454e-005	-3.4043e-002	-1.4451e-005	
560.000000	-6.3136e-006	-3.0261e-002	-1.4071e-005	
565.000000	-1.7219e-005	-4.1608e-002	-1.4832e-005	
570.000000	-1.0331e-005	-4.1608e-002	-1.8254e-005	
575.000000	-1.5306e-005	-4.1608e-002	-1.8254e-005	
580.000000	-1.4158e-005	-3.7826e-002	-6.4651e-006	
585.000000	-1.4158e-005	-4.9174e-002	-1.8254e-005	
590.000000	-1.4158e-005	-3.7826e-002	-3.8030e-006	
595.000000	-2.2193e-005	-4.1608e-002	-1.7494e-005	
600.000000	-1.5688e-005	-4.1608e-002	-5.3242e-006	
605.000000	-2.2959e-005	-3.0261e-002	-5.3242e-006	
610.000000	-1.3775e-005	-3.4043e-002	-2.1677e-005	
615.000000	-1.3775e-005	-3.0261e-002	-7.6060e-006	
620.000000	-2.6594e-005	-3.0261e-002	-1.7494e-005	
625.000000	-9.3748e-006	-3.4043e-002	-1.6353e-005	
630.000000	-2.2002e-005	-3.4043e-002	-1.3691e-005	
635.000000	-1.3010e-005	-3.4043e-002	-1.3691e-005	
640.000000	-1.7410e-005	-3.7826e-002	-1.4451e-005	
645.000000	-1.7410e-005	-3.4043e-002	-1.1789e-005	
650.000000	-1.6454e-005	-4.1608e-002	-2.7001e-005	
655.000000	-1.5114e-005	-2.2695e-002	-1.5973e-005	
660.000000	-1.4158e-005	-2.2695e-002	-2.3579e-005	
665.000000	-1.1862e-005	-3.7826e-002	-2.3579e-005	
670.000000	-1.8558e-005	-4.1608e-002	-1.5973e-005	
675.000000	-1.8558e-005	-3.7826e-002	-2.5100e-005	
680.000000	-4.7830e-006	-3.7826e-002	-1.8254e-005	
685.000000	-1.5306e-005	-3.0261e-002	-2.3198e-005	
690.000000	-3.2525e-006	-3.0261e-002	-1.3311e-005	
695.000000	-1.6262e-005	-3.7826e-002	-1.3311e-005	
700.000000	-3.8264e-006	-3.7826e-002	-1.8254e-005	
705.000000	-3.8264e-006	-4.5391e-002	-1.7494e-005	
710.000000	-1.4923e-005	-4.1608e-002	-1.5592e-005	
715.000000	-1.1479e-005	-3.7826e-002	-2.0536e-005	
720.000000	-1.0714e-005	-3.7826e-002	-1.4451e-005	
725.000000	-1.4158e-005	-3.4043e-002	-1.4451e-005	
730.000000	-1.4158e-005	-3.7826e-002	-2.3579e-005	
735.000000	-1.4158e-005	-4.1608e-002	-1.1029e-005	
740.000000	-1.3393e-005	-3.0261e-002	-1.8254e-005	
745.000000	-4.2091e-006	-3.0261e-002	-1.1029e-005	
750.000000	-1.6645e-005	-3.0261e-002	-1.6353e-005	
755.000000	-9.1834e-006	-3.7826e-002	-1.6353e-005	
760.000000	-2.2959e-005	-3.4043e-002	-1.1029e-005	
765.000000	-2.2959e-005	-4.1608e-002	-1.5973e-005	
770.000000	-1.2627e-005	-4.1608e-002	-1.2550e-005	
775.000000	-2.6976e-005	-3.4043e-002	-1.1029e-005	
780.000000	-1.1862e-005	-3.4043e-002	-1.8254e-005	
785.000000	-2.0663e-005	-3.7826e-002	-1.8254e-005	
790.000000	-1.2245e-005	-4.1608e-002	-1.1789e-005	
795.000000	-1.2245e-005	-4.1608e-002	-1.8635e-005	
800.000000	-1.5114e-005	-4.1608e-002	-9.1272e-006	
805.000000	-1.5880e-005	-3.4043e-002	-2.7382e-005	
810.000000	-1.0331e-005	-3.4043e-002	-1.2930e-005	
815.000000	-1.9897e-005	-4.1608e-002	-1.2930e-005	
820.000000	-8.8008e-006	-3.0261e-002	-2.9283e-005	
825.000000	-8.8008e-006	-3.4043e-002	-9.8878e-006	
830.000000	-2.0663e-005	-3.7826e-002	-2.1297e-005	
835.000000	-1.1288e-005	-3.4043e-002	-1.7494e-005	
840.000000	-1.7028e-005	-3.4043e-002	-1.5212e-005	
845.000000	-1.9132e-007	-3.7826e-002	-1.5212e-005	
850.000000	-1.5688e-005	-3.4043e-002	-2.5100e-005	
855.000000	-1.5688e-005	-3.4043e-002	-1.7494e-005	
860.000000	-1.0714e-005	-3.7826e-002	-2.7382e-005	
865.000000	-8.4182e-006	-3.7826e-002	-1.6353e-005	
870.000000	-1.4349e-005	-3.7826e-002	-2.5480e-005	
875.000000	-3.0611e-005	-3.0261e-002	-2.5480e-005	
880.000000	-1.4923e-005	-4.1608e-002	-1.9015e-006	
885.000000	-1.4923e-005	-4.5391e-002	-1.5973e-005	
890.000000	-9.9487e-006	-3.7826e-002	-5.7045e-006	
895.000000	-2.8316e-005	-4.1608e-002	-1.4832e-005	
900.000000	-7.8442e-006	-4.1608e-002	-7.2257e-006	
905.000000	-2.4872e-005	-4.1608e-002	-7.2257e-006	
910.000000	-8.4182e-006	-3.0261e-002	-1.8635e-005	
915.000000	-8.4182e-006	-3.4043e-002	-1.7114e-005	
920.000000	-2.2193e-005	-4.1608e-002	-1.7114e-005	
925.000000	-1.0714e-005	-4.5391e-002	-1.5973e-005	
930.000000	-1.8558e-005	-4.5391e-002	-1.0648e-005	
935.000000	-1.9515e-005	-3.0261e-002	-1.0648e-005	
940.000000	-1.2819e-005	-3.4043e-002	-2.5480e-005	
945.000000	-1.2819e-005	-3.7826e-002	-1.6733e-005	
950.000000	-2.1045e-005	-3.7826e-002	-2.8903e-005	
955.000000	-1.4158e-005	-3.0261e-002	-2.0917e-005	
960.000000	-1.2819e-005	-3.0261e-002	-2.3959e-005	
965.000000	-5.7396e-007	-3.4043e-002	-2.3959e-005	
970.000000	-2.0854e-005	-3.7826e-002	-1.2170e-005	
975.000000	-2.0854e-005	-3.7826e-002	-2.1677e-005	
980.000000	-3.0611e-006	-3.7826e-002	-1.4832e-005	
985.000000	-1.1288e-005	-3.7826e-002	-1.6353e-005	
990.000000	-6.8876e-006	-3.7826e-002	-2.2818e-005	
995.000000	-1.7219e-005	-3.0261e-002	-2.2818e-005	
1000.000000	-9.5661e-006	-3.7826e-002	-6.0848e-006	
1005.000000	-9.5661e-006	-3.4043e-002	-1.4832e-005	
1010.000000	-1.3393e-005	-3.7826e-002	-8.3666e-006	
1015.000000	-2.1045e-005	-3.7826e-002	-1.5592e-005	
1020.000000	-1.4158e-005	-3.7826e-002	-3.8030e-006	
