sys2_polBas_0006.rec ( 4791 Echant/voies ) Période acquisition :100ms
Date :11/07/2023 15:27:36
Temps	y[V]	u[V]	phi[V]	
9900,000000	4,9763e-004	-1,5130e-002	7,0139e-002	
10000,000000	5,1121e-004	-1,8913e-002	6,5955e-002	
10100,000000	5,1102e-004	-2,2695e-002	6,1179e-002	
10200,000000	5,1867e-004	-1,5130e-002	5,6657e-002	
10300,000000	5,2920e-004	-2,6478e-002	5,2426e-002	
10400,000000	5,3417e-004	-1,8913e-002	4,8570e-002	
10500,000000	5,2900e-004	-1,8913e-002	4,5071e-002	
10600,000000	5,3283e-004	-3,0261e-002	4,1928e-002	
10700,000000	5,3666e-004	-2,6478e-002	3,9029e-002	
10800,000000	5,3589e-004	-1,8913e-002	3,6421e-002	
10900,000000	5,3034e-004	-1,8913e-002	3,4028e-002	
11000,000000	5,2709e-004	-1,5130e-002	3,1908e-002	
11100,000000	5,3360e-004	-2,2695e-002	2,9928e-002	
11200,000000	5,2154e-004	-2,2695e-002	2,8127e-002	
11300,000000	5,1829e-004	-2,2695e-002	2,6485e-002	
11400,000000	5,1351e-004	-1,8913e-002	2,5022e-002	
11500,000000	5,0911e-004	-2,6478e-002	2,3652e-002	
11600,000000	4,9533e-004	-1,1348e-002	2,2395e-002	
11700,000000	4,9380e-004	-1,1348e-002	2,1259e-002	
11800,000000	4,9055e-004	-2,2695e-002	2,0181e-002	
11900,000000	4,8749e-004	-1,5130e-002	1,9186e-002	
12000,000000	4,6568e-004	-1,5130e-002	1,8285e-002	
12100,000000	4,6185e-004	-1,5130e-002	1,7469e-002	
12200,000000	4,6376e-004	-1,5130e-002	1,6690e-002	
12300,000000	4,6013e-004	-1,5130e-002	1,5996e-002	
12400,000000	4,3927e-004	-1,8913e-002	1,5311e-002	
12500,000000	4,3200e-004	-2,2695e-002	1,4692e-002	
12600,000000	4,4253e-004	-2,6478e-002	1,4120e-002	
12700,000000	4,2990e-004	-1,8913e-002	1,3594e-002	
12800,000000	4,0981e-004	-1,1348e-002	1,3078e-002	
12900,000000	4,0828e-004	-1,8913e-002	1,2619e-002	
13000,000000	4,0732e-004	-1,1348e-002	1,2196e-002	
13100,000000	3,9910e-004	-2,2695e-002	1,1793e-002	
13200,000000	3,7576e-004	-1,5130e-002	1,1380e-002	
13300,000000	3,7442e-004	-1,5130e-002	1,1033e-002	
13400,000000	3,7709e-004	-1,5130e-002	1,0686e-002	
13500,000000	3,7136e-004	-1,8913e-002	1,0339e-002	
13600,000000	3,5548e-004	-2,2695e-002	1,0057e-002	
13700,000000	3,5127e-004	-1,5130e-002	9,7853e-003	
13800,000000	3,5528e-004	-2,2695e-002	9,5039e-003	
13900,000000	3,4514e-004	-1,8913e-002	9,2506e-003	
14000,000000	3,3041e-004	-1,5130e-002	9,0066e-003	
14100,000000	3,2907e-004	-1,8913e-002	8,7909e-003	
14200,000000	3,2946e-004	-1,1348e-002	8,5751e-003	
14300,000000	3,2372e-004	-1,8913e-002	8,3311e-003	
14400,000000	3,1128e-004	-1,5130e-002	8,1623e-003	
14500,000000	3,1185e-004	-2,2695e-002	7,9746e-003	
14600,000000	3,0554e-004	-2,2695e-002	7,7964e-003	
14700,000000	2,9980e-004	-1,5130e-002	7,5994e-003	
14800,000000	2,9578e-004	-1,5130e-002	7,4211e-003	
14900,000000	3,0267e-004	-1,5130e-002	7,2991e-003	
15000,000000	2,8928e-004	-1,5130e-002	7,1303e-003	
15100,000000	2,8182e-004	-1,5130e-002	6,9801e-003	
15200,000000	2,8316e-004	-1,8913e-002	6,8488e-003	
15300,000000	2,8966e-004	-1,8913e-002	6,7081e-003	
15400,000000	2,8526e-004	-1,5130e-002	6,5580e-003	
15500,000000	2,7818e-004	-2,2695e-002	6,3891e-003	
15600,000000	2,8163e-004	-1,8913e-002	6,3046e-003	
15700,000000	2,8622e-004	-1,5130e-002	6,1827e-003	
15800,000000	2,8717e-004	-1,8913e-002	6,0232e-003	
15900,000000	2,8335e-004	-2,2695e-002	5,9388e-003	
16000,000000	2,7761e-004	-2,6478e-002	5,8262e-003	
16100,000000	2,7589e-004	-1,5130e-002	5,7230e-003	
16200,000000	2,6728e-004	-2,6478e-002	5,6385e-003	
16300,000000	2,5828e-004	-2,2695e-002	5,5729e-003	
16400,000000	2,5331e-004	-1,8913e-002	5,4697e-003	
16500,000000	2,3762e-004	-1,8913e-002	5,3946e-003	
16600,000000	2,2212e-004	-2,2695e-002	5,2726e-003	
16700,000000	2,2366e-004	-1,8913e-002	5,2070e-003	
16800,000000	2,3533e-004	-1,5130e-002	5,1131e-003	
16900,000000	2,3571e-004	-1,1348e-002	5,0006e-003	
17000,000000	2,2366e-004	-2,2695e-002	4,9255e-003	
17100,000000	2,3552e-004	-1,5130e-002	4,8974e-003	
17200,000000	2,3915e-004	-1,5130e-002	4,7660e-003	
17300,000000	2,3724e-004	-1,1348e-002	4,7003e-003	
17400,000000	2,3226e-004	-1,5130e-002	4,6253e-003	
17500,000000	2,3322e-004	-1,8913e-002	4,5315e-003	
17600,000000	2,1696e-004	-1,8913e-002	4,5221e-003	
17700,000000	1,9878e-004	-2,6478e-002	4,4564e-003	
17800,000000	1,9419e-004	-2,2695e-002	4,4001e-003	
17900,000000	2,0739e-004	-1,8913e-002	4,3438e-003	
18000,000000	1,9610e-004	-1,8913e-002	4,2594e-003	
18100,000000	1,9113e-004	-1,8913e-002	4,2125e-003	
18200,000000	2,0204e-004	-1,8913e-002	4,1280e-003	
18300,000000	2,1218e-004	-1,5130e-002	4,0530e-003	
18400,000000	2,1351e-004	-2,6478e-002	4,0061e-003	
18500,000000	2,1026e-004	-2,2695e-002	3,9404e-003	
18600,000000	2,0376e-004	-2,2695e-002	3,9216e-003	
18700,000000	1,8883e-004	-1,1348e-002	3,8654e-003	
18800,000000	1,6741e-004	-1,8913e-002	3,8278e-003	
18900,000000	1,6511e-004	-2,2695e-002	3,7621e-003	
19000,000000	1,8061e-004	-2,2695e-002	3,7152e-003	
19100,000000	1,7831e-004	-2,2695e-002	3,6496e-003	
19200,000000	1,6989e-004	-1,1348e-002	3,6214e-003	
19300,000000	1,7927e-004	-1,1348e-002	3,5651e-003	
19400,000000	1,8443e-004	-1,8913e-002	3,5276e-003	
19500,000000	1,8329e-004	-2,2695e-002	3,4525e-003	
19600,000000	1,8443e-004	-1,5130e-002	3,4056e-003	
19700,000000	1,9859e-004	-1,5130e-002	3,3869e-003	
19800,000000	1,8750e-004	-1,8913e-002	3,3118e-003	
19900,000000	1,7391e-004	-1,1348e-002	3,2931e-003	
20000,000000	1,7736e-004	-1,8913e-002	3,2649e-003	
20100,000000	1,8386e-004	-1,5130e-002	3,2274e-003	
20200,000000	1,6836e-004	-7,5652e-003	3,1711e-003	
20300,000000	1,7028e-004	-1,5130e-002	3,1429e-003	
20400,000000	1,7697e-004	-2,2695e-002	3,0960e-003	
20500,000000	1,7219e-004	-1,5130e-002	3,0679e-003	
20600,000000	1,5631e-004	-1,5130e-002	3,0397e-003	
20700,000000	1,6033e-004	-1,5130e-002	3,0022e-003	
20800,000000	1,5019e-004	-1,5130e-002	2,9835e-003	
20900,000000	1,4158e-004	-2,6478e-002	2,9272e-003	
21000,000000	1,3947e-004	-2,6478e-002	2,9459e-003	
21100,000000	1,5019e-004	-3,0261e-002	2,8802e-003	
21200,000000	1,4234e-004	-1,8913e-002	2,8333e-003	
21300,000000	1,3660e-004	-2,2695e-002	2,8333e-003	
21400,000000	1,3813e-004	-1,8913e-002	2,7770e-003	
21500,000000	1,3871e-004	-1,8913e-002	2,7677e-003	
21600,000000	1,2245e-004	-1,8913e-002	2,7301e-003	
21700,000000	1,2646e-004	-1,1348e-002	2,6926e-003	
21800,000000	1,2704e-004	-1,8913e-002	2,6645e-003	
21900,000000	1,2551e-004	-2,2695e-002	2,6363e-003	
22000,000000	1,2723e-004	-1,8913e-002	2,5988e-003	
22100,000000	1,3603e-004	-1,5130e-002	2,5800e-003	
22200,000000	1,3220e-004	-1,8913e-002	2,5331e-003	
22300,000000	1,2130e-004	-1,8913e-002	2,5237e-003	
22400,000000	1,2665e-004	-1,5130e-002	2,4862e-003	
22500,000000	1,3259e-004	-1,8913e-002	2,4768e-003	
22600,000000	1,2034e-004	-2,6478e-002	2,4205e-003	
22700,000000	1,3354e-004	-2,2695e-002	2,3924e-003	
22800,000000	1,3986e-004	-7,5652e-003	2,3549e-003	
22900,000000	1,3890e-004	-2,2695e-002	2,3361e-003	
23000,000000	1,2838e-004	-2,6478e-002	2,3361e-003	
23100,000000	1,3833e-004	-1,5130e-002	2,3080e-003	
23200,000000	1,3641e-004	-1,5130e-002	2,2704e-003	
23300,000000	1,2723e-004	-1,8913e-002	2,2423e-003	
23400,000000	1,2972e-004	-1,5130e-002	2,2423e-003	
23500,000000	1,3813e-004	-1,5130e-002	2,2235e-003	
23600,000000	1,2627e-004	-1,5130e-002	2,1860e-003	
23700,000000	1,3335e-004	-1,1348e-002	2,1766e-003	
23800,000000	1,3660e-004	-1,5130e-002	2,1672e-003	
23900,000000	1,3603e-004	-2,6478e-002	2,1485e-003	
24000,000000	1,2283e-004	-2,6478e-002	2,1297e-003	
24100,000000	1,2608e-004	-2,2695e-002	2,1109e-003	
24200,000000	1,2302e-004	-1,8913e-002	2,1109e-003	
24300,000000	1,1192e-004	-2,2695e-002	2,0734e-003	
24400,000000	1,1518e-004	-1,8913e-002	2,0546e-003	
24500,000000	1,1996e-004	-7,5652e-003	2,0171e-003	
24600,000000	1,0389e-004	-2,2695e-002	1,9983e-003	
24700,000000	1,1020e-004	-1,5130e-002	2,0171e-003	
24800,000000	1,1747e-004	-2,2695e-002	1,9983e-003	
24900,000000	1,0351e-004	-2,6478e-002	1,9608e-003	
25000,000000	1,0408e-004	-1,8913e-002	1,9608e-003	
25100,000000	1,1441e-004	-2,6478e-002	1,9327e-003	
25200,000000	9,8722e-005	-1,8913e-002	1,8858e-003	
25300,000000	9,6617e-005	-1,8913e-002	1,9139e-003	
25400,000000	1,0465e-004	-2,6478e-002	1,8764e-003	
25500,000000	9,1452e-005	-2,2695e-002	1,8576e-003	
25600,000000	8,6860e-005	-1,5130e-002	1,8389e-003	
25700,000000	9,6809e-005	-1,8913e-002	1,8295e-003	
25800,000000	8,9347e-005	-1,5130e-002	1,8107e-003	
25900,000000	8,6286e-005	-1,1348e-002	1,7919e-003	
26000,000000	9,2408e-005	-2,6478e-002	1,7826e-003	
26100,000000	9,1834e-005	-1,5130e-002	1,7544e-003	
26200,000000	8,6669e-005	-1,5130e-002	1,7263e-003	
26300,000000	9,7574e-005	-1,8913e-002	1,7357e-003	
26400,000000	9,5470e-005	-1,1348e-002	1,6981e-003	
26500,000000	8,7625e-005	-1,1348e-002	1,6606e-003	
26600,000000	1,0178e-004	-1,8913e-002	1,6887e-003	
26700,000000	1,0561e-004	-1,8913e-002	1,6512e-003	
26800,000000	9,6235e-005	-1,8913e-002	1,6137e-003	
26900,000000	1,0351e-004	-1,5130e-002	1,6137e-003	
27000,000000	1,0351e-004	-1,5130e-002	1,5855e-003	
27100,000000	9,6043e-005	-1,5130e-002	1,5668e-003	
27200,000000	1,0159e-004	-1,1348e-002	1,5762e-003	
27300,000000	1,0695e-004	-2,2695e-002	1,5668e-003	
27400,000000	9,9679e-005	-1,1348e-002	1,5480e-003	
27500,000000	1,0446e-004	-1,5130e-002	1,5386e-003	
27600,000000	1,0274e-004	-2,2695e-002	1,5199e-003	
27700,000000	9,7765e-005	-1,8913e-002	1,4823e-003	
27800,000000	9,6426e-005	-2,2695e-002	1,4917e-003	
27900,000000	1,0102e-004	-2,2695e-002	1,4636e-003	
28000,000000	1,0064e-004	-1,8913e-002	1,4542e-003	
28100,000000	1,0197e-004	-1,8913e-002	1,4636e-003	
28200,000000	9,8913e-005	-1,1348e-002	1,4073e-003	
28300,000000	9,5087e-005	-1,5130e-002	1,4261e-003	
28400,000000	9,5087e-005	-1,8913e-002	1,4261e-003	
28500,000000	1,0140e-004	-1,1348e-002	1,4073e-003	
28600,000000	9,0878e-005	-1,8913e-002	1,3698e-003	
28700,000000	1,0236e-004	-7,5652e-003	1,3698e-003	
28800,000000	9,9105e-005	-1,8913e-002	1,3604e-003	
28900,000000	9,2600e-005	-2,6478e-002	1,3604e-003	
29000,000000	1,0006e-004	-1,8913e-002	1,3416e-003	
29100,000000	9,8722e-005	-1,5130e-002	1,3229e-003	
29200,000000	8,3034e-005	-1,5130e-002	1,3135e-003	
29300,000000	9,1834e-005	-2,6478e-002	1,3322e-003	
29400,000000	8,4564e-005	-1,1348e-002	1,3135e-003	
29500,000000	7,5189e-005	-1,5130e-002	1,3229e-003	
29600,000000	7,8633e-005	-2,6478e-002	1,3416e-003	
29700,000000	7,0789e-005	-2,2695e-002	1,2947e-003	
29800,000000	6,3136e-005	-1,1348e-002	1,3041e-003	
29900,000000	7,7485e-005	-1,8913e-002	1,2759e-003	
30000,000000	6,7154e-005	-7,5652e-003	1,2666e-003	
30100,000000	7,2702e-005	-2,6478e-002	1,2478e-003	
30200,000000	8,2651e-005	-2,6478e-002	1,2384e-003	
30300,000000	8,0355e-005	-2,2695e-002	1,2290e-003	
30400,000000	8,5329e-005	-2,6478e-002	1,2384e-003	
30500,000000	9,3748e-005	-2,2695e-002	1,2103e-003	
30600,000000	9,3174e-005	-1,8913e-002	1,1634e-003	
30700,000000	9,3939e-005	-1,8913e-002	1,1821e-003	
30800,000000	9,9679e-005	-2,6478e-002	1,1634e-003	
30900,000000	8,0546e-005	-2,2695e-002	1,1634e-003	
31000,000000	7,8633e-005	-2,6478e-002	1,1727e-003	
31100,000000	7,9972e-005	-1,5130e-002	1,1540e-003	
31200,000000	6,2180e-005	-1,8913e-002	1,1540e-003	
31300,000000	6,7154e-005	-1,8913e-002	1,1446e-003	
31400,000000	7,1746e-005	-1,8913e-002	1,1352e-003	
31500,000000	7,2320e-005	-2,6478e-002	1,1352e-003	
31600,000000	9,0495e-005	-1,8913e-002	1,0977e-003	
31700,000000	9,8913e-005	-2,2695e-002	1,0789e-003	
31800,000000	9,0686e-005	-2,2695e-002	1,0883e-003	
31900,000000	9,7000e-005	-1,8913e-002	1,0602e-003	
32000,000000	7,0789e-005	-2,2695e-002	1,0508e-003	
32100,000000	6,5241e-005	-3,0261e-002	1,0883e-003	
32200,000000	6,5623e-005	-1,5130e-002	1,0695e-003	
32300,000000	6,0458e-005	-2,2695e-002	1,0602e-003	
32400,000000	7,9207e-005	-1,5130e-002	1,0602e-003	
32500,000000	9,5470e-005	-1,5130e-002	1,0320e-003	
32600,000000	8,7243e-005	-1,5130e-002	9,8510e-004	
32700,000000	9,0686e-005	-1,8913e-002	1,0414e-003	
32800,000000	7,4424e-005	-2,2695e-002	1,0039e-003	
32900,000000	6,3710e-005	-1,8913e-002	1,0226e-003	
33000,000000	8,3225e-005	-2,2695e-002	1,0132e-003	
33100,000000	8,7243e-005	-2,2695e-002	9,8510e-004	
33200,000000	8,4564e-005	-1,8913e-002	9,6634e-004	
33300,000000	8,1120e-005	-1,8913e-002	9,8510e-004	
33400,000000	5,2039e-005	-1,5130e-002	1,0132e-003	
33500,000000	6,2371e-005	-2,2695e-002	9,7572e-004	
33600,000000	7,5955e-005	-1,5130e-002	9,5696e-004	
33700,000000	7,5763e-005	-1,1348e-002	9,2881e-004	
33800,000000	7,5572e-005	-1,5130e-002	9,5696e-004	
33900,000000	6,5241e-005	-1,1348e-002	9,3819e-004	
34000,000000	5,3379e-005	-1,8913e-002	9,2881e-004	
34100,000000	7,3850e-005	-1,5130e-002	9,3819e-004	
34200,000000	7,7868e-005	-1,8913e-002	8,8190e-004	
34300,000000	7,3659e-005	-1,1348e-002	8,9128e-004	
34400,000000	6,1032e-005	-2,6478e-002	9,1943e-004	
34500,000000	4,5917e-005	-1,5130e-002	8,9128e-004	
34600,000000	6,5623e-005	-2,6478e-002	9,0066e-004	
34700,000000	8,5712e-005	-2,6478e-002	8,6314e-004	
34800,000000	7,9207e-005	-1,1348e-002	8,6314e-004	
34900,000000	7,5381e-005	-2,2695e-002	8,9128e-004	
35000,000000	5,3379e-005	-7,5652e-003	8,5375e-004	
35100,000000	5,8353e-005	-1,5130e-002	8,5375e-004	
35200,000000	7,4233e-005	-1,5130e-002	8,5375e-004	
35300,000000	6,6771e-005	-1,8913e-002	8,1623e-004	
35400,000000	6,5049e-005	-1,1348e-002	8,3499e-004	
35500,000000	5,8162e-005	-1,5130e-002	8,3499e-004	
35600,000000	5,1083e-005	-1,1348e-002	8,6314e-004	
35700,000000	8,1694e-005	-1,8913e-002	8,3499e-004	
35800,000000	7,6529e-005	-2,2695e-002	7,9746e-004	
35900,000000	6,7919e-005	-1,5130e-002	8,1623e-004	
36000,000000	5,9310e-005	-1,8913e-002	8,2561e-004	
36100,000000	4,6300e-005	-2,2695e-002	8,0685e-004	
36200,000000	6,1223e-005	-1,8913e-002	8,2561e-004	
36300,000000	7,4041e-005	-2,6478e-002	7,9746e-004	
36400,000000	7,7103e-005	-2,2695e-002	7,5994e-004	
36500,000000	7,7868e-005	-1,8913e-002	7,8808e-004	
36600,000000	5,8353e-005	-1,1348e-002	7,6932e-004	
36700,000000	5,4527e-005	-1,8913e-002	7,8808e-004	
36800,000000	5,4144e-005	-2,2695e-002	8,0685e-004	
36900,000000	5,2613e-005	-1,8913e-002	7,5994e-004	
37000,000000	7,4233e-005	-1,8913e-002	7,7870e-004	
37100,000000	7,5572e-005	-1,5130e-002	7,1303e-004	
37200,000000	7,4998e-005	-1,8913e-002	7,1303e-004	
37300,000000	7,3276e-005	-2,2695e-002	7,3179e-004	
37400,000000	5,0700e-005	-1,5130e-002	7,5055e-004	
37500,000000	5,2996e-005	-2,6478e-002	7,5055e-004	
37600,000000	5,3953e-005	-1,5130e-002	7,4117e-004	
37700,000000	4,9170e-005	-2,6478e-002	7,2241e-004	
37800,000000	6,3136e-005	-2,2695e-002	7,5055e-004	
37900,000000	6,9832e-005	-1,5130e-002	7,0364e-004	
38000,000000	6,7154e-005	-1,8913e-002	7,1303e-004	
38100,000000	7,7103e-005	-1,5130e-002	7,1303e-004	
38200,000000	6,4667e-005	-1,5130e-002	6,8488e-004	
38300,000000	6,2371e-005	-2,2695e-002	6,7550e-004	
38400,000000	5,8736e-005	-1,1348e-002	6,7550e-004	
38500,000000	4,4578e-005	-1,5130e-002	6,9426e-004	
38600,000000	5,2805e-005	-1,5130e-002	7,1303e-004	
38700,000000	5,5101e-005	-1,5130e-002	7,0364e-004	
38800,000000	5,5866e-005	-1,8913e-002	6,9426e-004	
38900,000000	7,0980e-005	-1,5130e-002	6,7550e-004	
39000,000000	6,5049e-005	-1,5130e-002	6,4735e-004	
39100,000000	6,7919e-005	-1,8913e-002	6,6612e-004	
39200,000000	5,4335e-005	-2,2695e-002	6,6612e-004	
39300,000000	4,4769e-005	-1,1348e-002	6,6612e-004	
39400,000000	5,9692e-005	-1,1348e-002	6,5673e-004	
39500,000000	5,7779e-005	-1,5130e-002	6,3797e-004	
39600,000000	6,4667e-005	-2,2695e-002	6,5673e-004	
39700,000000	6,6197e-005	-1,5130e-002	6,1921e-004	
39800,000000	4,2665e-005	2,9905e+001	1,2853e-003	
39900,000000	6,7919e-005	2,9916e+001	5,3383e-003	
40000,000000	5,3379e-005	2,9905e+001	1,1052e-002	
40100,000000	6,0458e-005	2,9905e+001	1,6503e-002	
40200,000000	5,3379e-005	2,9920e+001	2,1072e-002	
40300,000000	6,4667e-005	2,9901e+001	2,5040e-002	
40400,000000	7,5572e-005	2,9909e+001	2,8709e-002	
40500,000000	4,7256e-005	2,9901e+001	3,2208e-002	
40600,000000	9,2982e-005	2,9905e+001	3,5454e-002	
40700,000000	7,7485e-005	2,9897e+001	3,8372e-002	
40800,000000	9,0112e-005	2,9901e+001	4,0961e-002	
40900,000000	8,9156e-005	2,9905e+001	4,3344e-002	
41000,000000	1,0523e-004	2,9897e+001	4,5484e-002	
41100,000000	1,1747e-004	2,9905e+001	4,7369e-002	
41200,000000	9,0878e-005	2,9916e+001	4,9124e-002	
41300,000000	1,3909e-004	2,9916e+001	5,0681e-002	
41400,000000	1,1307e-004	2,9901e+001	5,2135e-002	
41500,000000	1,3067e-004	2,9901e+001	5,3449e-002	
41600,000000	1,5784e-004	2,9909e+001	5,4631e-002	
41700,000000	1,4540e-004	2,9901e+001	5,5719e-002	
41800,000000	1,6970e-004	2,9909e+001	5,6742e-002	
41900,000000	1,7028e-004	2,9905e+001	5,7643e-002	
42000,000000	1,8252e-004	2,9909e+001	5,8524e-002	
42100,000000	1,9228e-004	2,9913e+001	5,9322e-002	
42200,000000	1,7391e-004	2,9909e+001	6,0044e-002	
42300,000000	2,1792e-004	2,9905e+001	6,0739e-002	
42400,000000	2,1045e-004	2,9901e+001	6,1386e-002	
42500,000000	2,1734e-004	2,9905e+001	6,1977e-002	
42600,000000	2,3686e-004	2,9905e+001	6,2484e-002	
42700,000000	2,3112e-004	2,9905e+001	6,3056e-002	
42800,000000	2,5293e-004	2,9913e+001	6,3516e-002	
42900,000000	2,3571e-004	2,9909e+001	6,3966e-002	
43000,000000	2,6077e-004	2,9897e+001	6,4397e-002	
43100,000000	2,8507e-004	2,9909e+001	6,4810e-002	
43200,000000	2,5905e-004	2,9901e+001	6,5204e-002	
43300,000000	2,9827e-004	2,9909e+001	6,5542e-002	
43400,000000	2,9827e-004	2,9909e+001	6,5889e-002	
43500,000000	2,8296e-004	2,9905e+001	6,6255e-002	
43600,000000	3,1453e-004	2,9913e+001	6,6499e-002	
