t,   y,   u
0.000000,   -0.000008,   -0.000024,   -0.023193,   -0.000103
0.000000,   -0.000041,   -0.000038,   -0.034180,   -0.000077
0.000000,   -0.000013,   -0.000056,   -0.026855,   -0.000134
0.000000,   -0.000026,   -0.000052,   -0.023193,   -0.000126
0.000000,   -0.000024,   -0.000017,   -0.023193,   -0.000092
0.000000,   -0.000032,   -0.000013,   -0.026855,   -0.000121
0.000000,   -0.000063,   -0.000049,   -0.026855,   -0.000134
0.000000,   0.000002,   -0.000032,   -0.019531,   -0.000077
0.000000,   -0.000017,   -0.000013,   -0.030518,   -0.000111
0.000000,   -0.000047,   -0.000050,   -0.023193,   -0.000088
0.000000,   0.000005,   -0.000044,   -0.026855,   -0.000108
0.000000,   -0.000044,   -0.000003,   -0.023193,   -0.000092
0.000000,   -0.000058,   -0.000019,   -0.023193,   -0.000137
0.000000,   0.000003,   -0.000032,   -0.026855,   -0.000092
0.000000,   -0.000014,   -0.000045,   -0.019531,   -0.000108
0.000000,   -0.000037,   -0.000013,   -0.023193,   -0.000121
0.000000,   -0.000056,   -0.000020,   -0.026855,   -0.000088
0.000000,   -0.000021,   -0.000060,   -0.030518,   -0.000100
0.000000,   -0.000053,   -0.000017,   -0.019531,   -0.000126
0.000000,   -0.000036,   -0.000051,   -0.030518,   -0.000103
0.000000,   0.000004,   -0.000009,   -0.019531,   -0.000096
0.000000,   -0.000016,   -0.000002,   -0.026855,   -0.000100
0.000000,   -0.000003,   -0.000044,   -0.030518,   -0.000121
0.000000,   -0.000005,   -0.000022,   -0.026855,   -0.000114
0.000000,   -0.000033,   -0.000046,   -0.026855,   -0.000100
0.000000,   -0.000010,   -0.000042,   -0.030518,   -0.000126
0.000000,   -0.000023,   -0.000010,   -0.023193,   -0.000129
0.000000,   -0.000006,   -0.000056,   -0.023193,   -0.000103
0.000000,   -0.000004,   -0.000034,   -0.034180,   -0.000152
0.000000,   -0.000049,   -0.000045,   -0.026855,   -0.000118
0.000000,   -0.000023,   -0.000033,   -0.019531,   -0.000096
0.000000,   -0.000038,   -0.000040,   39.951172,   0.005530
0.000000,   -0.000048,   0.000054,   39.954834,   0.017092
0.000000,   -0.000006,   0.000093,   39.947510,   0.025742
0.000000,   -0.000026,   0.000124,   39.947510,   0.032192
0.000000,   -0.000010,   0.000165,   39.943848,   0.037401
0.000000,   0.000001,   0.000213,   39.954834,   0.041764
0.000000,   -0.000006,   0.000270,   39.958496,   0.045212
0.000000,   -0.000019,   0.000317,   39.947510,   0.048109
0.000000,   -0.000009,   0.000292,   39.951172,   0.050005
0.000000,   0.000003,   0.000324,   39.943848,   0.051670
0.000000,   -0.000037,   0.000370,   39.951172,   0.053139
0.000000,   -0.000009,   0.000383,   39.947510,   0.054293
0.000000,   -0.000016,   0.000354,   39.951172,   0.055005
0.000000,   -0.000034,   0.000409,   39.954834,   0.055685
0.000000,   -0.000015,   0.000377,   39.947510,   0.056356
0.000000,   -0.000024,   0.000430,   39.951172,   0.056827
0.000000,   -0.000014,   0.000449,   39.943848,   0.057252
0.000000,   0.000004,   0.000456,   39.943848,   0.057654
0.000000,   -0.000012,   0.000433,   39.947510,   0.058063
0.000000,   0.000028,   0.000456,   39.947510,   0.058617
0.000000,   0.000022,   0.000467,   39.954834,   0.058837
0.000000,   0.000030,   0.000492,   39.943848,   0.059005
0.000000,   0.000012,   0.000458,   39.947510,   0.059183
0.000000,   0.000028,   0.000466,   39.947510,   0.059360
0.000000,   0.000036,   0.000462,   39.951172,   0.059505
0.000000,   0.000035,   0.000503,   39.951172,   0.059635
0.000000,   0.000041,   0.000483,   39.947510,   0.059778
0.000000,   0.000013,   0.000467,   39.943848,   0.059873
0.000000,   0.000043,   0.000491,   -0.057373,   0.053977
0.000000,   0.000021,   0.000418,   -0.019531,   0.043548
0.000000,   0.000053,   0.000376,   -0.023193,   0.033785
0.000000,   0.000059,   0.000356,   -0.019531,   0.027784
0.000000,   0.000032,   0.000333,   -0.030518,   0.023159
0.000000,   0.000052,   0.000270,   -0.030518,   0.019170
0.000000,   0.000043,   0.000261,   -0.034180,   0.015696
0.000000,   0.000059,   0.000195,   -0.023193,   0.013024
0.000000,   0.000059,   0.000167,   -0.030518,   0.011169
0.000000,   0.000068,   0.000169,   -0.026855,   0.009601
0.000000,   0.000034,   0.000162,   -0.026855,   0.008312
0.000000,   0.000065,   0.000130,   -0.026855,   0.007227
0.000000,   0.000042,   0.000092,   -0.019531,   0.006373
0.000000,   0.000071,   0.000097,   -0.026855,   0.005660
0.000000,   0.000044,   0.000112,   -0.030518,   0.004977
0.000000,   0.000054,   0.000104,   -0.030518,   0.004458
0.000000,   0.000064,   0.000076,   -0.026855,   0.003953
0.000000,   0.000029,   0.000053,   -0.023193,   0.003550
0.000000,   0.000065,   0.000051,   -0.026855,   0.003182
0.000000,   0.000043,   0.000090,   -0.023193,   0.002921
0.000000,   0.000016,   0.000075,   -0.030518,   0.002712
0.000000,   0.000056,   0.000038,   -0.030518,   0.002492
0.000000,   0.000028,   0.000038,   -0.019531,   0.002306
0.000000,   0.000022,   0.000041,   -0.034180,   0.002184
0.000000,   0.000002,   0.000046,   -0.023193,   0.001972
0.000000,   0.000004,   0.000051,   -0.026855,   0.001862
0.000000,   0.000043,   0.000035,   -0.023193,   0.001737
0.000000,   0.000038,   0.000064,   -0.030518,   0.001627
0.000000,   0.000035,   0.000027,   -0.034180,   0.001563
0.000000,   0.000014,   0.000035,   -0.023193,   0.001430
0.000000,   0.000017,   0.000061,   -0.019531,   0.001362
0.000000,   0.000017,   0.000017,   -0.030518,   0.001327
0.000000,   0.000002,   0.000049,   -0.023193,   0.001229
0.000000,   0.000011,   0.000052,   39.943848,   0.005709
0.000000,   -0.000002,   0.000109,   39.947510,   0.017118
0.000000,   0.000056,   0.000149,   39.951172,   0.025339
0.000000,   0.000030,   0.000197,   39.954834,   0.033201
0.000000,   0.000036,   0.000281,   39.951172,   0.038061
0.000000,   0.000048,   0.000322,   39.947510,   0.042116
0.000000,   0.000037,   0.000316,   39.947510,   0.045618
0.000000,   0.000030,   0.000381,   39.951172,   0.048081
0.000000,   0.000010,   0.000410,   39.954834,   0.050115
0.000000,   0.000065,   0.000431,   39.954834,   0.051720
0.000000,   0.000041,   0.000402,   39.965820,   0.053097
0.000000,   0.000011,   0.000453,   39.954834,   0.055215
0.000000,   0.000034,   0.000496,   39.951172,   0.056132
0.000000,   0.000053,   0.000474,   39.951172,   0.056797
0.000000,   0.000061,   0.000527,   39.951172,   0.057282
0.000000,   0.000039,   0.000476,   39.951172,   0.057729
0.000000,   0.000069,   0.000525,   39.947510,   0.058170
0.000000,   0.000030,   0.000492,   39.947510,   0.058504
0.000000,   0.000063,   0.000504,   39.954834,   0.058837
0.000000,   0.000028,   0.000518,   39.954834,   0.059130
0.000000,   0.000070,   0.000572,   39.954834,   0.059388
0.000000,   0.000050,   0.000560,   39.943848,   0.059539
0.000000,   0.000046,   0.000577,   39.947510,   0.059797
0.000000,   0.000065,   0.000571,   39.947510,   0.059995
0.000000,   0.000046,   0.000550,   39.954834,   0.060128
0.000000,   0.000050,   0.000557,   39.947510,   0.060241
0.000000,   0.000078,   0.000560,   39.947510,   0.060322
0.000000,   0.000076,   0.000565,   39.943848,   0.060465
0.000000,   0.000093,   0.000606,   39.951172,   0.060595
0.000000,   0.000093,   0.000601,   39.958496,   0.060644
0.000000,   0.000096,   0.000556,   39.951172,   0.060764
0.000000,   0.000083,   0.000560,   39.943848,   0.060848
0.000000,   0.000108,   0.000577,   1.375732,   0.059582
0.000000,   0.000084,   0.000558,   -0.030518,   0.047820
0.000000,   0.000106,   0.000495,   -0.030518,   0.038729
0.000000,   0.000070,   0.000460,   -0.026855,   0.031026
0.000000,   0.000080,   0.000411,   -0.019531,   0.024142
0.000000,   0.000125,   0.000347,   -0.023193,   0.019634
0.000000,   0.000096,   0.000287,   -0.019531,   0.016576
0.000000,   0.000072,   0.000270,   -0.019531,   0.014011
0.000000,   0.000084,   0.000255,   -0.026855,   0.012076
0.000000,   0.000118,   0.000226,   -0.019531,   0.010216
0.000000,   0.000130,   0.000200,   -0.030518,   0.008646
0.000000,   0.000112,   0.000214,   -0.026855,   0.007599
0.000000,   0.000076,   0.000156,   -0.026855,   0.006669
0.000000,   0.000099,   0.000129,   -0.030518,   0.005721
0.000000,   0.000099,   0.000130,   -0.023193,   0.005019
0.000000,   0.000067,   0.000147,   -0.030518,   0.004548
0.000000,   0.000084,   0.000155,   -0.023193,   0.003812
0.000000,   0.000113,   0.000135,   -0.019531,   0.003535
0.000000,   0.000116,   0.000111,   -0.023193,   0.003174
0.000000,   0.000113,   0.000095,   -0.030518,   0.002993
0.000000,   0.000075,   0.000130,   -0.030518,   0.002766
