t,   y,   u
16302.000000,   0.164902,   49.940186,   0.100431
16626.000000,   0.192825,   49.936523,   0.100571
16890.000000,   0.146897,   49.936523,   0.100638
17185.000000,   0.197785,   49.952393,   0.100751
17532.000000,   0.171387,   49.940186,   0.100806
17796.000000,   0.173294,   49.945068,   0.100937
18124.000000,   0.212357,   49.940186,   0.101014
18444.000000,   0.179398,   49.940186,   0.101060
18792.000000,   0.183594,   49.945068,   0.101154
19058.000000,   0.241425,   49.948730,   0.101191
19385.000000,   0.206024,   49.936523,   0.101295
19713.000000,   0.229752,   26.022949,   0.101407
20040.000000,   0.235092,   0.000000,   0.093329
20295.000000,   0.242569,   -0.023193,   0.081171
20550.000000,   0.195267,   -0.026855,   0.069669
20846.000000,   0.209458,   -0.026855,   0.061057
21111.000000,   0.224182,   -0.019531,   0.053202
21396.000000,   0.221893,   -0.019531,   0.047507
21650.000000,   0.217468,   -0.015869,   0.041944
21940.000000,   0.263626,   -0.026855,   0.036936
22245.000000,   0.263245,   -0.019531,   0.033042
22532.000000,   0.255768,   -0.019531,   0.030039
22791.000000,   0.260346,   -0.015869,   0.027225
23077.000000,   0.194504,   -0.026855,   0.024973
23332.000000,   0.203888,   -0.026855,   0.022758
23620.000000,   0.223038,   -0.026855,   0.021015
23870.000000,   0.206406,   -0.023193,   0.019324
24157.000000,   0.204880,   -0.030518,   0.017713
24472.000000,   0.266449,   -0.015869,   0.016425
24745.000000,   0.215408,   -0.023193,   0.015085
25087.000000,   0.203507,   -0.023193,   0.014155
25349.000000,   0.227234,   -0.019531,   0.013190
25640.000000,   0.205795,   -0.019531,   0.012485
25890.000000,   0.245621,   -0.026855,   0.011698
26182.000000,   0.240051,   -0.015869,   0.011033
26450.000000,   0.228760,   -0.012207,   0.010432
26742.000000,   0.198776,   -0.019531,   0.009897
27031.000000,   0.197632,   -0.019531,   0.009315
27324.000000,   0.209686,   -0.019531,   0.008875
27613.000000,   0.193588,   -0.026855,   0.008378
27932.000000,   0.242569,   -0.026855,   0.007935
28226.000000,   0.233719,   -0.026855,   0.007578
28514.000000,   0.209686,   -0.015869,   0.007203
28814.000000,   0.200302,   -0.023193,   0.006867
29158.000000,   0.169480,   -0.023193,   0.006565
29484.000000,   0.190689,   -0.023193,   0.006266
29751.000000,   0.246002,   49.932861,   0.005909
30237.000000,   0.241577,   49.940186,   0.029777
30583.000000,   0.237000,   49.932861,   0.040491
30871.000000,   0.230667,   49.948730,   0.049244
31360.000000,   0.189392,   49.948730,   0.055576
31412.000000,   0.186493,   49.940186,   0.061826
31705.000000,   0.201218,   49.952393,   0.071583
32312.000000,   0.170395,   49.940186,   0.075101
32604.000000,   0.241425,   49.940186,   0.077830
32870.000000,   0.221893,   49.948730,   0.080515
33164.000000,   0.254395,   49.945068,   0.083085
33510.000000,   0.178635,   49.952393,   0.084803
33772.000000,   0.248139,   49.940186,   0.086640
34092.000000,   0.241806,   49.936523,   0.088105
34395.000000,   0.250046,   49.945068,   0.089240
34660.000000,   0.228378,   49.952393,   0.090195
34915.000000,   0.219223,   49.936523,   0.091199
35192.000000,   0.193741,   49.936523,   0.092121
35489.000000,   0.233948,   49.936523,   0.092841
35750.000000,   0.241959,   49.940186,   0.093564
36044.000000,   0.241425,   49.945068,   0.094193
36334.000000,   0.221512,   49.945068,   0.094877
36658.000000,   0.284302,   49.945068,   0.095423
36982.000000,   0.220902,   49.945068,   0.095930
37271.000000,   0.210220,   49.932861,   0.096427
37596.000000,   0.275681,   49.932861,   0.096754
37859.000000,   0.236847,   49.936523,   0.097156
38157.000000,   0.221283,   49.936523,   0.097440
38412.000000,   0.241959,   49.948730,   0.097767
38703.000000,   0.244858,   49.940186,   0.098060
38994.000000,   0.239899,   49.936523,   0.098282
39285.000000,   0.308792,   49.940186,   0.098536
39610.000000,   0.260193,   49.945068,   0.098789
39873.000000,   0.300934,   49.936523,   0.099052
40195.000000,   0.308334,   49.945068,   0.099241
40536.000000,   0.305130,   49.945068,   0.099418
40829.000000,   0.310471,   49.945068,   0.099598
41104.000000,   0.274918,   49.948730,   0.099811
41452.000000,   0.311081,   49.945068,   0.099964
41777.000000,   0.266449,   49.945068,   0.100114
42040.000000,   0.278122,   49.932861,   0.100263
42368.000000,   0.313370,   49.936523,   0.100349
42658.000000,   0.321991,   49.940186,   0.100507
42954.000000,   0.314133,   49.945068,   0.100620
43219.000000,   0.308945,   49.948730,   0.100703
43472.000000,   0.327866,   49.936523,   0.100788
43730.000000,   0.291321,   49.945068,   0.100937
44022.000000,   0.307037,   49.936523,   0.100977
44312.000000,   0.361206,   49.940186,   0.101078
44634.000000,   0.356018,   49.940186,   0.101200
44957.000000,   0.301468,   49.948730,   0.101313
45278.000000,   0.374176,   49.945068,   0.101353
45533.000000,   0.305283,   49.945068,   0.101417
45857.000000,   0.320618,   49.940186,   0.101530
46176.000000,   0.356781,   49.932861,   0.101584
46442.000000,   0.371353,   49.952393,   0.101670
46793.000000,   0.326950,   49.948730,   0.101707
47059.000000,   0.325958,   49.940186,   0.101783
47384.000000,   0.320389,   49.945068,   0.101868
47674.000000,   0.379364,   49.948730,   0.101896
47971.000000,   0.341293,   49.952393,   0.101951
48252.000000,   0.340912,   49.940186,   0.102036
48594.000000,   0.376083,   49.945068,   0.102054
48859.000000,   0.398667,   49.929199,   0.102103
49156.000000,   0.354263,   49.940186,   0.102158
49422.000000,   0.397522,   49.952393,   0.102204
49739.000000,   0.346253,   49.956055,   0.102253
49992.000000,   0.355789,   -0.019531,   0.096650
50251.000000,   0.397522,   -0.023193,   0.082569
50542.000000,   0.408280,   -0.023193,   0.072117
50811.000000,   0.357163,   -0.026855,   0.062650
51102.000000,   0.395386,   -0.023193,   0.054789
51388.000000,   0.379364,   -0.008545,   0.048221
51678.000000,   0.418732,   -0.019531,   0.042197
51998.000000,   0.429642,   -0.023193,   0.037348
52308.000000,   0.415146,   -0.015869,   0.033539
52598.000000,   0.368607,   -0.015869,   0.030695
52853.000000,   0.392944,   -0.012207,   0.027778
53147.000000,   0.409042,   -0.026855,   0.022938
53751.000000,   0.396225,   -0.019531,   0.021155
54041.000000,   0.407288,   -0.023193,   0.019504
54330.000000,   0.397522,   -0.023193,   0.018076
54620.000000,   0.375321,   -0.019531,   0.016990
54872.000000,   0.427963,   -0.019531,   0.015705
55187.000000,   0.386994,   -0.030518,   0.014606
55510.000000,   0.408432,   -0.030518,   0.012806
56114.000000,   0.396759,   -0.023193,   0.012110
56404.000000,   0.388519,   -0.019531,   0.010880
56965.000000,   0.390808,   -0.034180,   0.010233
57308.000000,   0.408661,   -0.015869,   0.009785
57572.000000,   0.353729,   -0.019531,   0.009296
57890.000000,   0.382416,   -0.023193,   0.008790
58208.000000,   0.398514,   -0.030518,   0.008002
58809.000000,   0.363648,   -0.015869,   0.007700
59097.000000,   0.395233,   -0.015869,   0.007392
59352.000000,   0.372498,   -0.026855,   0.007081
59674.000000,   0.378601,   -0.026855,   0.006858
59936.000000,   0.394241,   -0.015869,   0.006537
60274.000000,   0.365402,   -0.026855,   0.006312
60566.000000,   0.336105,   -0.019531,   0.005900
61171.000000,   0.372269,   -0.015869,   0.005610
61490.000000,   0.337860,   -0.026855,   0.005479
61751.000000,   0.340531,   -0.019531,   0.005262
62073.000000,   0.341675,   -0.008545,   0.005103
62334.000000,   0.389893,   -0.023193,   0.004859
62676.000000,   0.371506,   -0.026855,   0.004755
62964.000000,   0.321610,   -0.019531,   0.004633
63494.000000,   0.383789,   -0.023193,   0.004362
63751.000000,   0.388138,   -0.015869,   0.004230
64040.000000,   0.349915,   -0.019531,   0.004127
64292.000000,   0.381806,   -0.015869,   0.004005
64780.000000,   0.319626,   -0.023193,   0.003959
64832.000000,   0.347016,   -0.026855,   0.003818
65121.000000,   0.365021,   -0.026855,   0.003593
65718.000000,   0.368836,   -0.019531,   0.003470
66057.000000,   0.340683,   -0.019531,   0.003376
66373.000000,   0.373032,   -0.019531,   0.003300
66636.000000,   0.342972,   -0.019531,   0.003208
66956.000000,   0.387604,   -0.023193,   0.003104
67220.000000,   0.389664,   -0.015869,   0.003028
67474.000000,   0.373413,   -0.026855,   0.002973
67732.000000,   0.390045,   -0.026855,   0.002888
68220.000000,   0.339539,   -0.019531,   0.002823
68558.000000,   0.340302,   -0.023193,   0.002683
68898.000000,   0.362732,   -0.023193,   0.002598
69220.000000,   0.359833,   -0.026855,   0.002552
69514.000000,   0.342590,   -0.026855,   0.002512
69780.000000,   0.328476,   -0.023193,   0.002457
70096.000000,   0.342972,   -0.023193,   0.002372
70417.000000,   0.327103,   -0.015869,   0.002335
70903.000000,   0.368454,   -0.026855,   0.002186
71229.000000,   0.312378,   -0.019531,   0.002195
71524.000000,   0.370514,   -0.019531,   0.002100
71810.000000,   0.319473,   -0.023193,   0.002100
72129.000000,   0.318100,   -0.023193,   0.002024
72418.000000,   0.319245,   -0.019531,   0.001987
72711.000000,   0.368836,   -0.012207,   0.001951
73032.000000,   0.317566,   -0.015869,   0.001874
73298.000000,   0.333206,   -0.026855,   0.001847
73618.000000,   0.331146,   -0.026855,   0.001819
73958.000000,   0.367310,   -0.023193,   0.001780
74252.000000,   0.335190,   -0.019531,   0.001707
74516.000000,   0.370361,   -0.023193,   0.001639
74835.000000,   0.321610,   -0.023193,   0.001639
75098.000000,   0.361740,   -0.015869,   0.001621
75353.000000,   0.375168,   -0.026855,   0.001536
75646.000000,   0.332062,   -0.023193,   0.001548
76194.000000,   0.307953,   -0.023193,   0.001508
76241.000000,   0.358078,   -0.019531,   0.001426
76532.000000,   0.361969,   -0.019531,   0.001395
76822.000000,   0.365555,   -0.023193,   0.001359
77112.000000,   0.302994,   -0.023193,   0.001331
77430.000000,   0.376846,   -0.015869,   0.001273
77718.000000,   0.356171,   -0.015869,   0.001282
77990.000000,   0.363495,   -0.012207,   0.001246
78305.000000,   0.310089,   -0.026855,   0.001255
78622.000000,   0.356934,   -0.023193,   0.001209
78910.000000,   0.319092,   -0.012207,   0.001163
79230.000000,   0.343735,   -0.019531,   0.001163
79546.000000,   0.342438,   -0.019531,   0.001124
79868.000000,   0.348923,   49.932861,   0.019953
80473.000000,   0.322144,   49.948730,   0.033024
80788.000000,   0.339539,   49.945068,   0.041495
81052.000000,   0.302994,   49.952393,   0.049546
81344.000000,   0.318863,   49.940186,   0.062089
81953.000000,   0.334808,   49.936523,   0.066572
82244.000000,   0.347016,   49.940186,   0.073533
82807.000000,   0.367462,   49.940186,   0.076368
83098.000000,   0.358917,   49.936523,   0.078974
83417.000000,   0.392182,   49.940186,   0.081217
83736.000000,   0.388901,   49.945068,   0.083225
84054.000000,   0.372116,   49.945068,   0.084632
84320.000000,   0.354645,   49.948730,   0.085871
84574.000000,   0.353882,   49.932861,   0.086960
84832.000000,   0.337479,   49.940186,   0.088141
85321.000000,   0.379135,   49.945068,   0.089905
85673.000000,   0.404770,   49.945068,   0.090638
85921.000000,   0.356018,   49.945068,   0.092090
86482.000000,   0.373642,   49.948730,   0.092701
86772.000000,   0.416824,   49.929199,   0.093339
87093.000000,   0.377609,   49.952393,   0.093781
87357.000000,   0.393479,   49.936523,   0.094297
87650.000000,   0.379364,   49.945068,   0.094691
87916.000000,   0.434067,   49.936523,   0.095130
88234.000000,   0.435593,   49.948730,   0.095536
88524.000000,   0.377228,   49.948730,   0.095939
88842.000000,   0.401184,   49.948730,   0.096287
89158.000000,   0.442307,   49.945068,   0.096549
89422.000000,   0.447647,   49.945068,   0.096848
89737.000000,   0.427735,   30.297852,   0.097196
90032.000000,   0.397904,   -0.019531,   0.089466
90296.000000,   0.419495,   -0.026855,   0.074970
90616.000000,   0.410950,   -0.015869,   0.065540
90872.000000,   0.475800,   -0.015869,   0.055726
91191.000000,   0.409577,   -0.015869,   0.047828
91511.000000,   0.413773,   -0.019531,   0.042328
91777.000000,   0.465424,   -0.019531,   0.036814
92096.000000,   0.447113,   -0.012207,   0.032151
92418.000000,   0.483811,   -0.019531,   0.028455
92725.000000,   0.462219,   -0.015869,   0.025526
93018.000000,   0.451843,   -0.019531,   0.023331
93273.000000,   0.461990,   -0.026855,   0.021342
93532.000000,   0.473663,   -0.019531,   0.019364
94029.000000,   0.458939,   -0.019531,   0.016248
94392.000000,   0.484574,   -0.019531,   0.014802
94715.000000,   0.422012,   -0.023193,   0.013679
95000.000000,   0.506165,   -0.019531,   0.012552
95318.000000,   0.428345,   -0.023193,   0.011594
95640.000000,   0.428726,   -0.015869,   0.010712
95959.000000,   0.444977,   -0.012207,   0.009989
96269.000000,   0.428726,   -0.019531,   0.009342
96763.000000,   0.487854,   -0.023193,   0.008835
96811.000000,   0.411102,   -0.030518,   0.008347
97104.000000,   0.468475,   -0.023193,   0.007880
97396.000000,   0.404389,   -0.023193,   0.007374
97716.000000,   0.483276,   -0.026855,   0.006904
98038.000000,   0.412857,   -0.026855,   0.006605
98332.000000,   0.457565,   -0.012207,   0.006266
98598.000000,   0.444977,   -0.019531,   0.005927
98942.000000,   0.461456,   -0.019531,   0.005591
99260.000000,   0.455506,   -0.019531,   0.005338
99528.000000,   0.481674,   -0.023193,   0.005073
99815.000000,   0.467331,   -0.019531,   0.004941
100084.000000,   0.460083,   -0.019531,   0.004642
100432.000000,   0.440552,   -0.012207,   0.004426
100835.000000,   0.460693,   -0.019531,   0.004182
101212.000000,   0.446121,   -0.019531,   0.003995
101554.000000,   0.466416,   -0.019531,   0.003770
102192.000000,   0.451843,   -0.023193,   0.003583
102294.000000,   0.403854,   -0.026855,   0.003574
102526.000000,   0.455658,   -0.019531,   0.003412
102731.000000,   0.430252,   -0.015869,   0.003272
103404.000000,   0.402863,   -0.019531,   0.003104
103690.000000,   0.398514,   -0.015869,   0.003010
104134.000000,   0.460312,   -0.012207,   0.002729
104878.000000,   0.408661,   -0.019531,   0.002589
105073.000000,   0.457031,   -0.019531,   0.002503
105259.000000,   0.411865,   -0.026855,   0.002494
105492.000000,   0.409424,   -0.023193,   0.002408
105659.000000,   0.432312,   -0.012207,   0.002308
105996.000000,   0.455658,   -0.015869,   0.002277
106347.000000,   0.464890,   -0.023193,   0.002119
106863.000000,   0.443833,   -0.030518,   0.002033
107099.000000,   0.391037,   -0.023193,   0.002006
107434.000000,   0.448792,   -0.015869,   0.001884
108117.000000,   0.386841,   -0.026855,   0.001801
108404.000000,   0.419876,   -0.015869,   0.001771
108554.000000,   0.447876,   -0.023193,   0.001707
109188.000000,   0.396607,   -0.019531,   0.001639
109597.000000,   0.397904,   -0.015869,   0.001575
109694.000000,   0.413391,   -0.015869,   0.001548
109963.000000,   0.415299,   -0.015869,   0.001499
110332.000000,   0.453598,   -0.023193,   0.001417
110757.000000,   0.449936,   -0.023193,   0.001349
110990.000000,   0.389130,   -0.023193,   0.001322
111438.000000,   0.407440,   -0.019531,   0.001273
111878.000000,   0.403626,   -0.008545,   0.001227
112144.000000,   0.396759,   -0.012207,   0.001237
112388.000000,   0.394470,   -0.019531,   0.001172
112596.000000,   0.379135,   -0.015869,   0.001163
112946.000000,   0.404236,   -0.019531,   0.001115
113262.000000,   0.380509,   -0.019531,   0.001087
113630.000000,   0.425293,   -0.026855,   0.000992
114056.000000,   0.407669,   -0.015869,   0.001002
114326.000000,   0.453369,   -0.015869,   0.000938
114497.000000,   0.430405,   -0.019531,   0.000928
114730.000000,   0.376694,   -0.026855,   0.000956
115138.000000,   0.398667,   -0.026855,   0.000870
115418.000000,   0.396378,   -0.023193,   0.000870
115933.000000,   0.429871,   -0.019531,   0.000843
116212.000000,   0.395615,   -0.023193,   0.000815
116654.000000,   0.378983,   -0.023193,   0.000797
116932.000000,   0.435211,   -0.015869,   0.000721
117076.000000,   0.382416,   -0.019531,   0.000748
117431.000000,   0.434296,   -0.015869,   0.000645
117818.000000,   0.394852,   -0.019531,   0.000654
118490.000000,   0.372879,   -0.015869,   0.000654
118770.000000,   0.437500,   -0.023193,   0.000608
118976.000000,   0.378601,   -0.026855,   0.000617
119212.000000,   0.445587,   -0.023193,   0.000571
119653.000000,   0.445358,   -0.019531,   0.000544
119933.000000,   0.386078,   49.929199,   0.000449
120378.000000,   0.447876,   49.948730,   0.019211
120714.000000,   0.445740,   49.940186,   0.034843
121042.000000,   0.450928,   49.945068,   0.043888
121481.000000,   0.399429,   49.940186,   0.054377
121769.000000,   0.419342,   49.936523,   0.060203
121926.000000,   0.425446,   49.948730,   0.065793
122278.000000,   0.432160,   49.940186,   0.070231
122616.000000,   0.454361,   49.929199,   0.074360
123299.000000,   0.419876,   49.936523,   0.077662
123595.000000,   0.407288,   49.948730,   0.079905
123963.000000,   0.464890,   49.940186,   0.082596
124181.000000,   0.459549,   49.936523,   0.084183
124654.000000,   0.414383,   49.932861,   0.086182
125087.000000,   0.465271,   49.945068,   0.087720
125403.000000,   0.444595,   49.948730,   0.089747
125857.000000,   0.454743,   49.932861,   0.090656
126196.000000,   0.435974,   49.936523,   0.091538
126844.000000,   0.502197,   49.936523,   0.092927
127235.000000,   0.499298,   49.948730,   0.093537
127578.000000,   0.498535,   49.936523,   0.094062
127916.000000,   0.510819,   49.936523,   0.094614
128630.000000,   0.499146,   49.948730,   0.095496
128977.000000,   0.539505,   49.940186,   0.095817
129316.000000,   0.465271,   49.940186,   0.096219
130030.000000,   0.478623,   49.932861,   0.096885
130378.000000,   0.508911,   49.932861,   0.096924
130647.000000,   0.533936,   49.936523,   0.097138
130952.000000,   0.506012,   49.948730,   0.097391
131098.000000,   0.488998,   49.940186,   0.097468
131363.000000,   0.541794,   49.945068,   0.097693
131478.000000,   0.516312,   49.936523,   0.097889
131819.000000,   0.548889,   49.940186,   0.098115
132496.000000,   0.496857,   49.940186,   0.098340
132785.000000,   0.505783,   49.945068,   0.098499
132878.000000,   0.553467,   49.940186,   0.098575
133145.000000,   0.554001,   49.940186,   0.098734
133318.000000,   0.562622,   49.936523,   0.098951
133714.000000,   0.539505,   49.940186,   0.099091
134099.000000,   0.563385,   49.945068,   0.099259
134435.000000,   0.507538,   49.936523,   0.099399
135113.000000,   0.549423,   49.940186,   0.099549
135392.000000,   0.572617,   49.940186,   0.099653
136128.000000,   0.524551,   49.940186,   0.099888
136384.000000,   0.597488,   49.940186,   0.099982
136632.000000,   0.610687,   49.940186,   0.100104
137303.000000,   0.581009,   49.948730,   0.100309
137696.000000,   0.604355,   49.936523,   0.100309
137928.000000,   0.575440,   49.940186,   0.100403
138136.000000,   0.583145,   49.936523,   0.100489
138778.000000,   0.564758,   49.932861,   0.100593
138858.000000,   0.559952,   49.940186,   0.100602
139058.000000,   0.629379,   49.952393,   0.100638
139508.000000,   0.576431,   49.952393,   0.100837
139978.000000,   0.596726,   49.940186,   0.100864
140209.000000,   0.580017,   49.940186,   0.100873
140618.000000,   0.584442,   49.940186,   0.101005
141039.000000,   0.647614,   49.940186,   0.101069
141468.000000,   0.606644,   49.932861,   0.101118
141817.000000,   0.633041,   49.940186,   0.101200
142457.000000,   0.647614,   49.956055,   0.101249
142888.000000,   0.661194,   49.945068,   0.101295
143212.000000,   0.624802,   49.945068,   0.101398
143636.000000,   0.666916,   49.940186,   0.101435
144318.000000,   0.676453,   49.940186,   0.101539
145068.000000,   0.666916,   49.948730,   0.101606
145351.000000,   0.632279,   49.936523,   0.101642
145512.000000,   0.687210,   49.945068,   0.101652
146185.000000,   0.683167,   49.936523,   0.101737
146588.000000,   0.651199,   49.945068,   0.101774
146905.000000,   0.686218,   49.929199,   0.101792
147356.000000,   0.695069,   49.945068,   0.101810
147557.000000,   0.667450,   49.945068,   0.101810
148071.000000,   0.647003,   49.940186,   0.101914
148419.000000,   0.674927,   49.936523,   0.101932
149061.000000,   0.678742,   49.936523,   0.101951
149371.000000,   0.662720,   49.948730,   0.102009
149819.000000,   0.717575,   49.932861,   0.102027
150162.000000,   0.690033,   49.945068,   0.102045
150572.000000,   0.721619,   49.936523,   0.102045
150656.000000,   0.718338,   49.952393,   0.102073
150824.000000,   0.726578,   49.940186,   0.102131
151338.000000,   0.683548,   49.936523,   0.102140
151634.000000,   0.720703,   49.952393,   0.102112
151780.000000,   0.703079,   49.932861,   0.102131
152044.000000,   0.744431,   49.948730,   0.102149
152423.000000,   0.736954,   49.945068,   0.102213
153091.000000,   0.689652,   49.940186,   0.102204
153478.000000,   0.744049,   49.940186,   0.102234
153648.000000,   0.697510,   49.945068,   0.102271
153857.000000,   0.691177,   49.945068,   0.102271
154127.000000,   0.692322,   49.940186,   0.102280
154240.000000,   0.763123,   49.948730,   0.102289
154883.000000,   0.689499,   49.948730,   0.102335
155170.000000,   0.728104,   49.940186,   0.102326
155607.000000,   0.729859,   49.936523,   0.102375
156142.000000,   0.716049,   49.948730,   0.102411
156379.000000,   0.770599,   49.945068,   0.102357
156973.000000,   0.737869,   49.932861,   0.102402
157058.000000,   0.748017,   49.940186,   0.102384
157288.000000,   0.750305,   49.945068,   0.102439
157702.000000,   0.722000,   49.940186,   0.102448
158127.000000,   0.792191,   49.936523,   0.102430
158516.000000,   0.723908,   49.948730,   0.102466
159159.000000,   0.759689,   49.940186,   0.102488
159588.000000,   0.783417,   49.948730,   0.102515
159916.000000,   0.763123,   49.952393,   0.102488
160335.000000,   0.742294,   49.940186,   0.102524
161019.000000,   0.771744,   49.936523,   0.102524
161314.000000,   0.794937,   49.932861,   0.102515
161458.000000,   0.818054,   49.945068,   0.102561
161798.000000,   0.794937,   49.948730,   0.102534
162030.000000,   0.803711,   49.940186,   0.102543
162192.000000,   0.808518,   49.945068,   0.102561
162425.000000,   0.768311,   49.945068,   0.102561
162572.000000,   0.774033,   49.932861,   0.102570
163114.000000,   0.780899,   49.945068,   0.102561
163258.000000,   0.812332,   49.925537,   0.102579
163524.000000,   0.825302,   49.940186,   0.102561
163939.000000,   0.827057,   49.945068,   0.102570
164316.000000,   0.810196,   49.929199,   0.102598
164962.000000,   0.838883,   49.945068,   0.102628
165318.000000,   0.796997,   49.936523,   0.102628
165718.000000,   0.837967,   49.940186,   0.102646
166114.000000,   0.794708,   49.929199,   0.102610
166786.000000,   0.797379,   49.932861,   0.102683
167068.000000,   0.799896,   49.932861,   0.102656
167483.000000,   0.873367,   49.940186,   0.102637
168241.000000,   0.866806,   49.940186,   0.102665
168637.000000,   0.850403,   49.945068,   0.102656
169319.000000,   0.812332,   49.952393,   0.102656
169626.000000,   0.821335,   49.936523,   0.102683
169758.000000,   0.832626,   49.948730,   0.102683
170026.000000,   0.843536,   49.945068,   0.102683
170440.000000,   0.849640,   49.945068,   0.102711
170807.000000,   0.858032,   49.945068,   0.102701
171410.000000,   0.898010,   49.936523,   0.102701
171837.000000,   0.832779,   49.945068,   0.102711
172518.000000,   0.846741,   49.936523,   0.102720
172726.000000,   0.898621,   49.936523,   0.102720
172952.000000,   0.903961,   49.948730,   0.102701
173623.000000,   0.856354,   49.936523,   0.102741
173910.000000,   0.891525,   49.932861,   0.102720
174356.000000,   0.913117,   49.936523,   0.102720
174799.000000,   0.918915,   49.948730,   0.102701
175064.000000,   0.871842,   49.932861,   0.102711
175438.000000,   0.926315,   49.945068,   0.102701
175717.000000,   0.859787,   49.940186,   0.102741
175974.000000,   0.880386,   49.948730,   0.102701
176240.000000,   0.939896,   49.945068,   0.102692
176616.000000,   0.916016,   49.940186,   0.102692
176966.000000,   0.866272,   49.940186,   0.102741
177379.000000,   0.937988,   49.945068,   0.102711
177490.000000,   0.872757,   49.940186,   0.102759
177766.000000,   0.876801,   49.940186,   0.102741
178212.000000,   0.890000,   49.940186,   0.102741
178598.000000,   0.882370,   49.932861,   0.102750
178866.000000,   0.953095,   49.936523,   0.102711
178978.000000,   0.928223,   49.948730,   0.102711
179335.000000,   0.906250,   49.932861,   0.102720
180012.000000,   0.887482,   -0.004883,   0.092289
180398.000000,   0.939896,   -0.023193,   0.076453
180997.000000,   0.926926,   -0.023193,   0.066508
181078.000000,   0.918305,   -0.019531,   0.057294
181418.000000,   0.922501,   -0.019531,   0.048850
182096.000000,   0.950272,   -0.015869,   0.037104
182537.000000,   0.964996,   -0.023193,   0.032545
183218.000000,   0.948898,   -0.019531,   0.028492
183426.000000,   0.967438,   -0.015869,   0.026081
184231.000000,   0.947373,   -0.015869,   0.019691
184702.000000,   0.909302,   -0.019531,   0.018152
185058.000000,   0.937607,   -0.026855,   0.017786
185257.000000,   0.974533,   -0.015869,   0.016614
185737.000000,   0.894425,   -0.015869,   0.015168
186030.000000,   0.931885,   -0.023193,   0.014307
186178.000000,   0.947754,   -0.015869,   0.013425
186767.000000,   0.953705,   -0.026855,   0.012562
186858.000000,   0.933640,   -0.023193,   0.012372
187126.000000,   0.903351,   -0.019531,   0.011753
187328.000000,   0.916168,   -0.023193,   0.010975
187652.000000,   0.932877,   -0.026855,   0.010319
188328.000000,   0.897247,   -0.026855,   0.009305
188715.000000,   0.949127,   -0.026855,   0.008762
189133.000000,   0.907013,   -0.019531,   0.008320
189775.000000,   0.937225,   -0.019531,   0.007926
189858.000000,   0.911209,   49.945068,   0.009775
190198.000000,   0.920059,   49.945068,   0.014091
190467.000000,   0.906098,   49.936523,   0.028013
190880.000000,   0.922119,   49.940186,   0.050370
