t,   y,   u
35810.000000,   0.155518,   -0.023193,   0.003217
36156.000000,   0.155670,   -0.019531,   0.003010
36434.000000,   0.151474,   -0.019531,   0.002897
36761.000000,   0.149033,   -0.026855,   0.002784
37015.000000,   0.146897,   -0.023193,   0.002692
37271.000000,   0.134232,   -0.023193,   0.002570
37565.000000,   0.137360,   -0.019531,   0.002494
37864.000000,   0.132553,   -0.026855,   0.002354
38194.000000,   0.141556,   -0.023193,   0.002259
38494.000000,   0.110581,   -0.019531,   0.002164
38828.000000,   0.094864,   -0.026855,   0.002073
39130.000000,   0.123551,   -0.019531,   0.002015
39458.000000,   0.131790,   -0.019531,   0.001951
39786.000000,   0.125076,   19.921875,   0.002268
40110.000000,   0.115921,   19.918213,   0.009229
40414.000000,   0.126450,   19.929199,   0.015525
40746.000000,   0.123398,   19.921875,   0.022129
41350.000000,   0.109360,   19.918213,   0.024485
41699.000000,   0.146134,   19.914551,   0.026230
42027.000000,   0.152466,   19.910889,   0.027421
42330.000000,   0.172150,   19.921875,   0.028416
42659.000000,   0.176575,   19.918213,   0.029288
42990.000000,   0.182068,   19.914551,   0.029926
43316.000000,   0.190918,   19.921875,   0.030387
43590.000000,   0.190918,   19.918213,   0.030836
43919.000000,   0.217697,   19.910889,   0.031183
44194.000000,   0.195267,   19.925537,   0.031513
44528.000000,   0.197022,   19.918213,   0.031766
44830.000000,   0.222656,   19.918213,   0.032084
45158.000000,   0.250198,   19.918213,   0.032291
45489.000000,   0.233719,   19.918213,   0.032526
45818.000000,   0.238526,   19.929199,   0.032685
46122.000000,   0.267822,   19.918213,   0.032874
46452.000000,   0.250046,   19.925537,   0.032975
46754.000000,   0.270645,   19.918213,   0.033173
47086.000000,   0.258820,   19.918213,   0.033259
47441.000000,   0.261871,   19.914551,   0.033381
47764.000000,   0.303223,   19.925537,   0.033503
48113.000000,   0.273163,   19.914551,   0.033585
48446.000000,   0.275681,   19.929199,   0.033671
48732.000000,   0.314133,   19.910889,   0.033802
49078.000000,   0.302078,   19.921875,   0.033829
49409.000000,   0.285828,   19.925537,   0.033896
49689.000000,   0.313522,   19.921875,   0.034019
50020.000000,   0.302994,   19.925537,   0.034064
50298.000000,   0.312607,   19.910889,   0.034119
50641.000000,   0.332291,   19.914551,   0.034168
50892.000000,   0.334198,   19.910889,   0.034241
51180.000000,   0.348160,   19.914551,   0.034272
51521.000000,   0.320618,   19.914551,   0.034354
51779.000000,   0.350449,   19.934082,   0.034412
52106.000000,   0.328476,   19.921875,   0.034412
52379.000000,   0.324814,   19.914551,   0.034449
52706.000000,   0.335571,   19.914551,   0.034485
53006.000000,   0.330002,   19.918213,   0.034534
53330.000000,   0.350830,   19.921875,   0.034580
53604.000000,   0.337860,   19.925537,   0.034608
53952.000000,   0.352356,   19.921875,   0.034656
54277.000000,   0.375549,   19.918213,   0.034684
54619.000000,   0.340912,   19.914551,   0.034711
54892.000000,   0.372269,   19.918213,   0.034739
55218.000000,   0.357926,   19.921875,   0.034769
55492.000000,   0.385697,   19.918213,   0.034797
55837.000000,   0.354645,   19.914551,   0.034806
56110.000000,   0.370361,   19.914551,   0.034833
56434.000000,   0.390808,   19.918213,   0.034870
56778.000000,   0.376465,   19.918213,   0.034891
57101.000000,   0.355026,   19.910889,   0.034901
57352.000000,   0.399048,   19.918213,   0.034910
57892.000000,   0.370361,   19.918213,   0.034955
57947.000000,   0.377457,   19.921875,   0.034983
58234.000000,   0.378601,   19.918213,   0.035023
58557.000000,   0.392182,   19.925537,   0.035023
58858.000000,   0.374939,   19.925537,   0.035041
59186.000000,   0.401718,   19.918213,   0.035032
59512.000000,   0.401566,   19.914551,   0.035087
59786.000000,   0.383942,   -0.015869,   0.034580
60134.000000,   0.395615,   -0.019531,   0.029072
60410.000000,   0.383789,   -0.023193,   0.023069
60730.000000,   0.395844,   -0.023193,   0.018406
61076.000000,   0.357544,   -0.030518,   0.015244
61408.000000,   0.383179,   -0.023193,   0.013425
61654.000000,   0.376694,   -0.023193,   0.011698
61944.000000,   0.376846,   -0.015869,   0.010404
62220.000000,   0.325043,   -0.023193,   0.009165
62546.000000,   0.335571,   -0.019531,   0.008143
62894.000000,   0.336868,   -0.019531,   0.007438
63186.000000,   0.330383,   -0.026855,   0.006904
63460.000000,   0.334808,   -0.019531,   0.006473
63714.000000,   0.320770,   -0.015869,   0.006086
63972.000000,   0.310471,   -0.026855,   0.005683
64261.000000,   0.280640,   -0.023193,   0.005366
64512.000000,   0.271256,   -0.023193,   0.005073
64802.000000,   0.260727,   -0.030518,   0.004810
65052.000000,   0.264160,   -0.019531,   0.004587
65342.000000,   0.248520,   -0.019531,   0.004417
65596.000000,   0.248139,   -0.026855,   0.004191
65880.000000,   0.241577,   -0.023193,   0.004005
66174.000000,   0.253098,   -0.019531,   0.003828
66474.000000,   0.246765,   -0.019531,   0.003657
66805.000000,   0.219757,   -0.023193,   0.003480
67104.000000,   0.231659,   -0.019531,   0.003321
67432.000000,   0.216934,   -0.026855,   0.003208
67732.000000,   0.236084,   -0.012207,   0.003104
68056.000000,   0.201828,   -0.019531,   0.002946
68380.000000,   0.224411,   -0.019531,   0.002860
68723.000000,   0.198776,   -0.026855,   0.002766
68972.000000,   0.194885,   -0.012207,   0.002711
69467.000000,   0.209076,   -0.026855,   0.002589
69513.000000,   0.228760,   -0.019531,   0.002540
69804.000000,   0.204498,   -0.012207,   0.002494
70054.000000,   0.213501,   -0.019531,   0.002363
70352.000000,   0.201599,   -0.015869,   0.002344
70627.000000,   0.210831,   -0.023193,   0.002231
70976.000000,   0.197785,   -0.026855,   0.002177
71305.000000,   0.172150,   -0.023193,   0.002137
71608.000000,   0.174820,   -0.015869,   0.002073
71936.000000,   0.195496,   -0.023193,   0.002015
72213.000000,   0.161469,   -0.019531,   0.001951
72556.000000,   0.190155,   -0.015869,   0.001911
72888.000000,   0.166962,   -0.023193,   0.001829
73214.000000,   0.181534,   -0.023193,   0.001734
73514.000000,   0.181534,   -0.015869,   0.001743
73848.000000,   0.193588,   -0.023193,   0.001658
74122.000000,   0.184586,   -0.019531,   0.001658
74376.000000,   0.164673,   -0.019531,   0.001594
74674.000000,   0.154526,   -0.019531,   0.001557
74949.000000,   0.174439,   -0.015869,   0.001536
75274.000000,   0.161240,   -0.019531,   0.001481
75617.000000,   0.149185,   -0.015869,   0.001472
75894.000000,   0.163376,   -0.019531,   0.001404
76220.000000,   0.180008,   -0.015869,   0.001368
76472.000000,   0.172531,   -0.015869,   0.001377
76763.000000,   0.139420,   -0.012207,   0.001313
77063.000000,   0.149414,   -0.026855,   0.001246
77594.000000,   0.140564,   -0.015869,   0.001237
77888.000000,   0.155899,   -0.026855,   0.001227
78163.000000,   0.175964,   -0.026855,   0.001200
78414.000000,   0.180771,   -0.015869,   0.001163
78673.000000,   0.170242,   -0.012207,   0.001172
78962.000000,   0.169251,   -0.023193,   0.001133
79212.000000,   0.140946,   -0.034180,   0.001087
79504.000000,   0.142700,   -0.026855,   0.001060
79781.000000,   0.174668,   -0.015869,   0.001096
80041.000000,   0.170014,   -0.019531,   0.001050
80319.000000,   0.156433,   -0.019531,   0.001011
80645.000000,   0.138275,   -0.026855,   0.001011
80921.000000,   0.141327,   -0.019531,   0.000983
81177.000000,   0.153610,   -0.023193,   0.000956
81472.000000,   0.138504,   -0.023193,   0.000919
81773.000000,   0.132172,   -0.026855,   0.000919
82106.000000,   0.135834,   -0.030518,   0.000910
82385.000000,   0.145142,   -0.015869,   0.000861
82712.000000,   0.162766,   -0.030518,   0.000898
83012.000000,   0.153610,   -0.030518,   0.000898
83344.000000,   0.140793,   -0.023193,   0.000870
83622.000000,   0.140030,   -0.015869,   0.000834
83874.000000,   0.147888,   -0.026855,   0.000815
84170.000000,   0.134689,   -0.015869,   0.000788
84473.000000,   0.130646,   -0.012207,   0.000776
84975.000000,   0.149948,   -0.019531,   0.000757
85124.000000,   0.150330,   -0.019531,   0.000776
85482.000000,   0.147659,   -0.023193,   0.000739
85809.000000,   0.134689,   -0.015869,   0.000748
86086.000000,   0.153992,   -0.019531,   0.000684
86435.000000,   0.155670,   -0.023193,   0.000721
86714.000000,   0.149185,   -0.015869,   0.000721
87040.000000,   0.131409,   -0.012207,   0.000645
87294.000000,   0.149567,   -0.023193,   0.000684
87574.000000,   0.154373,   -0.034180,   0.000654
88106.000000,   0.129501,   -0.019531,   0.000608
88441.000000,   0.155670,   -0.019531,   0.000608
89019.000000,   0.138123,   -0.019531,   0.000580
89414.000000,   0.150330,   -0.019531,   0.000599
89720.000000,   0.154907,   -0.015869,   0.000590
90049.000000,   0.130264,   -0.026855,   0.000571
90326.000000,   0.121262,   -0.019531,   0.000571
90652.000000,   0.131409,   -0.026855,   0.000562
90998.000000,   0.156433,   -0.030518,   0.000562
91325.000000,   0.135605,   -0.023193,   0.000544
91604.000000,   0.140793,   -0.015869,   0.000486
91954.000000,   0.129501,   -0.023193,   0.000504
92280.000000,   0.156052,   -0.019531,   0.000535
92536.000000,   0.157044,   -0.030518,   0.000486
92813.000000,   0.125839,   -0.019531,   0.000495
93104.000000,   0.129120,   -0.015869,   0.000468
93386.000000,   0.158569,   -0.019531,   0.000468
93713.000000,   0.151322,   -0.023193,   0.000477
93994.000000,   0.145371,   -0.019531,   0.000477
94340.000000,   0.142700,   -0.015869,   0.000458
94616.000000,   0.152847,   -0.012207,   0.000449
94962.000000,   0.150940,   -0.023193,   0.000468
95216.000000,   0.145371,   -0.023193,   0.000477
95472.000000,   0.147888,   -0.008545,   0.000431
95764.000000,   0.120499,   -0.023193,   0.000391
96034.000000,   0.124924,   -0.026855,   0.000422
96326.000000,   0.143082,   -0.015869,   0.000413
96604.000000,   0.135986,   -0.015869,   0.000431
96954.000000,   0.151093,   -0.026855,   0.000413
97508.000000,   0.112106,   -0.026855,   0.000336
97817.000000,   0.133850,   -0.023193,   0.000345
98112.000000,   0.139420,   -0.012207,   0.000400
98388.000000,   0.149796,   -0.019531,   0.000400
98715.000000,   0.137894,   -0.015869,   0.000382
99022.000000,   0.143616,   -0.012207,   0.000364
99350.000000,   0.154526,   -0.012207,   0.000336
99629.000000,   0.143616,   -0.026855,   0.000345
99956.000000,   0.145905,   19.925537,   0.002784
100215.000000,   0.125305,   19.918213,   0.009052
100470.000000,   0.147888,   19.918213,   0.011060
100791.000000,   0.152619,   19.918213,   0.015818
100896.000000,   0.164139,   19.918213,   0.016877
101226.000000,   0.155289,   19.914551,   0.022458
101618.000000,   0.165665,   19.934082,   0.024702
102002.000000,   0.168106,   19.910889,   0.026163
102340.000000,   0.197632,   19.914551,   0.027469
103049.000000,   0.207703,   19.918213,   0.029072
103398.000000,   0.213120,   19.925537,   0.029261
103606.000000,   0.229904,   19.910889,   0.029758
104030.000000,   0.235092,   19.921875,   0.030396
104371.000000,   0.240433,   19.918213,   0.030762
104514.000000,   0.273773,   19.921875,   0.031183
105095.000000,   0.272247,   19.918213,   0.031455
105535.000000,   0.308945,   19.929199,   0.031785
105817.000000,   0.302612,   19.921875,   0.031992
106260.000000,   0.299179,   19.929199,   0.032273
106355.000000,   0.309555,   19.929199,   0.032404
106645.000000,   0.311615,   19.914551,   0.032639
107282.000000,   0.309555,   19.925537,   0.032752
107359.000000,   0.347244,   19.929199,   0.032862
107594.000000,   0.324280,   19.921875,   0.032984
108040.000000,   0.357163,   19.914551,   0.033146
108406.000000,   0.342972,   19.921875,   0.033268
108803.000000,   0.356018,   19.918213,   0.033472
109232.000000,   0.368607,   19.921875,   0.033594
109580.000000,   0.393326,   19.914551,   0.033634
109816.000000,   0.386841,   19.925537,   0.033707
109974.000000,   0.367462,   19.925537,   0.033707
110212.000000,   0.356552,   19.918213,   0.033784
110358.000000,   0.371887,   19.929199,   0.033811
110596.000000,   0.389282,   19.925537,   0.033906
111039.000000,   0.397522,   19.929199,   0.034009
111410.000000,   0.402329,   19.921875,   0.034119
111856.000000,   0.403092,   19.910889,   0.034168
112034.000000,   0.412247,   19.934082,   0.034232
112570.000000,   0.399429,   19.921875,   0.034290
112919.000000,   0.409805,   19.918213,   0.034373
113586.000000,   0.408051,   19.918213,   0.034431
113814.000000,   0.440170,   19.907227,   0.034485
114359.000000,   0.424301,   19.925537,   0.034534
114650.000000,   0.429108,   19.921875,   0.034598
115050.000000,   0.425064,   19.914551,   0.034656
115404.000000,   0.439407,   19.918213,   0.034739
115914.000000,   0.425446,   19.918213,   0.034778
116296.000000,   0.440018,   19.914551,   0.034778
116474.000000,   0.451843,   19.925537,   0.034797
116930.000000,   0.441315,   19.921875,   0.034843
117374.000000,   0.437729,   19.921875,   0.034861
117665.000000,   0.435593,   19.925537,   0.034901
117818.000000,   0.440018,   19.918213,   0.034937
118453.000000,   0.442459,   19.914551,   0.034992
118558.000000,   0.464279,   19.918213,   0.034974
118906.000000,   0.479004,   19.925537,   0.035032
119279.000000,   0.470612,   19.914551,   0.035032
119549.000000,   0.477478,   19.914551,   0.035105
119920.000000,   0.488617,   0.989990,   0.035096
120176.000000,   0.451843,   -0.026855,   0.030405
120680.000000,   0.448792,   -0.026855,   0.022938
121060.000000,   0.457794,   -0.015869,   0.015018
121460.000000,   0.446121,   -0.019531,   0.014295
121730.000000,   0.451080,   -0.026855,   0.012345
122106.000000,   0.435593,   -0.026855,   0.010282
122416.000000,   0.433685,   -0.023193,   0.009138
122860.000000,   0.415527,   -0.019531,   0.008011
122960.000000,   0.404617,   -0.023193,   0.007776
123196.000000,   0.396607,   -0.015869,   0.007081
123603.000000,   0.391571,   -0.019531,   0.006321
123886.000000,   0.370133,   -0.023193,   0.005909
124360.000000,   0.361359,   -0.019531,   0.005347
124444.000000,   0.358307,   -0.023193,   0.005018
124798.000000,   0.354111,   -0.026855,   0.004905
125031.000000,   0.337860,   -0.012207,   0.004633
125436.000000,   0.351059,   -0.015869,   0.004334
125754.000000,   0.350296,   -0.030518,   0.004108
125898.000000,   0.329773,   -0.012207,   0.003882
126239.000000,   0.311081,   -0.023193,   0.003638
126871.000000,   0.323898,   -0.015869,   0.003480
126959.000000,   0.302460,   -0.026855,   0.003422
127193.000000,   0.303223,   -0.019531,   0.003300
127337.000000,   0.321991,   -0.023193,   0.003150
127678.000000,   0.296738,   -0.023193,   0.003132
127914.000000,   0.309174,   -0.026855,   0.003000
128322.000000,   0.310700,   -0.034180,   0.002842
128604.000000,   0.290558,   -0.030518,   0.002729
128854.000000,   0.291168,   -0.026855,   0.002589
129500.000000,   0.291321,   -0.019531,   0.002466
129753.000000,   0.292084,   -0.015869,   0.002372
129963.000000,   0.281784,   -0.023193,   0.002381
130311.000000,   0.264771,   -0.023193,   0.002204
131033.000000,   0.267441,   -0.030518,   0.002137
131314.000000,   0.268967,   -0.023193,   0.002091
131785.000000,   0.246155,   -0.023193,   0.001942
132140.000000,   0.265686,   -0.026855,   0.001893
132812.000000,   0.274536,   -0.019531,   0.001801
133034.000000,   0.242722,   -0.023193,   0.001752
133290.000000,   0.266068,   -0.012207,   0.001734
133559.000000,   0.248901,   -0.023193,   0.001630
133680.000000,   0.252716,   -0.023193,   0.001658
133945.000000,   0.240662,   -0.015869,   0.001612
134316.000000,   0.256684,   -0.026855,   0.001548
134668.000000,   0.269119,   -0.019531,   0.001526
134832.000000,   0.232575,   -0.019531,   0.001444
135472.000000,   0.257828,   -0.023193,   0.001426
135559.000000,   0.262100,   -0.023193,   0.001417
135794.000000,   0.262482,   -0.019531,   0.001386
136240.000000,   0.233719,   -0.023193,   0.001304
136570.000000,   0.231049,   -0.023193,   0.001304
136970.000000,   0.256149,   -0.015869,   0.001264
137055.000000,   0.242188,   -0.015869,   0.001227
137738.000000,   0.249283,   -0.023193,   0.001172
138414.000000,   0.248901,   -0.023193,   0.001096
138769.000000,   0.224945,   -0.015869,   0.001078
139136.000000,   0.235855,   -0.015869,   0.001087
139900.000000,   0.214264,   -0.030518,   0.000992
140278.000000,   0.224411,   -0.023193,   0.000965
140549.000000,   0.212891,   -0.026855,   0.000965
140926.000000,   0.224182,   -0.019531,   0.000919
141384.000000,   0.238373,   -0.026855,   0.000910
141740.000000,   0.216705,   -0.026855,   0.000870
142138.000000,   0.201981,   -0.023193,   0.000861
142820.000000,   0.223267,   -0.019531,   0.000797
143106.000000,   0.218613,   -0.026855,   0.000815
143260.000000,   0.241577,   -0.019531,   0.000815
143494.000000,   0.241959,   -0.019531,   0.000797
143899.000000,   0.234177,   -0.023193,   0.000757
143980.000000,   0.241196,   -0.023193,   0.000825
144215.000000,   0.217087,   -0.015869,   0.000730
144436.000000,   0.204498,   -0.023193,   0.000712
144834.000000,   0.224182,   -0.026855,   0.000712
145223.000000,   0.208466,   -0.023193,   0.000730
145598.000000,   0.200836,   -0.023193,   0.000693
145938.000000,   0.216324,   -0.026855,   0.000684
146574.000000,   0.238144,   -0.015869,   0.000703
146658.000000,   0.236237,   -0.019531,   0.000666
146930.000000,   0.213120,   -0.015869,   0.000635
147432.000000,   0.237381,   -0.008545,   0.000626
147778.000000,   0.231278,   -0.012207,   0.000626
147989.000000,   0.230515,   -0.023193,   0.000608
148415.000000,   0.219757,   -0.026855,   0.000617
148790.000000,   0.221893,   -0.023193,   0.000590
148859.000000,   0.204651,   -0.023193,   0.000590
149092.000000,   0.224945,   -0.015869,   0.000608
149504.000000,   0.197022,   -0.015869,   0.000544
149815.000000,   0.197251,   -0.026855,   0.000571
150224.000000,   0.194733,   -0.019531,   0.000535
150474.000000,   0.238907,   -0.030518,   0.000544
150695.000000,   0.231278,   -0.015869,   0.000522
150934.000000,   0.235321,   -0.023193,   0.000553
151046.000000,   0.217468,   -0.023193,   0.000495
151420.000000,   0.224182,   -0.015869,   0.000495
152101.000000,   0.222504,   -0.019531,   0.000495
152470.000000,   0.222275,   -0.019531,   0.000449
152845.000000,   0.224030,   -0.015869,   0.000458
153156.000000,   0.232956,   -0.019531,   0.000431
153560.000000,   0.226471,   -0.023193,   0.000440
153814.000000,   0.205414,   -0.019531,   0.000440
154054.000000,   0.196030,   -0.015869,   0.000440
154704.000000,   0.205414,   -0.023193,   0.000431
155016.000000,   0.195877,   -0.023193,   0.000449
155460.000000,   0.223267,   -0.023193,   0.000440
155854.000000,   0.238526,   -0.019531,   0.000391
156075.000000,   0.224945,   -0.019531,   0.000391
156568.000000,   0.225708,   -0.023193,   0.000400
156855.000000,   0.238373,   -0.023193,   0.000364
157330.000000,   0.228378,   -0.019531,   0.000373
157680.000000,   0.215408,   -0.030518,   0.000355
157950.000000,   0.230515,   -0.019531,   0.000345
158356.000000,   0.215408,   -0.015869,   0.000345
158576.000000,   0.211975,   -0.012207,   0.000336
159109.000000,   0.217697,   -0.019531,   0.000309
159460.000000,   0.223419,   -0.026855,   0.000318
159695.000000,   0.202362,   -0.023193,   0.000300
159926.000000,   0.213654,   -0.023193,   0.000309
160180.000000,   0.210449,   -0.019531,   0.000309
160450.000000,   0.223267,   -0.019531,   0.000318
160856.000000,   0.232575,   -0.026855,   0.000309
161199.000000,   0.200073,   -0.023193,   0.000251
161581.000000,   0.228607,   -0.023193,   0.000260
161960.000000,   0.230286,   -0.026855,   0.000300
162198.000000,   0.190308,   -0.023193,   0.000269
162679.000000,   0.223267,   -0.023193,   0.000223
163074.000000,   0.226700,   -0.015869,   0.000242
163345.000000,   0.200836,   -0.019531,   0.000242
163749.000000,   0.216705,   -0.023193,   0.000269
164130.000000,   0.201447,   -0.023193,   0.000242
164480.000000,   0.187485,   -0.015869,   0.000233
164720.000000,   0.212128,   -0.015869,   0.000242
165160.000000,   0.234177,   -0.023193,   0.000242
165438.000000,   0.219605,   -0.015869,   0.000242
165879.000000,   0.213120,   -0.023193,   0.000251
166281.000000,   0.212128,   -0.026855,   0.000242
166659.000000,   0.221741,   -0.019531,   0.000223
166837.000000,   0.210602,   -0.015869,   0.000214
167050.000000,   0.200836,   -0.008545,   0.000223
167779.000000,   0.229141,   -0.023193,   0.000214
168072.000000,   0.216324,   -0.026855,   0.000214
168478.000000,   0.209305,   -0.019531,   0.000196
168560.000000,   0.192063,   -0.023193,   0.000205
168798.000000,   0.218079,   -0.023193,   0.000187
169203.000000,   0.220139,   -0.030518,   0.000187
169628.000000,   0.219223,   -0.023193,   0.000187
170019.000000,   0.234711,   19.918213,   0.006528
170663.000000,   0.207932,   19.914551,   0.014606
170914.000000,   0.219223,   19.925537,   0.018134
171118.000000,   0.217850,   19.921875,   0.021137
171459.000000,   0.229904,   19.925537,   0.021812
171738.000000,   0.262100,   19.910889,   0.023725
172140.000000,   0.275833,   19.921875,   0.026710
172518.000000,   0.292694,   19.925537,   0.028022
172958.000000,   0.292313,   19.914551,   0.028229
173193.000000,   0.312225,   19.921875,   0.028885
173601.000000,   0.299790,   19.914551,   0.029664
173854.000000,   0.309937,   19.910889,   0.030115
174360.000000,   0.353882,   19.921875,   0.030659
174460.000000,   0.346100,   19.914551,   0.031016
175058.000000,   0.364792,   19.914551,   0.031428
175410.000000,   0.395233,   19.918213,   0.031943
175859.000000,   0.385849,   19.914551,   0.031980
176131.000000,   0.371887,   19.918213,   0.032206
176318.000000,   0.379364,   19.918213,   0.032404
176660.000000,   0.386612,   19.934082,   0.032487
176870.000000,   0.393707,   19.921875,   0.032621
177333.000000,   0.402710,   19.921875,   0.032834
177618.000000,   0.410340,   19.918213,   0.032975
177760.000000,   0.439636,   19.921875,   0.033127
178385.000000,   0.419495,   19.918213,   0.033268
178678.000000,   0.447647,   19.918213,   0.033369
179119.000000,   0.458176,   19.921875,   0.033491
179340.000000,   0.447266,   19.918213,   0.033613
179598.000000,   0.438110,   19.925537,   0.033643
179874.000000,   0.447647,   19.918213,   0.033726
180317.000000,   0.454743,   -0.019531,   0.027656
180538.000000,   0.443833,   -0.034180,   0.021897
180752.000000,   0.442307,   -0.026855,   0.016669
181423.000000,   0.464127,   -0.023193,   0.012815
181737.000000,   0.423157,   -0.019531,   0.010901
182148.000000,   0.440399,   -0.019531,   0.008921
182493.000000,   0.421860,   -0.026855,   0.007841
182900.000000,   0.390274,   -0.015869,   0.006022
183338.000000,   0.390274,   -0.015869,   0.005317
183734.000000,   0.371124,   -0.023193,   0.004728
184460.000000,   0.379135,   -0.023193,   0.004041
184839.000000,   0.341828,   -0.012207,   0.003724
185488.000000,   0.360825,   -0.026855,   0.003422
185560.000000,   0.356781,   -0.026855,   0.003245
