t,   y,   u
14074.000000,   0.167572,   59.926758,   0.139490
14359.000000,   0.204498,   59.937744,   0.139609
14649.000000,   0.191071,   59.941406,   0.139753
14967.000000,   0.191452,   59.934082,   0.139902
15227.000000,   0.212357,   59.934082,   0.140052
15548.000000,   0.187637,   59.930420,   0.140183
15879.000000,   0.224030,   59.930420,   0.140418
16484.000000,   0.193207,   59.934082,   0.140531
16746.000000,   0.219223,   59.934082,   0.140644
17065.000000,   0.177490,   59.926758,   0.140757
17328.000000,   0.184967,   59.923096,   0.140888
17650.000000,   0.228989,   59.919434,   0.141010
17989.000000,   0.246994,   59.930420,   0.141074
18507.000000,   0.258591,   59.937744,   0.141273
18859.000000,   0.251953,   59.930420,   0.141328
19148.000000,   0.267594,   59.934082,   0.141413
19400.000000,   0.258057,   59.930420,   0.141495
19690.000000,   0.264160,   59.934082,   0.141544
20015.000000,   0.271637,   59.937744,   0.141648
20339.000000,   0.233338,   59.930420,   0.141712
20602.000000,   0.230133,   59.926758,   0.141779
20888.000000,   0.292847,   59.934082,   0.141862
21199.000000,   0.284073,   59.937744,   0.141929
21461.000000,   0.273010,   59.923096,   0.141984
21743.000000,   0.306275,   59.926758,   0.142051
22002.000000,   0.256531,   59.937744,   0.142106
22286.000000,   0.252869,   59.934082,   0.142191
22865.000000,   0.255539,   59.930420,   0.142246
22924.000000,   0.254395,   59.930420,   0.142277
23181.000000,   0.239288,   59.926758,   0.142313
23464.000000,   0.308792,   59.937744,   0.142368
23776.000000,   0.266449,   59.926758,   0.142472
24041.000000,   0.276825,   59.937744,   0.142499
24324.000000,   0.343582,   59.937744,   0.142576
24624.000000,   0.270874,   59.934082,   0.142631
24936.000000,   0.334046,   59.923096,   0.142640
25202.000000,   0.346481,   59.934082,   0.142689
25488.000000,   0.280792,   59.923096,   0.142725
25822.000000,   0.279267,   59.930420,   0.142820
26082.000000,   0.335571,   59.926758,   0.142838
26401.000000,   0.359070,   59.930420,   0.142905
26684.000000,   0.336716,   59.926758,   0.142914
26944.000000,   0.298416,   59.934082,   0.142979
27282.000000,   0.306046,   59.930420,   0.143015
27542.000000,   0.369980,   59.934082,   0.143064
27860.000000,   0.381653,   59.934082,   0.143091
28124.000000,   0.375168,   59.953613,   0.143159
28422.000000,   0.358688,   59.934082,   0.143213
28708.000000,   0.338013,   59.930420,   0.143259
28994.000000,   0.365021,   59.926758,   0.143232
29310.000000,   0.396988,   59.926758,   0.143268
29560.000000,   0.391419,   59.937744,   0.143345
29849.000000,   0.339386,   59.934082,   0.143391
30353.000000,   0.372650,   59.934082,   0.143439
30642.000000,   0.400421,   59.934082,   0.143467
30980.000000,   0.380280,   59.941406,   0.143494
31239.000000,   0.382034,   59.934082,   0.143522
31528.000000,   0.363648,   59.937744,   0.143598
31788.000000,   0.403244,   59.937744,   0.143644
32124.000000,   0.420868,   59.937744,   0.143635
32380.000000,   0.371506,   59.934082,   0.143683
32724.000000,   0.368225,   59.930420,   0.143683
33043.000000,   0.434677,   59.926758,   0.143720
33382.000000,   0.427735,   59.937744,   0.143757
33642.000000,   0.453598,   59.923096,   0.143796
33960.000000,   0.431397,   59.934082,   0.143806
34224.000000,   0.439407,   59.941406,   0.143815
34542.000000,   0.442841,   59.930420,   0.143879
34861.000000,   0.426972,   59.926758,   0.143906
35149.000000,   0.440399,   59.934082,   0.143937
35440.000000,   0.466034,   59.934082,   0.143937
35702.000000,   0.403092,   59.934082,   0.143937
36043.000000,   0.472138,   59.926758,   0.143983
36360.000000,   0.459931,   59.941406,   0.144010
36690.000000,   0.455887,   59.934082,   0.144050
36943.000000,   0.433304,   59.937744,   0.144050
37204.000000,   0.490524,   59.937744,   0.144095
37526.000000,   0.488770,   59.934082,   0.144105
37999.000000,   0.456802,   59.930420,   0.144160
38062.000000,   0.435440,   59.934082,   0.144160
38383.000000,   0.436203,   59.930420,   0.144181
38644.000000,   0.486862,   59.930420,   0.144236
38984.000000,   0.504257,   59.930420,   0.144245
39244.000000,   0.479004,   59.941406,   0.144272
39534.000000,   0.515015,   59.934082,   0.144272
39803.000000,   0.474274,   59.934082,   0.144312
40088.000000,   0.466950,   59.946289,   0.144312
40374.000000,   0.521347,   59.934082,   0.144303
40942.000000,   0.518982,   59.926758,   0.144367
41320.000000,   0.527222,   59.934082,   0.144404
41584.000000,   0.485718,   59.926758,   0.144395
41903.000000,   0.493729,   59.934082,   0.144434
42245.000000,   0.495331,   59.930420,   0.144413
42730.000000,   0.537750,   59.930420,   0.144489
43069.000000,   0.513107,   59.923096,   0.144507
43331.000000,   0.522110,   59.934082,   0.144526
43588.000000,   0.504105,   59.941406,   0.144498
43841.000000,   0.556671,   59.937744,   0.144547
44128.000000,   0.557892,   59.941406,   0.144526
44390.000000,   0.564530,   59.923096,   0.144535
44727.000000,   0.528366,   59.930420,   0.144584
45047.000000,   0.544464,   59.926758,   0.144593
45362.000000,   0.551712,   59.934082,   0.144575
45624.000000,   0.526688,   59.934082,   0.144611
45967.000000,   0.575058,   59.926758,   0.144648
46255.000000,   0.549042,   59.934082,   0.144697
46863.000000,   0.575668,   59.930420,   0.144669
47150.000000,   0.543091,   59.934082,   0.144733
47461.000000,   0.581925,   59.937744,   0.144724
47781.000000,   0.614655,   59.930420,   0.144742
48070.000000,   0.565674,   59.937744,   0.144733
48652.000000,   0.606262,   59.937744,   0.144800
48916.000000,   0.565292,   59.934082,   0.144770
49204.000000,   0.570480,   59.937744,   0.144770
49495.000000,   0.612976,   59.946289,   0.144788
49785.000000,   0.645325,   9.217529,   0.144883
50080.000000,   0.642197,   -0.019531,   0.130323
50343.000000,   0.586731,   -0.019531,   0.110245
50664.000000,   0.625946,   -0.034180,   0.096125
50950.000000,   0.602066,   -0.026855,   0.083301
51268.000000,   0.605881,   -0.026855,   0.074351
51529.000000,   0.584290,   -0.034180,   0.065455
51846.000000,   0.588104,   -0.037842,   0.057453
52183.000000,   0.611069,   -0.030518,   0.047022
52759.000000,   0.609543,   -0.030518,   0.038904
53360.000000,   0.638230,   -0.034180,   0.035856
53644.000000,   0.622742,   -0.026855,   0.033060
53929.000000,   0.647232,   -0.030518,   0.030320
54268.000000,   0.604355,   -0.030518,   0.028211
54558.000000,   0.603211,   -0.034180,   0.024561
55158.000000,   0.608780,   -0.030518,   0.022983
55669.000000,   0.628845,   -0.034180,   0.021802
55722.000000,   0.585587,   -0.030518,   0.020600
56006.000000,   0.620453,   -0.026855,   0.019596
56268.000000,   0.631897,   -0.037842,   0.018491
56586.000000,   0.605881,   -0.037842,   0.017692
56846.000000,   0.624039,   -0.030518,   0.016678
57184.000000,   0.584061,   -0.030518,   0.015272
57759.000000,   0.584824,   -0.030518,   0.014634
58022.000000,   0.558426,   -0.034180,   0.014042
58305.000000,   0.622513,   -0.037842,   0.013499
58592.000000,   0.567810,   -0.026855,   0.012919
58907.000000,   0.585816,   -0.030518,   0.012458
59168.000000,   0.583679,   -0.030518,   0.011960
59484.000000,   0.625031,   -0.034180,   0.011585
59743.000000,   0.561478,   -0.037842,   0.011097
60085.000000,   0.624039,   -0.026855,   0.010816
60341.000000,   0.582916,   -0.030518,   0.010422
60624.000000,   0.565292,   -0.026855,   0.010093
61164.000000,   0.596726,   -0.026855,   0.009736
61214.000000,   0.548889,   -0.034180,   0.009400
61558.000000,   0.565903,   -0.030518,   0.009098
61874.000000,   0.608933,   -0.037842,   0.008826
62143.000000,   0.596115,   -0.042725,   0.008564
62461.000000,   0.545075,   -0.026855,   0.008320
62723.000000,   0.562088,   -0.034180,   0.008048
63038.000000,   0.546219,   -0.023193,   0.007871
63327.000000,   0.568726,   -0.030518,   0.007654
63614.000000,   0.556671,   -0.037842,   0.007429
63927.000000,   0.541565,   -0.026855,   0.007242
64190.000000,   0.591919,   -0.034180,   0.007081
64480.000000,   0.578110,   -0.030518,   0.006876
64806.000000,   0.563767,   -0.034180,   0.006473
65400.000000,   0.532028,   -0.034180,   0.006229
66003.000000,   0.533402,   -0.026855,   0.006049
66264.000000,   0.544464,   -0.034180,   0.005927
66549.000000,   0.584824,   -0.030518,   0.005768
66806.000000,   0.596878,   -0.030518,   0.005646
67118.000000,   0.603592,   -0.026855,   0.005384
67674.000000,   0.545838,   -0.030518,   0.005289
68016.000000,   0.544083,   -0.019531,   0.005112
68282.000000,   0.523407,   -0.026855,   0.005036
68564.000000,   0.554230,   -0.034180,   0.004923
68880.000000,   0.526688,   -0.037842,   0.004841
69169.000000,   0.581162,   -0.030518,   0.004737
69456.000000,   0.580399,   -0.026855,   0.004529
70060.000000,   0.529129,   -0.030518,   0.004456
70373.000000,   0.562088,   -0.030518,   0.004325
70660.000000,   0.573532,   -0.037842,   0.004221
70944.000000,   0.517838,   -0.030518,   0.004163
71204.000000,   0.574295,   -0.030518,   0.004014
71544.000000,   0.541947,   -0.030518,   0.003995
71860.000000,   0.553467,   -0.030518,   0.003837
72464.000000,   0.585053,   -0.034180,   0.003742
72750.000000,   0.525162,   -0.034180,   0.003638
73002.000000,   0.529358,   -0.034180,   0.003620
73286.000000,   0.555756,   -0.026855,   0.003489
73597.000000,   0.573914,   -0.030518,   0.003403
73917.000000,   0.572006,   -0.037842,   0.003272
74521.000000,   0.551941,   -0.023193,   0.003263
74836.000000,   0.572617,   -0.034180,   0.003168
75124.000000,   0.515167,   -0.023193,   0.003123
75442.000000,   0.546982,   -0.026855,   0.003019
75758.000000,   0.532791,   -0.030518,   0.002964
76100.000000,   0.562088,   -0.034180,   0.002906
76378.000000,   0.566437,   -0.037842,   0.002842
76662.000000,   0.513107,   -0.034180,   0.002823
76925.000000,   0.519745,   -0.026855,   0.002747
77264.000000,   0.509827,   -0.034180,   0.002711
77550.000000,   0.572617,   -0.023193,   0.002662
77818.000000,   0.567810,   -0.030518,   0.002589
78097.000000,   0.509674,   -0.030518,   0.002561
78362.000000,   0.507767,   -0.034180,   0.002512
78703.000000,   0.562088,   -0.019531,   0.002466
78963.000000,   0.526688,   -0.030518,   0.002430
79279.000000,   0.562851,   -0.026855,   0.002390
79567.000000,   0.512726,   -0.030518,   0.002317
79884.000000,   0.525696,   59.934082,   0.005253
80144.000000,   0.539887,   59.923096,   0.028980
80462.000000,   0.549652,   59.934082,   0.044572
80724.000000,   0.544083,   59.937744,   0.060438
81064.000000,   0.554230,   59.937744,   0.071207
81350.000000,   0.520355,   59.923096,   0.079096
81602.000000,   0.549271,   59.934082,   0.087513
81917.000000,   0.573532,   59.934082,   0.099485
82521.000000,   0.552857,   59.926758,   0.104343
82837.000000,   0.576584,   59.934082,   0.111164
83398.000000,   0.594589,   59.926758,   0.114280
83712.000000,   0.600159,   59.930420,   0.116718
84002.000000,   0.536987,   59.934082,   0.119056
84318.000000,   0.599396,   59.934082,   0.120893
84602.000000,   0.570862,   59.941406,   0.122404
84863.000000,   0.581162,   59.930420,   0.124167
85204.000000,   0.560181,   59.937744,   0.125388
85468.000000,   0.623505,   59.934082,   0.126682
85784.000000,   0.628998,   59.937744,   0.127601
86043.000000,   0.637848,   59.926758,   0.128626
86533.000000,   0.644943,   59.934082,   0.130286
86897.000000,   0.596878,   59.930420,   0.131129
87445.000000,   0.617935,   59.926758,   0.132386
87778.000000,   0.613129,   59.934082,   0.133503
88338.000000,   0.624802,   59.930420,   0.133982
88628.000000,   0.682785,   59.930420,   0.134421
88922.000000,   0.680878,   59.937744,   0.134818
89184.000000,   0.653488,   59.937744,   0.135212
89502.000000,   0.692703,   59.934082,   0.135670
89841.000000,   0.685455,   59.930420,   0.135972
90104.000000,   0.640671,   59.934082,   0.136326
90418.000000,   0.680115,   59.930420,   0.136674
90760.000000,   0.702469,   59.934082,   0.137003
91045.000000,   0.722763,   59.941406,   0.137220
91310.000000,   0.698883,   59.934082,   0.137461
91566.000000,   0.688507,   59.930420,   0.137668
91822.000000,   0.729248,   59.926758,   0.137903
92140.000000,   0.728485,   59.934082,   0.138080
92404.000000,   0.694306,   59.930420,   0.138334
92722.000000,   0.698120,   59.937744,   0.138596
93062.000000,   0.742447,   59.934082,   0.138727
93348.000000,   0.716660,   59.937744,   0.138926
93660.000000,   0.748245,   59.937744,   0.139142
93977.000000,   0.720093,   59.930420,   0.139301
94267.000000,   0.769302,   59.926758,   0.139423
94587.000000,   0.710556,   59.926758,   0.139564
95071.000000,   0.730011,   59.946289,   0.139826
95361.000000,   0.727570,   59.926758,   0.139930
95649.000000,   0.752442,   59.937744,   0.140043
95902.000000,   0.784561,   59.934082,   0.140146
96392.000000,   0.788376,   59.930420,   0.140259
96442.000000,   0.739014,   59.941406,   0.140391
96758.000000,   0.755646,   59.930420,   0.140482
97024.000000,   0.748398,   59.930420,   0.140604
97364.000000,   0.783264,   59.937744,   0.140690
97650.000000,   0.815003,   59.923096,   0.140803
98123.000000,   0.793564,   59.934082,   0.140952
98442.000000,   0.780747,   59.923096,   0.141083
98728.000000,   0.774643,   59.937744,   0.141132
98983.000000,   0.836441,   59.941406,   0.141187
99298.000000,   0.833160,   59.923096,   0.141263
99639.000000,   0.823013,   59.930420,   0.141355
99902.000000,   0.779602,   0.093994,   0.137827
100188.000000,   0.799667,   -0.023193,   0.115433
100524.000000,   0.799286,   -0.034180,   0.101108
100788.000000,   0.847885,   -0.023193,   0.085319
101188.000000,   0.841782,   -0.030518,   0.081922
101454.000000,   0.800049,   -0.034180,   0.069611
101659.000000,   0.811340,   -0.030518,   0.066920
101923.000000,   0.805389,   -0.030518,   0.059321
102048.000000,   0.863373,   -0.030518,   0.050840
102708.000000,   0.818436,   -0.030518,   0.043897
103054.000000,   0.845215,   -0.030518,   0.039741
103462.000000,   0.805771,   -0.030518,   0.034901
103748.000000,   0.819428,   -0.023193,   0.031971
104178.000000,   0.805008,   -0.030518,   0.028455
104460.000000,   0.802948,   -0.037842,   0.026325
104899.000000,   0.797379,   -0.034180,   0.024232
104948.000000,   0.826676,   -0.023193,   0.022065
105650.000000,   0.790131,   -0.030518,   0.019016
106024.000000,   0.803330,   -0.026855,   0.017591
106690.000000,   0.819046,   -0.026855,   0.016465
106748.000000,   0.796234,   -0.034180,   0.015281
107448.000000,   0.853455,   -0.030518,   0.013593
107826.000000,   0.806229,   -0.034180,   0.012787
108492.000000,   0.773880,   -0.030518,   0.012128
108548.000000,   0.801804,   -0.026855,   0.011332
108990.000000,   0.792572,   -0.019531,   0.010779
109328.000000,   0.806610,   -0.030518,   0.010224
109969.000000,   0.841400,   -0.030518,   0.009745
110048.000000,   0.775788,   59.934082,   0.030659
110718.000000,   0.834915,   59.941406,   0.054966
110932.000000,   0.762589,   59.926758,   0.067896
111150.000000,   0.823013,   59.930420,   0.079520
111739.000000,   0.764115,   59.930420,   0.090974
112058.000000,   0.829498,   59.926758,   0.097391
112464.000000,   0.776932,   59.930420,   0.103239
112549.000000,   0.778458,   59.930420,   0.109553
113268.000000,   0.794708,   59.934082,   0.114374
113490.000000,   0.819199,   59.930420,   0.117234
113723.000000,   0.831253,   59.926758,   0.120304
114109.000000,   0.789139,   59.930420,   0.123081
114774.000000,   0.824768,   59.930420,   0.124937
114868.000000,   0.801193,   59.926758,   0.125443
115133.000000,   0.853989,   59.941406,   0.126823
115503.000000,   0.864517,   59.937744,   0.128541
115854.000000,   0.840637,   59.937744,   0.129667
116224.000000,   0.830872,   59.941406,   0.130970
116574.000000,   0.824005,   59.934082,   0.131788
116946.000000,   0.839646,   59.934082,   0.132789
117292.000000,   0.837357,   59.930420,   0.133448
117709.000000,   0.899384,   59.930420,   0.134836
118110.000000,   0.898010,   59.937744,   0.135352
118488.000000,   0.881989,   59.926758,   0.135483
118754.000000,   0.892059,   59.937744,   0.135886
119123.000000,   0.875656,   59.937744,   0.136786
119602.000000,   0.883515,   59.934082,   0.137256
120231.000000,   0.884049,   59.926758,   0.137614
120478.000000,   0.913879,   59.934082,   0.137827
120668.000000,   0.890381,   59.926758,   0.137949
121017.000000,   0.933640,   59.934082,   0.138288
121314.000000,   0.920212,   59.937744,   0.138727
121808.000000,   0.907623,   59.930420,   0.139002
122516.000000,   0.923645,   59.934082,   0.139356
122869.000000,   0.948898,   59.934082,   0.139405
123097.000000,   0.936310,   59.934082,   0.139582
123505.000000,   0.976822,   59.926758,   0.139930
123946.000000,   0.990631,   59.937744,   0.140052
124586.000000,   0.953323,   59.923096,   0.140192
124669.000000,   0.990784,   59.937744,   0.140211
124898.000000,   0.991928,   59.934082,   0.140323
125062.000000,   0.933792,   59.934082,   0.140351
125290.000000,   0.940125,   59.937744,   0.140464
125447.000000,   0.953705,   59.934082,   0.140604
125870.000000,   1.014130,   59.926758,   0.140635
126134.000000,   1.001312,   59.934082,   0.140745
126508.000000,   0.960190,   59.930420,   0.140867
126837.000000,   0.987579,   59.937744,   0.140906
127317.000000,   1.021225,   59.934082,   0.141083
127668.000000,   0.983383,   59.926758,   0.141151
127939.000000,   0.981094,   59.934082,   0.141196
128342.000000,   1.047089,   59.930420,   0.141355
128727.000000,   1.055100,   59.937744,   0.141440
129365.000000,   1.051437,   59.930420,   0.141468
129464.000000,   0.997727,   59.934082,   0.141477
129694.000000,   1.054718,   59.926758,   0.141562
130101.000000,   1.025421,   -0.037842,   0.133756
130432.000000,   1.048386,   -0.034180,   0.114637
130584.000000,   1.033890,   -0.034180,   0.097410
131052.000000,   1.073105,   -0.023193,   0.083790
131269.000000,   1.067383,   -0.026855,   0.080598
131532.000000,   1.060669,   -0.030518,   0.071067
131940.000000,   1.088745,   -0.037842,   0.053794
132388.000000,   1.090500,   -0.030518,   0.052088
132651.000000,   1.052582,   -0.030518,   0.047050
132898.000000,   1.038239,   -0.030518,   0.042206
133105.000000,   1.035416,   -0.034180,   0.037076
133804.000000,   1.079361,   -0.026855,   0.030686
134207.000000,   1.032135,   -0.026855,   0.027778
134890.000000,   1.077301,   -0.026855,   0.025263
134986.000000,   1.085922,   -0.030518,   0.023359
135327.000000,   1.064484,   -0.030518,   0.021464
135960.000000,   1.078064,   -0.023193,   0.019971
136049.000000,   1.015274,   -0.037842,   0.018510
136750.000000,   1.027939,   -0.030518,   0.016370
137248.000000,   1.061203,   -0.034180,   0.015403
137470.000000,   1.042893,   -0.030518,   0.015198
137696.000000,   1.061203,   -0.030518,   0.014417
137817.000000,   1.009018,   -0.023193,   0.013669
138453.000000,   1.020462,   -0.026855,   0.012974
138537.000000,   1.044800,   -0.030518,   0.012318
138888.000000,   1.018936,   -0.034180,   0.012147
139152.000000,   1.057770,   -0.034180,   0.011640
139570.000000,   1.052048,   -0.026855,   0.011033
139952.000000,   1.056091,   -0.019531,   0.010386
140238.000000,   1.023895,   -0.026855,   0.009980
140679.000000,   1.055863,   -0.019531,   0.009513
140893.000000,   0.983383,   -0.037842,   0.009147
141110.000000,   0.995209,   -0.026855,   0.008771
141510.000000,   1.005737,   -0.030518,   0.008442
141839.000000,   1.032135,   -0.037842,   0.008030
142230.000000,   1.014130,   -0.037842,   0.007767
142568.000000,   1.036179,   -0.030518,   0.007474
142907.000000,   1.042282,   -0.023193,   0.007184
143248.000000,   1.036179,   -0.030518,   0.006876
143929.000000,   1.014893,   -0.034180,   0.006605
144217.000000,   0.977814,   -0.026855,   0.006406
144368.000000,   1.002686,   -0.023193,   0.006342
144635.000000,   0.969040,   -0.026855,   0.006171
145011.000000,   0.996201,   -0.026855,   0.005918
145438.000000,   1.018784,   -0.026855,   0.005561
145846.000000,   1.000015,   -0.026855,   0.005366
146484.000000,   1.004211,   -0.026855,   0.005216
146570.000000,   0.967285,   -0.019531,   0.005054
146908.000000,   0.999252,   -0.023193,   0.004896
147310.000000,   1.019928,   -0.037842,   0.004709
147647.000000,   1.002686,   -0.030518,   0.004529
148320.000000,   1.012451,   -0.026855,   0.004371
148600.000000,   0.974533,   -0.034180,   0.004276
148758.000000,   1.018173,   -0.030518,   0.004172
149388.000000,   1.010544,   -0.034180,   0.004041
149449.000000,   1.015122,   -0.026855,   0.003901
149789.000000,   0.958664,   59.930420,   0.004032
150127.000000,   0.964768,   59.937744,   0.033127
150562.000000,   0.992310,   59.926758,   0.038425
150829.000000,   0.988876,   59.941406,   0.053663
151232.000000,   1.007111,   59.937744,   0.070325
151518.000000,   0.988114,   59.937744,   0.079575
152001.000000,   1.027176,   59.930420,   0.095112
152608.000000,   1.031983,   59.930420,   0.105527
153026.000000,   0.980713,   59.941406,   0.110047
153406.000000,   1.032135,   59.937744,   0.113398
154002.000000,   1.044418,   59.937744,   0.118708
154426.000000,   0.991165,   59.934082,   0.121073
155142.000000,   1.027939,   59.934082,   0.124488
155772.000000,   1.064255,   59.937744,   0.126221
155994.000000,   1.025421,   59.934082,   0.127292
156464.000000,   1.066773,   59.930420,   0.128428
156856.000000,   1.079590,   59.934082,   0.130256
157218.000000,   1.073105,   59.930420,   0.131046
157570.000000,   1.040756,   59.923096,   0.131251
157800.000000,   1.108658,   59.930420,   0.131898
157950.000000,   1.051819,   59.926758,   0.132508
158302.000000,   1.089890,   59.941406,   0.133176
158940.000000,   1.080353,   59.934082,   0.133906
159192.000000,   1.123993,   59.930420,   0.134312
159712.000000,   1.093170,   59.934082,   0.135212
160150.000000,   1.136200,   59.934082,   0.135624
160544.000000,   1.157639,   59.926758,   0.136036
161178.000000,   1.110794,   59.937744,   0.136326
161260.000000,   1.097595,   59.923096,   0.136460
161620.000000,   1.154816,   59.934082,   0.136927
162020.000000,   1.143143,   59.937744,   0.137275
162702.000000,   1.187317,   59.930420,   0.137659
163090.000000,   1.131088,   59.930420,   0.137696
163442.000000,   1.142532,   59.923096,   0.138071
164012.000000,   1.156342,   59.934082,   0.138242
164418.000000,   1.193649,   59.930420,   0.138456
164754.000000,   1.181214,   59.930420,   0.138608
165203.000000,   1.228211,   59.937744,   0.138972
165648.000000,   1.169312,   59.937744,   0.139142
166291.000000,   1.186936,   59.923096,   0.139255
166490.000000,   1.212341,   59.934082,   0.139396
166702.000000,   1.250412,   59.937744,   0.139545
167328.000000,   1.181366,   59.937744,   0.139686
167622.000000,   1.179306,   59.930420,   0.139808
168002.000000,   1.195557,   59.926758,   0.139948
168340.000000,   1.251785,   59.934082,   0.140015
168538.000000,   1.217148,   59.930420,   0.140088
169133.000000,   1.260178,   59.930420,   0.140229
169502.000000,   1.231491,   59.934082,   0.140391
170281.000000,   1.236069,   59.934082,   0.140717
170644.000000,   1.263230,   59.930420,   0.140858
171309.000000,   1.295044,   59.937744,   0.141065
171600.000000,   1.272232,   59.930420,   0.141141
172070.000000,   1.299622,   59.926758,   0.141263
172426.000000,   1.301300,   59.930420,   0.141309
172752.000000,   1.286194,   59.926758,   0.141422
172910.000000,   1.255448,   59.937744,   0.141468
173250.000000,   1.294663,   59.934082,   0.141562
173626.000000,   1.268799,   59.930420,   0.141666
173989.000000,   1.328308,   59.930420,   0.141657
174219.000000,   1.292374,   59.934082,   0.141730
174602.000000,   1.342880,   59.934082,   0.141880
175048.000000,   1.296570,   59.934082,   0.141956
175728.000000,   1.344177,   59.934082,   0.142032
176127.000000,   1.329834,   59.926758,   0.142060
176839.000000,   1.356079,   59.941406,   0.142209
177184.000000,   1.312973,   59.934082,   0.142264
177526.000000,   1.327927,   59.934082,   0.142277
178204.000000,   1.315643,   59.934082,   0.142286
178648.000000,   1.330063,   59.930420,   0.142304
179301.000000,   1.336167,   59.923096,   0.142304
179710.000000,   1.374390,   59.923096,   0.142341
180351.000000,   1.340515,   59.930420,   0.142444
180689.000000,   1.404068,   59.926758,   0.142509
181089.000000,   1.349365,   59.937744,   0.142548
181158.000000,   1.401169,   59.941406,   0.142603
181754.000000,   1.348221,   59.926758,   0.142621
181850.000000,   1.400406,   59.930420,   0.142631
182492.000000,   1.431076,   59.930420,   0.142679
182588.000000,   1.384384,   59.934082,   0.142652
182819.000000,   1.397583,   59.930420,   0.142689
183162.000000,   1.436417,   59.937744,   0.142698
183308.000000,   1.390259,   59.934082,   0.142744
183991.000000,   1.379044,   59.934082,   0.142762
184102.000000,   1.394684,   59.930420,   0.142774
184736.000000,   1.445419,   59.934082,   0.142801
185062.000000,   1.412308,   59.941406,   0.142801
185512.000000,   1.409638,   59.930420,   0.142924
186071.000000,   1.455338,   59.930420,   0.142924
186573.000000,   1.462433,   59.937744,   0.142942
186968.000000,   1.478684,   59.930420,   0.142905
187319.000000,   1.445572,   59.923096,   0.142942
187728.000000,   1.436569,   59.926758,   0.142924
188368.000000,   1.447861,   59.937744,   0.142924
188446.000000,   1.487457,   59.934082,   0.142875
188796.000000,   1.482880,   59.930420,   0.142893
189195.000000,   1.467773,   59.930420,   0.142905
189647.000000,   1.442368,   59.919434,   0.142893
189868.000000,   1.496460,   59.926758,   0.142856
190209.000000,   1.457626,   59.937744,   0.142866
190649.000000,   1.513855,   59.930420,   0.142875
190987.000000,   1.470062,   59.923096,   0.142884
191327.000000,   1.462967,   59.926758,   0.142829
192011.000000,   1.495163,   59.923096,   0.142811
192704.000000,   1.533615,   59.926758,   0.142792
193284.000000,   1.538574,   59.934082,   0.142838
193468.000000,   1.504166,   59.934082,   0.142838
193853.000000,   1.508362,   59.926758,   0.142914
194210.000000,   1.488602,   59.930420,   0.142960
194853.000000,   1.514618,   59.930420,   0.142951
195211.000000,   1.547195,   59.930420,   0.143046
195608.000000,   1.548721,   59.930420,   0.143064
196003.000000,   1.570160,   59.934082,   0.143055
196717.000000,   1.582214,   59.930420,   0.142997
197315.000000,   1.541626,   59.934082,   0.142988
197688.000000,   1.590988,   59.934082,   0.142988
198033.000000,   1.572983,   59.926758,   0.143046
198428.000000,   1.570694,   59.934082,   0.143027
199068.000000,   1.604798,   59.930420,   0.143015
