sys1_isoBas_0003.rec ( 6089 Echant/voies ) Période acquisition :100ms
Date :24/07/2023 17:47:08
Temps	y_back[V]	u[V]	phi[V]	y_front[V]	
4100,000000	-6,0458e-005	-1,8913e-002	-1,5011e-004	-4,4004e-005	
4200,000000	-4,0178e-005	-2,2695e-002	-1,7826e-004	-2,0280e-005	
4300,000000	-6,0266e-005	-2,6478e-002	-2,0640e-004	-1,3775e-005	
4400,000000	-3,9030e-005	-3,0261e-002	-1,8764e-004	-1,5497e-005	
4500,000000	-1,5306e-006	-1,8913e-002	-1,5949e-004	-2,7168e-005	
4600,000000	-2,4107e-005	-3,0261e-002	-1,2196e-004	-5,4527e-005	
4700,000000	-9,9487e-006	-1,5130e-002	-1,3135e-004	-5,7779e-005	
4800,000000	-3,4629e-005	-2,2695e-002	-1,5011e-004	-5,4909e-005	
4900,000000	-2,1619e-005	-1,8913e-002	-1,6887e-004	-2,3150e-005	
5000,000000	-5,8927e-005	-1,8913e-002	-1,8764e-004	-3,4055e-005	
5100,000000	-5,1083e-005	-2,2695e-002	-1,5949e-004	-1,4923e-005	
5200,000000	-1,4923e-005	-2,6478e-002	-1,6887e-004	-3,7308e-005	
5300,000000	-7,6529e-006	-2,2695e-002	-1,4073e-004	-6,4858e-005	
5400,000000	1,2436e-005	-3,0261e-002	-1,8764e-004	-4,6300e-005	
5500,000000	-3,5777e-005	-2,6478e-002	-1,3135e-004	-3,1759e-005	
5600,000000	-3,8264e-005	-1,5130e-002	-1,5011e-004	-1,2436e-005	
5700,000000	-6,2371e-005	-2,6478e-002	-1,8764e-004	-2,5254e-005	
5800,000000	-4,2282e-005	-3,0261e-002	-1,8764e-004	-1,4732e-005	
5900,000000	-1,0140e-005	-2,6478e-002	-1,6887e-004	-3,7690e-005	
6000,000000	-1,9897e-005	-2,2695e-002	-1,6887e-004	-5,7396e-005	
6100,000000	3,8264e-006	-2,2695e-002	-1,3135e-004	-5,3953e-005	
6200,000000	-3,3673e-005	-3,4043e-002	-1,1258e-004	-4,0178e-005	
6300,000000	-2,9846e-005	-1,8913e-002	-1,7826e-004	-2,3533e-005	
6400,000000	-5,0318e-005	-2,2695e-002	-2,1578e-004	-9,9487e-006	
6500,000000	-3,4247e-005	-3,0261e-002	-1,7826e-004	-1,3201e-005	
6600,000000	5,5483e-006	-2,6478e-002	-1,5011e-004	-3,9221e-005	
6700,000000	-1,7793e-005	-2,2695e-002	-1,5011e-004	-5,5866e-005	
6800,000000	-2,0280e-005	-1,8913e-002	-1,3135e-004	-6,8684e-005	
6900,000000	-4,2665e-005	-2,6478e-002	-1,5949e-004	-4,9744e-005	
7000,000000	-2,6020e-005	-3,0261e-002	-1,5949e-004	-1,6645e-005	
7100,000000	-4,9361e-005	-2,6478e-002	-2,0640e-004	-2,0280e-005	
7200,000000	-5,0892e-005	-1,5130e-002	-1,5011e-004	-1,3393e-005	
7300,000000	-1,1097e-005	-2,6478e-002	-2,3455e-004	-4,6491e-005	
7400,000000	-8,6095e-006	-2,2695e-002	-1,5949e-004	-5,8927e-005	
7500,000000	-9,9487e-006	-1,5130e-002	-1,5949e-004	-5,8927e-005	
7600,000000	-3,4438e-005	-2,6478e-002	-1,4073e-004	-4,2473e-005	
7700,000000	-3,6734e-005	-3,0261e-002	-1,5949e-004	-8,6095e-006	
7800,000000	-5,5101e-005	-1,8913e-002	-1,5949e-004	-2,1428e-005	
7900,000000	-2,8316e-005	-2,2695e-002	-1,8764e-004	1,9132e-007	
8000,000000	8,9921e-006	-2,6478e-002	-1,6887e-004	-3,4438e-005	
8100,000000	-1,1671e-005	-2,6478e-002	-1,5011e-004	-5,0509e-005	
8200,000000	-1,5880e-005	-3,4043e-002	-1,3135e-004	-6,0840e-005	
8300,000000	-4,5917e-005	-2,6478e-002	-1,6887e-004	-4,7448e-005	
8400,000000	-3,6734e-005	-2,6478e-002	-1,8764e-004	-1,0523e-005	
8500,000000	-5,1274e-005	-3,0261e-002	-1,8764e-004	-2,6976e-005	
8600,000000	-4,5726e-005	-3,0261e-002	-2,0640e-004	-5,9310e-006	
8700,000000	-6,8876e-006	-1,8913e-002	-1,7826e-004	-3,6734e-005	
8800,000000	-1,9323e-005	-2,2695e-002	-1,5949e-004	-5,2613e-005	
8900,000000	-8,9921e-006	-1,8913e-002	-1,3135e-004	-3,7308e-005	
9000,000000	-1,7028e-005	-2,2695e-002	-1,3135e-004	-6,0840e-005	
9100,000000	-2,1045e-006	-2,2695e-002	-1,5011e-004	-5,0892e-005	
9200,000000	-2,0089e-005	-2,6478e-002	-1,5949e-004	-5,1466e-005	
9300,000000	-4,9744e-005	-3,4043e-002	-1,3135e-004	-3,2716e-005	
9400,000000	-5,1466e-005	-1,8913e-002	-1,5949e-004	-3,2525e-006	
9500,000000	-5,6823e-005	-1,8913e-002	-1,7826e-004	-1,3966e-005	
9600,000000	-5,2231e-005	-3,0261e-002	-1,6887e-004	-4,4004e-006	
9700,000000	-2,3724e-005	-1,8913e-002	-1,6887e-004	-1,8176e-005	
9800,000000	-1,5688e-005	3,9952e+001	7,5994e-004	-5,0700e-005	
9900,000000	-3,8838e-005	3,9959e+001	5,5166e-003	-3,9986e-005	
10000,000000	-4,1708e-005	3,9955e+001	1,0367e-002	-1,0523e-005	
10100,000000	-9,5661e-006	3,9948e+001	1,4270e-002	-2,9655e-005	
10200,000000	-3,2333e-005	3,9955e+001	1,7732e-002	1,1479e-005	
10300,000000	-2,8124e-005	3,9955e+001	2,0903e-002	3,3481e-005	
10400,000000	-3,6351e-006	3,9952e+001	2,3990e-002	-1,1671e-005	
10500,000000	-3,3099e-005	3,9944e+001	2,6588e-002	2,4872e-005	
10600,000000	-5,8736e-005	3,9952e+001	2,9037e-002	3,8073e-005	
10700,000000	1,3393e-006	3,9948e+001	3,1401e-002	4,7830e-006	
10800,000000	-5,1466e-005	3,9944e+001	3,3456e-002	5,8927e-005	
10900,000000	-2,9464e-005	3,9955e+001	3,5314e-002	4,3430e-005	
11000,000000	-1,2245e-005	3,9955e+001	3,7040e-002	3,3673e-005	
11100,000000	-5,0318e-005	3,9944e+001	3,8719e-002	5,6057e-005	
11200,000000	-6,0266e-005	3,9948e+001	4,0145e-002	7,6911e-005	
11300,000000	2,1045e-006	3,9955e+001	4,1477e-002	6,1032e-005	
11400,000000	-4,7639e-005	3,9948e+001	4,2791e-002	5,3761e-005	
11500,000000	-3,8838e-005	3,9952e+001	4,3870e-002	9,3556e-005	
11600,000000	-1,6836e-005	3,9959e+001	4,4949e-002	4,7639e-005	
11700,000000	-2,9272e-005	3,9944e+001	4,5868e-002	7,6146e-005	
11800,000000	-3,6925e-005	3,9955e+001	4,6816e-002	1,0044e-004	
11900,000000	-1,0331e-005	3,9955e+001	4,7670e-002	6,7728e-005	
12000,000000	-3,7882e-005	3,9952e+001	4,8373e-002	7,1363e-005	
12100,000000	-2,6594e-005	3,9948e+001	4,9133e-002	1,2646e-004	
12200,000000	-1,7219e-005	3,9952e+001	4,9818e-002	6,6580e-005	
12300,000000	-3,6542e-005	3,9959e+001	5,0353e-002	1,3067e-004	
12400,000000	-3,0229e-005	3,9959e+001	5,0944e-002	1,1996e-004	
12500,000000	-6,5049e-006	3,9944e+001	5,1497e-002	9,3556e-005	
12600,000000	-1,7028e-005	3,9955e+001	5,1938e-002	1,2952e-004	
12700,000000	-3,9795e-005	3,9948e+001	5,2389e-002	1,4560e-004	
12800,000000	8,0355e-006	3,9959e+001	5,2848e-002	1,0351e-004	
12900,000000	-4,2282e-005	3,9944e+001	5,3242e-002	1,4234e-004	
13000,000000	-3,9604e-005	3,9944e+001	5,3552e-002	1,3335e-004	
13100,000000	4,0178e-006	3,9955e+001	5,3965e-002	1,1192e-004	
13200,000000	-2,9081e-005	3,9948e+001	5,4274e-002	1,4005e-004	
13300,000000	-3,1951e-005	3,9955e+001	5,4546e-002	1,5363e-004	
13400,000000	7,6529e-006	3,9948e+001	5,4865e-002	1,5229e-004	
13500,000000	-1,3201e-005	3,9944e+001	5,5100e-002	1,1345e-004	
13600,000000	-3,5968e-005	3,9952e+001	5,5335e-002	1,6951e-004	
13700,000000	-1,8558e-005	3,9952e+001	5,5541e-002	1,3163e-004	
13800,000000	8,9921e-006	3,9952e+001	5,5813e-002	1,2245e-004	
13900,000000	-3,5203e-005	3,9952e+001	5,6001e-002	1,4598e-004	
14000,000000	-4,3239e-005	3,9948e+001	5,6160e-002	1,7238e-004	
14100,000000	8,2268e-006	3,9952e+001	5,6376e-002	1,5822e-004	
14200,000000	-8,4182e-006	3,9940e+001	5,6554e-002	1,2283e-004	
14300,000000	-2,6976e-005	3,9948e+001	5,6695e-002	1,7468e-004	
14400,000000	-2,7168e-005	3,9948e+001	5,6808e-002	1,5803e-004	
14500,000000	1,4540e-005	3,9952e+001	5,7033e-002	1,6454e-004	
14600,000000	4,5917e-006	3,9944e+001	5,7136e-002	1,3603e-004	
14700,000000	-1,1479e-005	3,9952e+001	5,7286e-002	1,8156e-004	
14800,000000	-2,4107e-005	3,9944e+001	5,7399e-002	1,7085e-004	
14900,000000	7,0789e-006	3,9944e+001	5,7474e-002	1,6549e-004	
15000,000000	1,1479e-005	3,9952e+001	5,7652e-002	1,5172e-004	
15100,000000	8,6095e-006	3,9948e+001	5,7727e-002	1,6281e-004	
15200,000000	-2,8316e-005	3,9948e+001	5,7840e-002	1,8233e-004	
15300,000000	-1,9132e-007	3,9948e+001	5,7905e-002	1,8003e-004	
15400,000000	1,2053e-005	3,9952e+001	5,8027e-002	1,5363e-004	
15500,000000	2,7359e-005	3,9948e+001	5,8149e-002	1,5229e-004	
15600,000000	-2,2576e-005	3,9944e+001	5,8187e-002	1,7391e-004	
15700,000000	2,1045e-006	3,9944e+001	5,8271e-002	1,9247e-004	
15800,000000	2,1045e-005	3,9952e+001	5,8365e-002	1,4866e-004	
15900,000000	2,1428e-005	3,9952e+001	5,8487e-002	1,4387e-004	
16000,000000	-1,0905e-005	3,9948e+001	5,8524e-002	1,8309e-004	
16100,000000	-1,9897e-005	3,9948e+001	5,8571e-002	2,0280e-004	
16200,000000	2,3915e-005	3,9952e+001	5,8684e-002	1,9438e-004	
16300,000000	2,1045e-005	3,9955e+001	5,8740e-002	1,5593e-004	
16400,000000	-1,2245e-005	3,9944e+001	5,8787e-002	1,8788e-004	
16500,000000	-1,4158e-005	3,9948e+001	5,8806e-002	1,9457e-004	
16600,000000	2,6594e-005	3,9948e+001	5,8965e-002	1,8769e-004	
16700,000000	2,9081e-005	3,9952e+001	5,8994e-002	1,6454e-004	
16800,000000	2,4680e-005	3,9944e+001	5,9022e-002	1,9802e-004	
16900,000000	-1,2245e-005	3,9944e+001	5,9087e-002	2,0854e-004	
17000,000000	4,5152e-005	3,9944e+001	5,9115e-002	1,9017e-004	
17100,000000	2,1045e-006	3,9959e+001	5,9200e-002	1,6779e-004	
17200,000000	2,8698e-006	3,9944e+001	5,9219e-002	2,1696e-004	
17300,000000	5,5483e-006	3,9955e+001	5,9266e-002	2,1313e-004	
17400,000000	4,8787e-005	3,9952e+001	5,9350e-002	1,7238e-004	
17500,000000	4,0943e-005	3,9952e+001	5,9378e-002	1,9170e-004	
17600,000000	-7,8442e-006	3,9944e+001	5,9406e-002	2,0988e-004	
17700,000000	3,6925e-005	3,9952e+001	5,9453e-002	2,1218e-004	
17800,000000	2,3341e-005	3,9952e+001	5,9528e-002	1,7506e-004	
17900,000000	5,5483e-006	3,9944e+001	5,9547e-002	2,2557e-004	
18000,000000	1,4923e-005	3,9952e+001	5,9566e-002	2,3131e-004	
18100,000000	3,7116e-005	3,9948e+001	5,9622e-002	1,6683e-004	
18200,000000	2,9846e-005	3,9944e+001	5,9669e-002	2,1925e-004	
18300,000000	1,3393e-005	3,9944e+001	5,9660e-002	2,3418e-004	
18400,000000	4,5535e-005	3,9959e+001	5,9697e-002	1,9132e-004	
18500,000000	1,5306e-005	3,9955e+001	5,9763e-002	1,9764e-004	
18600,000000	1,1479e-006	3,9955e+001	5,9791e-002	2,1925e-004	
18700,000000	4,1134e-005	3,9963e+001	5,9810e-002	2,2499e-004	
18800,000000	3,7308e-005	3,9948e+001	5,9866e-002	1,7850e-004	
18900,000000	2,4872e-005	3,9952e+001	5,9866e-002	2,3399e-004	
19000,000000	1,9323e-005	3,9955e+001	5,9885e-002	2,3360e-004	
19100,000000	5,8162e-005	3,9952e+001	5,9932e-002	1,9802e-004	
19200,000000	7,6529e-006	3,9944e+001	5,9979e-002	2,1122e-004	
19300,000000	1,5688e-005	3,9948e+001	5,9979e-002	2,2614e-004	
19400,000000	4,3621e-005	3,9952e+001	6,0035e-002	2,1237e-004	
19500,000000	3,7308e-005	3,9952e+001	6,0091e-002	1,9209e-004	
19600,000000	3,1568e-005	3,9944e+001	6,0054e-002	2,6249e-004	
19700,000000	2,3915e-005	3,9944e+001	6,0110e-002	2,2825e-004	
19800,000000	6,9067e-005	3,9955e+001	6,0138e-002	2,0778e-004	
19900,000000	2,2959e-006	3,9948e+001	6,0147e-002	2,1600e-004	
20000,000000	7,4615e-006	3,9944e+001	6,0157e-002	2,3513e-004	
20100,000000	7,1172e-005	3,9955e+001	6,0223e-002	2,1906e-004	
20200,000000	1,8750e-005	3,9952e+001	6,0260e-002	2,0012e-004	
20300,000000	1,2053e-005	3,9952e+001	6,0251e-002	2,5369e-004	
20400,000000	5,7588e-005	3,9948e+001	6,0288e-002	2,3781e-004	
20500,000000	5,0892e-005	3,9948e+001	6,0316e-002	1,8826e-004	
20600,000000	2,3341e-005	3,9952e+001	6,0316e-002	2,4987e-004	
20700,000000	3,0994e-005	3,9948e+001	6,0326e-002	2,1734e-004	
20800,000000	6,7728e-005	3,9952e+001	6,0401e-002	2,0720e-004	
20900,000000	1,7219e-005	3,9955e+001	6,0410e-002	2,3590e-004	
21000,000000	1,9897e-005	3,9944e+001	6,0410e-002	2,4030e-004	
21100,000000	6,7345e-005	3,9955e+001	6,0448e-002	2,3552e-004	
21200,000000	4,8022e-005	3,9948e+001	6,0485e-002	2,1428e-004	
21300,000000	2,5828e-005	3,9940e+001	6,0448e-002	2,5350e-004	
21400,000000	4,0752e-005	3,9955e+001	6,0504e-002	2,2212e-004	
21500,000000	7,1746e-005	3,9940e+001	6,0560e-002	2,1811e-004	
21600,000000	2,1237e-005	3,9944e+001	6,0560e-002	2,2576e-004	
21700,000000	2,7550e-005	3,9948e+001	6,0570e-002	2,5484e-004	
21800,000000	6,7345e-005	3,9952e+001	6,0598e-002	2,5637e-004	
21900,000000	5,7396e-005	3,9952e+001	6,0635e-002	2,0854e-004	
22000,000000	3,5203e-005	3,9952e+001	6,0645e-002	2,6651e-004	
22100,000000	4,9744e-005	3,9948e+001	6,0654e-002	2,2404e-004	
22200,000000	7,2511e-005	3,9952e+001	6,0682e-002	2,1658e-004	
22300,000000	3,6351e-005	3,9948e+001	6,0682e-002	2,5484e-004	
22400,000000	4,5917e-005	3,9948e+001	6,0692e-002	2,4087e-004	
22500,000000	7,0789e-005	3,9948e+001	6,0748e-002	2,3035e-004	
22600,000000	5,5101e-005	3,9944e+001	6,0757e-002	2,4126e-004	
22700,000000	4,0178e-005	3,9948e+001	6,0720e-002	2,6096e-004	
22800,000000	6,8684e-005	3,9940e+001	6,0804e-002	2,2366e-004	
22900,000000	7,6337e-005	3,9948e+001	6,0804e-002	2,3322e-004	
23000,000000	2,8890e-005	3,9955e+001	6,0776e-002	2,6460e-004	
23100,000000	5,5101e-005	3,9952e+001	6,0804e-002	2,3073e-004	
23200,000000	8,4373e-005	3,9952e+001	6,0823e-002	2,2767e-004	
23300,000000	2,8316e-005	3,9959e+001	6,0814e-002	2,5867e-004	
23400,000000	8,6286e-005	3,9955e+001	6,0879e-002	2,4470e-004	
23500,000000	9,2408e-005	3,9940e+001	6,0870e-002	2,3207e-004	
23600,000000	4,3047e-005	3,9933e+001	6,0879e-002	2,5350e-004	
23700,000000	8,7243e-005	3,9952e+001	6,0898e-002	2,5656e-004	
23800,000000	9,7574e-005	3,9948e+001	6,0973e-002	2,2882e-004	
23900,000000	4,3813e-005	3,9940e+001	6,0945e-002	2,4260e-004	
24000,000000	7,8251e-005	3,9955e+001	6,0954e-002	2,6919e-004	
24100,000000	7,4998e-005	3,9948e+001	6,1001e-002	2,1792e-004	
24200,000000	5,5101e-005	3,9952e+001	6,0992e-002	2,6766e-004	
24300,000000	6,3136e-005	3,9952e+001	6,0982e-002	2,7015e-004	
24400,000000	8,6669e-005	3,9955e+001	6,1011e-002	2,2595e-004	
24500,000000	7,2128e-005	3,9955e+001	6,1011e-002	2,5886e-004	
24600,000000	5,3379e-005	3,9955e+001	6,1029e-002	2,7550e-004	
24700,000000	9,7000e-005	3,9952e+001	6,1067e-002	2,4202e-004	
24800,000000	4,5152e-005	3,9944e+001	6,1058e-002	2,3628e-004	
24900,000000	4,3813e-005	3,9948e+001	6,1067e-002	2,7397e-004	
25000,000000	9,1069e-005	3,9948e+001	6,1104e-002	2,7129e-004	
25100,000000	7,5189e-005	3,9944e+001	6,1114e-002	2,2767e-004	
25200,000000	5,8736e-005	3,9948e+001	6,1142e-002	2,8105e-004	
25300,000000	7,8633e-005	3,9948e+001	6,1133e-002	2,8775e-004	
25400,000000	8,9730e-005	3,9948e+001	6,1133e-002	2,3877e-004	
25500,000000	4,3813e-005	3,9944e+001	6,1179e-002	2,6632e-004	
25600,000000	5,4718e-005	3,9955e+001	6,1142e-002	2,6575e-004	
25700,000000	9,8531e-005	3,9944e+001	6,1179e-002	2,6192e-004	
25800,000000	7,4807e-005	3,9944e+001	6,1208e-002	2,5216e-004	
25900,000000	6,8493e-005	3,9952e+001	6,1189e-002	2,8469e-004	
26000,000000	7,8442e-005	3,9948e+001	6,1236e-002	2,8775e-004	
26100,000000	1,0159e-004	3,9936e+001	6,1226e-002	2,4642e-004	
26200,000000	6,5815e-005	3,9944e+001	6,1236e-002	2,9291e-004	
26300,000000	7,4233e-005	3,9944e+001	6,1226e-002	2,6881e-004	
26400,000000	9,1452e-005	3,9948e+001	6,1283e-002	2,4987e-004	
26500,000000	6,8684e-005	3,9959e+001	6,1311e-002	2,6364e-004	
26600,000000	6,3327e-005	3,9952e+001	6,1255e-002	2,8622e-004	
26700,000000	9,3748e-005	3,9952e+001	6,1311e-002	2,8488e-004	
26800,000000	9,5661e-005	3,9944e+001	6,1311e-002	2,5331e-004	
26900,000000	6,5241e-005	3,9952e+001	6,1301e-002	2,8775e-004	
27000,000000	6,7728e-005	3,9955e+001	6,1339e-002	2,6919e-004	
27100,000000	1,0637e-004	3,9959e+001	6,1358e-002	2,5216e-004	
27200,000000	6,2371e-005	3,9955e+001	6,1377e-002	2,8526e-004	
27300,000000	7,1554e-005	3,9955e+001	6,1311e-002	2,7053e-004	
27400,000000	1,0408e-004	3,9955e+001	6,1377e-002	2,6900e-004	
27500,000000	8,3608e-005	3,9944e+001	6,1405e-002	2,6460e-004	
27600,000000	6,7154e-005	3,9933e+001	6,1367e-002	3,0363e-004	
27700,000000	9,4130e-005	3,9944e+001	6,1405e-002	2,5905e-004	
27800,000000	1,0714e-004	3,9948e+001	6,1414e-002	2,6001e-004	
27900,000000	6,4475e-005	3,9948e+001	6,1423e-002	2,8430e-004	
28000,000000	7,6146e-005	3,9952e+001	6,1395e-002	2,8143e-004	
28100,000000	1,0140e-004	3,9948e+001	6,1433e-002	2,7244e-004	
28200,000000	8,6669e-005	3,9955e+001	6,1442e-002	2,6517e-004	
28300,000000	7,4233e-005	3,9955e+001	6,1442e-002	3,0344e-004	
28400,000000	8,3034e-005	3,9948e+001	6,1470e-002	2,7703e-004	
28500,000000	1,2532e-004	3,9948e+001	6,1461e-002	2,6766e-004	
28600,000000	8,8008e-005	3,9952e+001	6,1489e-002	2,8067e-004	
28700,000000	7,9207e-005	3,9940e+001	6,1433e-002	2,9942e-004	
28800,000000	9,4513e-005	3,9955e+001	6,1489e-002	2,9119e-004	
28900,000000	1,1747e-004	3,9955e+001	6,1508e-002	2,6517e-004	
29000,000000	7,1554e-005	3,9948e+001	6,1536e-002	2,8220e-004	
29100,000000	7,0215e-005	3,9944e+001	6,1489e-002	3,1453e-004	
29200,000000	1,0006e-004	3,9944e+001	6,1508e-002	3,0401e-004	
29300,000000	1,2952e-004	3,9955e+001	6,1555e-002	2,7436e-004	
29400,000000	1,2933e-004	3,9948e+001	6,1536e-002	2,7933e-004	
29500,000000	7,2511e-005	3,9952e+001	6,1527e-002	2,8737e-004	
29600,000000	8,4564e-005	3,9955e+001	6,1527e-002	3,1683e-004	
29700,000000	1,2359e-004	3,9944e+001	6,1555e-002	2,6192e-004	
29800,000000	1,2206e-004	3,9948e+001	6,1564e-002	2,8124e-004	
29900,000000	8,1312e-005	3,9955e+001	6,1574e-002	2,8086e-004	
30000,000000	9,5852e-005	3,9963e+001	6,1574e-002	3,2410e-004	
30100,000000	1,0140e-004	3,9952e+001	6,1564e-002	2,8545e-004	
30200,000000	1,2876e-004	3,9948e+001	6,1630e-002	2,8124e-004	
30300,000000	1,0312e-004	3,9952e+001	6,1639e-002	2,8143e-004	
30400,000000	8,1120e-005	3,9952e+001	6,1602e-002	3,1511e-004	
30500,000000	9,5852e-005	3,9948e+001	6,1602e-002	2,9808e-004	
30600,000000	1,2340e-004	3,9944e+001	6,1649e-002	2,9502e-004	
30700,000000	1,1881e-004	3,9944e+001	6,1658e-002	2,7971e-004	
30800,000000	1,1958e-004	3,9948e+001	6,1630e-002	3,0898e-004	
30900,000000	8,8965e-005	3,9952e+001	6,1649e-002	3,1798e-004	
31000,000000	1,1728e-004	3,9948e+001	6,1639e-002	2,9693e-004	
31100,000000	1,2398e-004	3,9955e+001	6,1705e-002	2,8488e-004	
31200,000000	1,1231e-004	3,9944e+001	6,1695e-002	3,1358e-004	
31300,000000	8,6669e-005	3,9944e+001	6,1667e-002	3,1625e-004	
31400,000000	1,2914e-004	3,9948e+001	6,1677e-002	3,0229e-004	
31500,000000	1,3373e-004	3,9944e+001	6,1705e-002	2,9004e-004	
31600,000000	1,0561e-004	3,9952e+001	6,1658e-002	2,9368e-004	
31700,000000	9,4896e-005	3,9952e+001	6,1695e-002	3,2907e-004	
31800,000000	1,4464e-004	3,9936e+001	6,1714e-002	2,9904e-004	
31900,000000	1,3488e-004	3,9955e+001	6,1724e-002	2,9655e-004	
32000,000000	9,1643e-005	3,9948e+001	6,1677e-002	3,1205e-004	
32100,000000	1,1326e-004	3,9944e+001	6,1695e-002	3,0898e-004	
32200,000000	1,3259e-004	3,9940e+001	6,1742e-002	2,8851e-004	
32300,000000	1,2493e-004	3,9952e+001	6,1742e-002	2,9731e-004	
32400,000000	9,1834e-005	3,9944e+001	6,1733e-002	3,2333e-004	
32500,000000	1,3412e-004	3,9944e+001	6,1742e-002	3,0324e-004	
32600,000000	1,3048e-004	3,9952e+001	6,1789e-002	2,9770e-004	
32700,000000	9,8148e-005	3,9952e+001	6,1771e-002	2,9770e-004	
32800,000000	1,0274e-004	3,9944e+001	6,1761e-002	3,2486e-004	
32900,000000	1,1365e-004	3,9952e+001	6,1799e-002	3,0171e-004	
33000,000000	1,3431e-004	3,9936e+001	6,1808e-002	2,8373e-004	
33100,000000	1,0427e-004	3,9952e+001	6,1808e-002	3,2276e-004	
33200,000000	1,2742e-004	3,9948e+001	6,1789e-002	3,3175e-004	
33300,000000	1,4253e-004	3,9948e+001	6,1808e-002	2,9865e-004	
33400,000000	1,3144e-004	3,9955e+001	6,1808e-002	2,9291e-004	
33500,000000	1,0886e-004	3,9952e+001	6,1817e-002	3,4017e-004	
33600,000000	1,0006e-004	3,9948e+001	6,1817e-002	3,2907e-004	
33700,000000	1,4674e-004	3,9948e+001	6,1855e-002	3,1511e-004	
33800,000000	1,2512e-004	3,9955e+001	6,1902e-002	3,0286e-004	
33900,000000	1,0963e-004	3,9955e+001	6,1846e-002	3,4763e-004	
34000,000000	1,2111e-004	3,9948e+001	6,1836e-002	3,0937e-004	
34100,000000	1,4426e-004	3,9955e+001	6,1883e-002	3,0497e-004	
34200,000000	1,1977e-004	3,9933e+001	6,1893e-002	3,1970e-004	
