t,   y,   u
0.000000,   -0.000050,   -0.000046,   -0.030518,   -0.000143
0.000000,   -0.000021,   -0.000013,   -0.023193,   -0.000189
0.000000,   -0.000062,   -0.000024,   -0.019531,   -0.000170
0.000000,   -0.000054,   -0.000016,   -0.023193,   -0.000179
0.000000,   -0.000034,   -0.000043,   -0.026855,   -0.000143
0.000000,   -0.000027,   -0.000051,   -0.030518,   -0.000152
0.000000,   -0.000045,   -0.000035,   -0.034180,   -0.000161
0.000000,   -0.000004,   -0.000050,   -0.030518,   -0.000143
0.000000,   -0.000057,   -0.000003,   -0.019531,   -0.000189
0.000000,   -0.000044,   -0.000052,   -0.023193,   -0.000125
0.000000,   -0.000030,   -0.000011,   -0.023193,   -0.000152
0.000000,   -0.000042,   -0.000027,   -0.019531,   -0.000189
0.000000,   -0.000032,   -0.000016,   -0.030518,   -0.000143
0.000000,   -0.000039,   -0.000018,   -0.023193,   -0.000179
0.000000,   -0.000014,   -0.000057,   -0.034180,   -0.000179
0.000000,   -0.000039,   -0.000053,   -0.030518,   -0.000143
0.000000,   -0.000007,   -0.000041,   -0.026855,   -0.000143
0.000000,   -0.000047,   -0.000009,   -0.023193,   -0.000170
0.000000,   -0.000046,   -0.000007,   -0.034180,   -0.000179
0.000000,   -0.000060,   -0.000021,   -0.019531,   -0.000179
0.000000,   -0.000014,   -0.000063,   -0.019531,   -0.000161
0.000000,   -0.000059,   -0.000014,   -0.023193,   -0.000179
0.000000,   -0.000032,   -0.000012,   -0.023193,   -0.000179
0.000000,   -0.000040,   -0.000044,   -0.026855,   -0.000170
0.000000,   -0.000019,   -0.000036,   -0.026855,   -0.000115
0.000000,   -0.000022,   -0.000062,   -0.023193,   -0.000152
0.000000,   -0.000032,   -0.000011,   -0.023193,   -0.000170
0.000000,   -0.000032,   -0.000065,   -0.026855,   -0.000161
0.000000,   -0.000052,   -0.000022,   -0.023193,   -0.000152
0.000000,   -0.000016,   -0.000049,   -0.019531,   -0.000134
0.000000,   -0.000014,   -0.000058,   -0.026855,   -0.000115
0.000000,   -0.000020,   -0.000061,   39.947510,   -0.000030
0.000000,   -0.000010,   0.000001,   39.958496,   0.014268
0.000000,   -0.000042,   0.000023,   39.954834,   0.025706
0.000000,   -0.000024,   0.000023,   39.954834,   0.032468
0.000000,   -0.000011,   0.000058,   39.947510,   0.039271
0.000000,   -0.000006,   0.000044,   39.958496,   0.042866
0.000000,   -0.000011,   0.000051,   39.951172,   0.045997
0.000000,   0.000010,   0.000088,   39.954834,   0.048710
0.000000,   -0.000005,   0.000082,   39.951172,   0.050455
0.000000,   0.000011,   0.000111,   39.940186,   0.052143
0.000000,   -0.000018,   0.000098,   39.947510,   0.053278
0.000000,   -0.000010,   0.000146,   39.940186,   0.054386
0.000000,   -0.000037,   0.000157,   39.951172,   0.055219
0.000000,   -0.000018,   0.000165,   39.947510,   0.055857
0.000000,   -0.000050,   0.000159,   39.958496,   0.056412
0.000000,   0.000006,   0.000137,   39.954834,   0.056992
0.000000,   -0.000021,   0.000184,   39.951172,   0.057358
0.000000,   0.000020,   0.000166,   39.951172,   0.057783
0.000000,   -0.000024,   0.000177,   39.947510,   0.058118
0.000000,   0.000024,   0.000181,   39.947510,   0.058344
0.000000,   -0.000020,   0.000178,   39.954834,   0.058597
0.000000,   0.000034,   0.000193,   39.947510,   0.058823
0.000000,   0.000006,   0.000171,   39.943848,   0.058964
0.000000,   -0.000004,   0.000186,   39.947510,   0.059162
0.000000,   -0.000011,   0.000200,   39.962158,   0.059302
0.000000,   0.000038,   0.000196,   39.954834,   0.059461
0.000000,   0.000044,   0.000177,   39.947510,   0.059556
0.000000,   0.000039,   0.000205,   39.954834,   0.059678
0.000000,   0.000065,   0.000190,   39.951172,   0.059800
0.000000,   0.000055,   0.000205,   39.951172,   0.059901
0.000000,   0.000024,   0.000185,   39.943848,   0.059986
0.000000,   0.000058,   0.000204,   39.947510,   0.060126
0.000000,   0.000012,   0.000241,   39.958496,   0.060135
0.000000,   0.000053,   0.000204,   39.951172,   0.060276
0.000000,   0.000037,   0.000207,   39.943848,   0.060316
