sys1_polBas_0003.rec ( 1332 Echant/voies ) Période acquisition :100ms
Date :7/7/2023 12:36:46 PM
Temps	y[V]	
92000.000000	1.6954e-004	
92100.000000	1.7098e-004	
92200.000000	1.6731e-004	
92300.000000	1.6614e-004	
92400.000000	1.5863e-004	
92500.000000	1.6611e-004	
92600.000000	1.6486e-004	
92700.000000	1.6365e-004	
92800.000000	1.6773e-004	
92900.000000	1.7184e-004	
93000.000000	1.7135e-004	
93100.000000	1.6667e-004	
93200.000000	1.6328e-004	
93300.000000	1.6539e-004	
93400.000000	1.5712e-004	
93500.000000	1.5222e-004	
93600.000000	1.5373e-004	
93700.000000	1.5629e-004	
93800.000000	1.5422e-004	
93900.000000	1.5592e-004	
94000.000000	1.5441e-004	
94100.000000	1.6294e-004	
94200.000000	1.5878e-004	
94300.000000	1.6271e-004	
94400.000000	1.6003e-004	
94500.000000	1.5965e-004	
94600.000000	1.5656e-004	
94700.000000	1.5773e-004	
94800.000000	1.5505e-004	
94900.000000	1.6290e-004	
95000.000000	1.6177e-004	
95100.000000	1.6162e-004	
95200.000000	1.6735e-004	
95300.000000	1.6841e-004	
95400.000000	1.6637e-004	
95500.000000	1.6901e-004	
95600.000000	1.6350e-004	
95700.000000	1.6290e-004	
95800.000000	1.6090e-004	
95900.000000	1.6418e-004	
96000.000000	1.6577e-004	
96100.000000	1.6596e-004	
96200.000000	1.6913e-004	
96300.000000	1.6630e-004	
96400.000000	1.6837e-004	
96500.000000	1.6513e-004	
96600.000000	1.6399e-004	
96700.000000	1.6090e-004	
96800.000000	1.6022e-004	
96900.000000	1.6456e-004	
97000.000000	1.6150e-004	
97100.000000	1.6452e-004	
97200.000000	1.6377e-004	
97300.000000	1.6841e-004	
97400.000000	1.6513e-004	
97500.000000	1.6539e-004	
97600.000000	1.6463e-004	
97700.000000	1.6520e-004	
97800.000000	1.6365e-004	
97900.000000	1.6045e-004	
98000.000000	1.6229e-004	
98100.000000	1.6558e-004	
98200.000000	1.6505e-004	
98300.000000	1.6331e-004	
98400.000000	1.6531e-004	
98500.000000	1.6003e-004	
98600.000000	1.6324e-004	
98700.000000	1.6158e-004	
98800.000000	1.6335e-004	
98900.000000	1.6497e-004	
99000.000000	1.6396e-004	
99100.000000	1.6301e-004	
99200.000000	1.6328e-004	
99300.000000	1.6475e-004	
99400.000000	1.5856e-004	
99500.000000	1.5614e-004	
99600.000000	1.5784e-004	
99700.000000	1.5856e-004	
99800.000000	1.5626e-004	
99900.000000	1.6177e-004	
100000.000000	1.5799e-004	
100100.000000	1.5777e-004	
100200.000000	1.5709e-004	
100300.000000	1.5365e-004	
100400.000000	1.5448e-004	
100500.000000	1.5543e-004	
100600.000000	1.6052e-004	
100700.000000	1.5644e-004	
100800.000000	1.6139e-004	
100900.000000	1.6460e-004	
101000.000000	1.6505e-004	
101100.000000	1.6173e-004	
101200.000000	1.6460e-004	
101300.000000	1.6973e-004	
101400.000000	1.6852e-004	
101500.000000	1.6762e-004	
101600.000000	1.6252e-004	
101700.000000	1.5814e-004	
101800.000000	1.6207e-004	
101900.000000	1.5973e-004	
102000.000000	1.6018e-004	
102100.000000	1.5724e-004	
102200.000000	1.5135e-004	
102300.000000	1.5629e-004	
102400.000000	1.6275e-004	
102500.000000	1.6845e-004	
102600.000000	1.6618e-004	
102700.000000	1.6724e-004	
102800.000000	1.6377e-004	
102900.000000	1.7037e-004	
103000.000000	1.7026e-004	
103100.000000	1.6811e-004	
103200.000000	1.6867e-004	
103300.000000	1.6418e-004	
103400.000000	1.6007e-004	
103500.000000	1.6097e-004	
103600.000000	1.6260e-004	
103700.000000	1.6128e-004	
103800.000000	1.5916e-004	
103900.000000	1.5867e-004	
104000.000000	1.5916e-004	
104100.000000	1.6584e-004	
104200.000000	1.6664e-004	
104300.000000	1.6562e-004	
104400.000000	1.6343e-004	
104500.000000	1.6788e-004	
104600.000000	1.6735e-004	
104700.000000	1.6414e-004	
104800.000000	1.6411e-004	
104900.000000	1.6026e-004	
105000.000000	1.6067e-004	
105100.000000	1.6222e-004	
105200.000000	1.5882e-004	
105300.000000	1.6120e-004	
105400.000000	1.6143e-004	
105500.000000	1.6101e-004	
105600.000000	1.6282e-004	
105700.000000	1.6260e-004	
105800.000000	1.6418e-004	
105900.000000	1.6422e-004	
106000.000000	1.6116e-004	
106100.000000	1.6018e-004	
106200.000000	1.6094e-004	
106300.000000	1.5822e-004	
106400.000000	1.5648e-004	
106500.000000	1.6301e-004	
106600.000000	1.6309e-004	
106700.000000	1.6524e-004	
106800.000000	1.6562e-004	
106900.000000	1.7098e-004	
107000.000000	1.7033e-004	
107100.000000	1.5656e-004	
107200.000000	1.5916e-004	
107300.000000	1.6426e-004	
107400.000000	1.5743e-004	
107500.000000	1.5154e-004	
107600.000000	1.6226e-004	
107700.000000	1.6539e-004	
107800.000000	1.6430e-004	
107900.000000	1.6396e-004	
108000.000000	1.6686e-004	
108100.000000	1.6418e-004	
108200.000000	1.5863e-004	
108300.000000	1.5652e-004	
108400.000000	1.5441e-004	
108500.000000	1.5607e-004	
108600.000000	1.6282e-004	
108700.000000	1.6380e-004	
108800.000000	1.6139e-004	
108900.000000	1.6739e-004	
109000.000000	1.6697e-004	
109100.000000	1.5946e-004	
109200.000000	1.6011e-004	
109300.000000	1.6109e-004	
109400.000000	1.5565e-004	
109500.000000	1.5939e-004	
109600.000000	1.5739e-004	
109700.000000	1.6112e-004	
109800.000000	1.6445e-004	
109900.000000	1.5962e-004	
110000.000000	1.6467e-004	
110100.000000	1.6448e-004	
110200.000000	1.6090e-004	
110300.000000	1.5429e-004	
110400.000000	1.5818e-004	
110500.000000	1.6818e-004	
110600.000000	1.6279e-004	
110700.000000	1.6539e-004	
110800.000000	1.6211e-004	
110900.000000	1.5595e-004	
111000.000000	1.6146e-004	
111100.000000	1.5705e-004	
111200.000000	1.6324e-004	
111300.000000	1.6237e-004	
111400.000000	1.6992e-004	
111500.000000	1.6882e-004	
111600.000000	1.6241e-004	
111700.000000	1.6765e-004	
111800.000000	1.5399e-004	
111900.000000	1.6037e-004	
112000.000000	1.6222e-004	
112100.000000	1.6109e-004	
112200.000000	1.6596e-004	
112300.000000	1.6060e-004	
112400.000000	1.5769e-004	
112500.000000	1.5641e-004	
112600.000000	1.5448e-004	
112700.000000	1.6256e-004	
112800.000000	1.6063e-004	
112900.000000	1.6973e-004	
113000.000000	1.7350e-004	
113100.000000	1.6158e-004	
113200.000000	1.6467e-004	
113300.000000	1.5561e-004	
113400.000000	1.6162e-004	
113500.000000	1.6588e-004	
113600.000000	1.6346e-004	
113700.000000	1.6580e-004	
113800.000000	1.5977e-004	
113900.000000	1.5871e-004	
114000.000000	1.5841e-004	
114100.000000	1.6143e-004	
114200.000000	1.6531e-004	
114300.000000	1.6898e-004	
114400.000000	1.5463e-004	
114500.000000	1.5984e-004	
114600.000000	1.5014e-004	
114700.000000	1.5909e-004	
114800.000000	1.7841e-004	
114900.000000	1.6622e-004	
115000.000000	1.6818e-004	
115100.000000	1.5935e-004	
115200.000000	1.5848e-004	
115300.000000	1.6362e-004	
115400.000000	1.6905e-004	
115500.000000	1.6211e-004	
115600.000000	1.6516e-004	
115700.000000	1.5493e-004	
115800.000000	1.5980e-004	
115900.000000	1.5599e-004	
116000.000000	1.6286e-004	
116100.000000	1.6399e-004	
116200.000000	1.6811e-004	
116300.000000	1.5833e-004	
116400.000000	1.5524e-004	
116500.000000	1.5452e-004	
116600.000000	1.6090e-004	
116700.000000	1.5939e-004	
116800.000000	1.6441e-004	
116900.000000	1.5561e-004	
117000.000000	1.6162e-004	
117100.000000	1.5746e-004	
117200.000000	1.6735e-004	
117300.000000	1.6362e-004	
117400.000000	1.6214e-004	
117500.000000	1.5901e-004	
117600.000000	1.5354e-004	
117700.000000	1.6426e-004	
117800.000000	1.6596e-004	
117900.000000	1.7166e-004	
118000.000000	1.5992e-004	
118100.000000	1.6165e-004	
118200.000000	1.5599e-004	
118300.000000	1.6222e-004	
118400.000000	1.6513e-004	
118500.000000	1.6554e-004	
118600.000000	1.5792e-004	
118700.000000	1.5018e-004	
118800.000000	1.6090e-004	
118900.000000	1.6713e-004	
119000.000000	1.6784e-004	
119100.000000	1.6214e-004	
119200.000000	1.5331e-004	
119300.000000	1.6188e-004	
119400.000000	1.6252e-004	
119500.000000	1.7120e-004	
119600.000000	1.5992e-004	
119700.000000	1.5675e-004	
119800.000000	1.5694e-004	
119900.000000	1.6222e-004	
120000.000000	1.7007e-004	
120100.000000	1.6365e-004	
120200.000000	1.5561e-004	
120300.000000	1.6365e-004	
120400.000000	1.5890e-004	
120500.000000	1.6750e-004	
120600.000000	1.5656e-004	
120700.000000	1.5309e-004	
120800.000000	1.6773e-004	
120900.000000	1.6112e-004	
121000.000000	1.5875e-004	
121100.000000	1.5648e-004	
121200.000000	1.5592e-004	
121300.000000	1.6535e-004	
121400.000000	1.6418e-004	
121500.000000	1.5977e-004	
121600.000000	1.5644e-004	
121700.000000	1.5814e-004	
121800.000000	1.6486e-004	
121900.000000	1.7022e-004	
122000.000000	1.6222e-004	
122100.000000	1.6052e-004	
122200.000000	1.5614e-004	
122300.000000	1.5795e-004	
122400.000000	1.6441e-004	
122500.000000	1.6184e-004	
122600.000000	1.5414e-004	
122700.000000	1.6630e-004	
122800.000000	1.6388e-004	
122900.000000	1.5716e-004	
123000.000000	1.5841e-004	
123100.000000	1.5807e-004	
123200.000000	1.6384e-004	
123300.000000	1.6675e-004	
123400.000000	1.5954e-004	
123500.000000	1.5229e-004	
123600.000000	1.5984e-004	
123700.000000	1.6403e-004	
123800.000000	1.5860e-004	
123900.000000	1.5444e-004	
124000.000000	1.6229e-004	
124100.000000	1.6984e-004	
124200.000000	1.5618e-004	
124300.000000	1.5629e-004	
124400.000000	1.6199e-004	
124500.000000	1.6362e-004	
124600.000000	1.5984e-004	
124700.000000	1.5826e-004	
124800.000000	1.6596e-004	
124900.000000	1.6958e-004	
125000.000000	1.6101e-004	
125100.000000	1.5456e-004	
125200.000000	1.6082e-004	
125300.000000	1.6618e-004	
125400.000000	1.5531e-004	
125500.000000	1.5758e-004	
125600.000000	1.6184e-004	
125700.000000	1.6633e-004	
125800.000000	1.5875e-004	
125900.000000	1.5550e-004	
126000.000000	1.5935e-004	
126100.000000	1.6090e-004	
126200.000000	1.5863e-004	
126300.000000	1.4950e-004	
126400.000000	1.5856e-004	
126500.000000	1.6520e-004	
126600.000000	1.6105e-004	
126700.000000	1.6014e-004	
126800.000000	1.6671e-004	
126900.000000	1.6626e-004	
127000.000000	1.5954e-004	
127100.000000	1.5158e-004	
127200.000000	1.6252e-004	
127300.000000	1.6565e-004	
127400.000000	1.6282e-004	
127500.000000	1.5652e-004	
127600.000000	1.6173e-004	
127700.000000	1.6648e-004	
127800.000000	1.5860e-004	
127900.000000	1.5237e-004	
128000.000000	1.6097e-004	
128100.000000	1.6403e-004	
128200.000000	1.5750e-004	
128300.000000	1.5697e-004	
128400.000000	1.5633e-004	
128500.000000	1.5788e-004	
128600.000000	1.5346e-004	
128700.000000	1.6490e-004	
128800.000000	1.6939e-004	
128900.000000	1.6565e-004	
129000.000000	1.5769e-004	
129100.000000	1.6199e-004	
129200.000000	1.6286e-004	
129300.000000	1.5803e-004	
129400.000000	1.6158e-004	
129500.000000	1.6430e-004	
129600.000000	1.5543e-004	
129700.000000	1.5758e-004	
129800.000000	1.6350e-004	
129900.000000	1.6297e-004	
130000.000000	1.5497e-004	
130100.000000	1.5954e-004	
130200.000000	1.6350e-004	
130300.000000	1.4995e-004	
130400.000000	1.5007e-004	
130500.000000	1.6437e-004	
130600.000000	1.5920e-004	
130700.000000	1.5795e-004	
130800.000000	1.6550e-004	
130900.000000	1.7343e-004	
131000.000000	1.5863e-004	
131100.000000	1.5626e-004	
131200.000000	1.5897e-004	
131300.000000	1.5565e-004	
131400.000000	1.5592e-004	
131500.000000	1.6762e-004	
131600.000000	1.6422e-004	
131700.000000	1.6222e-004	
131800.000000	1.6607e-004	
131900.000000	1.6456e-004	
132000.000000	1.5901e-004	
132100.000000	1.6316e-004	
132200.000000	1.6728e-004	
132300.000000	1.5818e-004	
132400.000000	1.5086e-004	
132500.000000	1.6203e-004	
132600.000000	1.5792e-004	
132700.000000	1.5410e-004	
132800.000000	1.6029e-004	
132900.000000	1.6467e-004	
133000.000000	1.5943e-004	
133100.000000	1.6320e-004	
