t,   y,   u
41199.000000,   0.000347,   -0.030518,   0.001692
41503.000000,   0.000382,   -0.030518,   0.001665
41755.000000,   0.000312,   -0.026855,   0.001611
42078.000000,   0.000317,   -0.026855,   0.001539
42338.000000,   0.000346,   -0.034180,   0.001483
42631.000000,   0.000359,   -0.023193,   0.001471
42951.000000,   0.000315,   -0.030518,   0.001442
43216.000000,   0.000366,   -0.019531,   0.001365
43535.000000,   0.000311,   -0.023193,   0.001331
43876.000000,   0.000308,   -0.019531,   0.001301
44147.000000,   0.000303,   -0.037842,   0.001285
44467.000000,   0.000306,   -0.034180,   0.001262
44810.000000,   0.000355,   -0.019531,   0.001221
45097.000000,   0.000305,   -0.023193,   0.001176
45362.000000,   0.000296,   -0.026855,   0.001152
45681.000000,   0.000325,   -0.026855,   0.001122
45938.000000,   0.000336,   -0.015869,   0.001069
46233.000000,   0.000290,   -0.026855,   0.001084
46527.000000,   0.000347,   -0.026855,   0.001058
46817.000000,   0.000354,   -0.015869,   0.001012
47153.000000,   0.000286,   -0.023193,   0.000990
47423.000000,   0.000344,   -0.030518,   0.000952
47743.000000,   0.000347,   -0.015869,   0.000952
48025.000000,   0.000363,   -0.019531,   0.000909
48291.000000,   0.000316,   -0.026855,   0.000891
48896.000000,   0.000286,   -0.023193,   0.000872
49218.000000,   0.000345,   -0.026855,   0.000846
49479.000000,   0.000331,   -0.030518,   0.000792
49831.000000,   0.000341,   -0.019531,   0.000781
50111.000000,   0.000308,   -0.030518,   0.000803
50402.000000,   0.000341,   -0.030518,   0.000740
50726.000000,   0.000283,   -0.026855,   0.000758
51034.000000,   0.000337,   -0.023193,   0.000709
51303.000000,   0.000284,   -0.030518,   0.000701
51627.000000,   0.000317,   -0.019531,   0.000701
51896.000000,   0.000338,   -0.019531,   0.000648
52236.000000,   0.000327,   -0.030518,   0.000634
52503.000000,   0.000356,   -0.019531,   0.000614
52795.000000,   0.000343,   -0.019531,   0.000603
53086.000000,   0.000284,   -0.030518,   0.000637
53374.000000,   0.000301,   -0.023193,   0.000560
53663.000000,   0.000334,   -0.030518,   0.000583
53979.000000,   0.000273,   -0.030518,   0.000553
54296.000000,   0.000275,   -0.030518,   0.000546
54653.000000,   0.000305,   -0.023193,   0.000560
54907.000000,   0.000345,   -0.030518,   0.000519
55191.000000,   0.000324,   -0.023193,   0.000481
55460.000000,   0.000337,   -0.026855,   0.000481
55754.000000,   0.000288,   -0.026855,   0.000497
56042.000000,   0.000332,   -0.023193,   0.000474
56360.000000,   0.000327,   -0.023193,   0.000432
56677.000000,   0.000280,   -0.030518,   0.000459
56995.000000,   0.000339,   -0.026855,   0.000413
57276.000000,   0.000303,   -0.023193,   0.000416
57571.000000,   0.000283,   -0.030518,   0.000402
58205.000000,   0.000335,   -0.023193,   0.000391
58458.000000,   0.000276,   -0.026855,   0.000375
58722.000000,   0.000284,   -0.019531,   0.000375
59039.000000,   0.000345,   -0.023193,   0.000330
59377.000000,   0.000350,   -0.030518,   0.000344
59647.000000,   0.000287,   -0.026855,   0.000356
59961.000000,   0.000300,   -0.026855,   0.000333
60279.000000,   0.000294,   -0.023193,   0.000295
60564.000000,   0.000337,   -0.030518,   0.000295
60904.000000,   0.000347,   -0.026855,   0.000295
61197.000000,   0.000343,   -0.023193,   0.000272
61513.000000,   0.000310,   -0.030518,   0.000288
61775.000000,   0.000275,   -0.026855,   0.000261
62115.000000,   0.000270,   -0.015869,   0.000284
62430.000000,   0.000283,   -0.026855,   0.000242
62701.000000,   0.000329,   -0.023193,   0.000258
62995.000000,   0.000268,   -0.037842,   0.000238
63258.000000,   0.000343,   -0.023193,   0.000193
63611.000000,   0.000343,   -0.026855,   0.000212
63916.000000,   0.000300,   -0.026855,   0.000227
64176.000000,   0.000274,   -0.023193,   0.000220
64493.000000,   0.000317,   -0.012207,   0.000189
64832.000000,   0.000290,   -0.030518,   0.000166
65157.000000,   0.000300,   -0.030518,   0.000151
65476.000000,   0.000320,   -0.026855,   0.000173
65738.000000,   0.000311,   -0.023193,   0.000151
66079.000000,   0.000344,   -0.026855,   0.000117
66394.000000,   0.000353,   -0.023193,   0.000166
66710.000000,   0.000325,   -0.023193,   0.000125
66998.000000,   0.000339,   -0.026855,   0.000139
67315.000000,   0.000270,   -0.026855,   0.000162
67578.000000,   0.000282,   -0.023193,   0.000135
67895.000000,   0.000337,   -0.015869,   0.000117
68238.000000,   0.000271,   -0.023193,   0.000114
68495.000000,   0.000270,   -0.023193,   0.000135
68812.000000,   0.000314,   -0.015869,   0.000125
69101.000000,   0.000318,   -0.019531,   0.000052
69396.000000,   0.000297,   -0.019531,   0.000121
69659.000000,   0.000286,   -0.023193,   0.000101
69933.000000,   0.000287,   59.937744,   0.002310
70204.000000,   0.000286,   59.930420,   0.009694
70522.000000,   0.000288,   59.937744,   0.013912
70776.000000,   0.000336,   59.941406,   0.017748
71092.000000,   0.000292,   59.934082,   0.020712
71433.000000,   0.000329,   59.937744,   0.022836
72002.000000,   0.000337,   59.926758,   0.025146
72273.000000,   0.000316,   59.934082,   0.026041
72561.000000,   0.000288,   59.937744,   0.026721
72815.000000,   0.000339,   59.937744,   0.027416
73131.000000,   0.000358,   59.930420,   0.027981
73448.000000,   0.000327,   59.937744,   0.028398
73738.000000,   0.000324,   59.934082,   0.028849
74057.000000,   0.000362,   59.923096,   0.029194
74374.000000,   0.000323,   59.930420,   0.029441
74637.000000,   0.000341,   59.941406,   0.029745
74975.000000,   0.000328,   59.934082,   0.030026
75296.000000,   0.000354,   59.930420,   0.030234
75612.000000,   0.000354,   59.934082,   0.030382
75875.000000,   0.000363,   59.937744,   0.030591
76196.000000,   0.000412,   59.930420,   0.030765
76511.000000,   0.000389,   59.941406,   0.030917
76801.000000,   0.000378,   59.934082,   0.031080
77092.000000,   0.000368,   59.934082,   0.031190
77369.000000,   0.000433,   59.934082,   0.031342
77718.000000,   0.000423,   59.926758,   0.031429
78003.000000,   0.000400,   59.930420,   0.031588
78256.000000,   0.000451,   59.930420,   0.031687
78574.000000,   0.000394,   59.937744,   0.031793
79066.000000,   0.000459,   59.930420,   0.031892
79122.000000,   0.000411,   59.937744,   0.031971
79412.000000,   0.000460,   59.937744,   0.032083
79702.000000,   0.000457,   52.089844,   0.032158
80019.000000,   0.000471,   0.018311,   0.028892
80284.000000,   0.000448,   -0.012207,   0.023109
80538.000000,   0.000485,   -0.026855,   0.018518
80803.000000,   0.000432,   -0.023193,   0.014569
81111.000000,   0.000491,   -0.030518,   0.011989
81376.000000,   0.000447,   -0.026855,   0.009595
81715.000000,   0.000447,   -0.026855,   0.007917
82034.000000,   0.000481,   -0.019531,   0.006904
82294.000000,   0.000463,   -0.023193,   0.005914
82612.000000,   0.000466,   -0.026855,   0.005223
82876.000000,   0.000510,   -0.026855,   0.004716
83148.000000,   0.000460,   -0.026855,   0.004321
83417.000000,   0.000453,   -0.019531,   0.003854
83736.000000,   0.000435,   -0.019531,   0.003494
84054.000000,   0.000462,   -0.030518,   0.003236
84344.000000,   0.000498,   -0.023193,   0.002993
84598.000000,   0.000456,   -0.023193,   0.002795
84888.000000,   0.000457,   -0.026855,   0.002432
85492.000000,   0.000438,   -0.030518,   0.002302
85776.000000,   0.000486,   -0.026855,   0.002200
86042.000000,   0.000456,   -0.034180,   0.002083
86363.000000,   0.000492,   -0.019531,   0.001964
86615.000000,   0.000437,   -0.030518,   0.001888
86932.000000,   0.000464,   -0.034180,   0.001802
87224.000000,   0.000481,   -0.023193,   0.001744
87475.000000,   0.000424,   -0.023193,   0.001646
87794.000000,   0.000477,   -0.023193,   0.001552
88135.000000,   0.000425,   -0.023193,   0.001490
88396.000000,   0.000483,   -0.026855,   0.001418
88716.000000,   0.000415,   -0.026855,   0.001339
88978.000000,   0.000443,   -0.030518,   0.001305
89323.000000,   0.000463,   -0.023193,   0.001240
89612.000000,   0.000433,   -0.015869,   0.001190
89878.000000,   0.000408,   -0.023193,   0.001156
90217.000000,   0.000423,   -0.026855,   0.001104
90504.000000,   0.000474,   -0.019531,   0.001008
91096.000000,   0.000397,   -0.015869,   0.000990
91436.000000,   0.000467,   -0.026855,   0.000944
91700.000000,   0.000430,   -0.026855,   0.000925
92019.000000,   0.000451,   -0.026855,   0.000895
92276.000000,   0.000408,   -0.026855,   0.000850
92596.000000,   0.000442,   -0.019531,   0.000800
92913.000000,   0.000425,   -0.015869,   0.000792
93205.000000,   0.000403,   -0.023193,   0.000774
93458.000000,   0.000473,   -0.015869,   0.000682
93978.000000,   0.000415,   -0.023193,   0.000697
94236.000000,   0.000429,   -0.023193,   0.000645
94556.000000,   0.000415,   -0.023193,   0.000675
94820.000000,   0.000419,   -0.019531,   0.000625
95138.000000,   0.000398,   -0.026855,   0.000614
95478.000000,   0.000424,   -0.023193,   0.000594
95736.000000,   0.000453,   -0.026855,   0.000560
96076.000000,   0.000402,   -0.023193,   0.000560
96396.000000,   0.000425,   -0.019531,   0.000477
96718.000000,   0.000414,   -0.034180,   0.000522
96981.000000,   0.000395,   -0.030518,   0.000463
97301.000000,   0.000433,   -0.019531,   0.000470
97618.000000,   0.000403,   -0.023193,   0.000463
97904.000000,   0.000390,   -0.030518,   0.000439
98196.000000,   0.000446,   -0.030518,   0.000432
98460.000000,   0.000401,   -0.026855,   0.000439
98809.000000,   0.000435,   -0.019531,   0.000375
99043.000000,   0.000381,   -0.019531,   0.000387
99299.000000,   0.000405,   -0.023193,   0.000391
99588.000000,   0.000454,   -0.023193,   0.000344
99879.000000,   0.000435,   59.934082,   0.001680
100170.000000,   0.000417,   59.941406,   0.008927
100511.000000,   0.000448,   59.934082,   0.012311
100656.000000,   0.000433,   59.930420,   0.016758
101286.000000,   0.000467,   59.934082,   0.020890
101573.000000,   0.000427,   59.937744,   0.023014
101736.000000,   0.000436,   59.934082,   0.024991
102121.000000,   0.000441,   59.941406,   0.026603
102557.000000,   0.000389,   59.930420,   0.026858
102787.000000,   0.000447,   59.941406,   0.027605
103189.000000,   0.000459,   59.926758,   0.028300
103280.000000,   0.000394,   59.937744,   0.028496
103557.000000,   0.000455,   59.930420,   0.028964
103918.000000,   0.000456,   59.934082,   0.029547
104350.000000,   0.000482,   59.937744,   0.029984
104648.000000,   0.000500,   59.926758,   0.030325
105063.000000,   0.000487,   59.934082,   0.030717
105370.000000,   0.000453,   59.937744,   0.030925
105823.000000,   0.000456,   59.937744,   0.031201
106070.000000,   0.000519,   59.934082,   0.031381
106261.000000,   0.000466,   59.937744,   0.031471
106523.000000,   0.000526,   59.941406,   0.031622
106898.000000,   0.000484,   59.941406,   0.031840
106982.000000,   0.000504,   59.930420,   0.031824
107252.000000,   0.000523,   59.930420,   0.031995
107418.000000,   0.000511,   59.934082,   0.032177
108053.000000,   0.000503,   59.934082,   0.032378
108408.000000,   0.000497,   59.937744,   0.032648
109099.000000,   0.000534,   59.923096,   0.032761
109202.000000,   0.000554,   59.926758,   0.032871
109838.000000,   0.000524,   59.941406,   0.033026
110186.000000,   0.000558,   0.003662,   0.029768
110300.000000,   0.000569,   -0.019531,   0.022411
110642.000000,   0.000550,   -0.019531,   0.016394
111317.000000,   0.000593,   -0.030518,   0.012053
111526.000000,   0.000601,   -0.026855,   0.009928
111740.000000,   0.000603,   -0.023193,   0.008146
112082.000000,   0.000574,   -0.023193,   0.007739
112314.000000,   0.000550,   -0.015869,   0.006681
112476.000000,   0.000582,   -0.026855,   0.006384
112704.000000,   0.000612,   -0.019531,   0.005592
113147.000000,   0.000543,   -0.015869,   0.004700
113550.000000,   0.000608,   -0.030518,   0.004104
113860.000000,   0.000550,   -0.019531,   0.003751
113982.000000,   0.000540,   -0.030518,   0.003429
114317.000000,   0.000591,   -0.023193,   0.003065
115002.000000,   0.000541,   -0.026855,   0.002617
115440.000000,   0.000565,   -0.019531,   0.002394
116078.000000,   0.000533,   -0.023193,   0.002272
116162.000000,   0.000590,   -0.015869,   0.002223
116516.000000,   0.000557,   -0.026855,   0.002025
116804.000000,   0.000591,   -0.023193,   0.001919
116981.000000,   0.000536,   -0.023193,   0.001901
117210.000000,   0.000579,   -0.030518,   0.001851
117368.000000,   0.000582,   -0.015869,   0.001722
117704.000000,   0.000569,   -0.026855,   0.001650
118138.000000,   0.000523,   -0.026855,   0.001548
118522.000000,   0.000550,   -0.023193,   0.001487
118858.000000,   0.000584,   -0.019531,   0.001437
119058.000000,   0.000544,   -0.023193,   0.001346
119543.000000,   0.000567,   -0.023193,   0.001237
119923.000000,   0.000515,   -0.015869,   0.001199
120594.000000,   0.000572,   -0.019531,   0.001122
120872.000000,   0.000540,   -0.019531,   0.001062
121021.000000,   0.000507,   -0.015869,   0.001042
121356.000000,   0.000511,   -0.030518,   0.001012
121702.000000,   0.000569,   -0.026855,   0.000898
122339.000000,   0.000505,   -0.026855,   0.000887
122770.000000,   0.000527,   -0.019531,   0.000826
123087.000000,   0.000494,   -0.026855,   0.000823
123536.000000,   0.000547,   -0.026855,   0.000781
123746.000000,   0.000579,   -0.023193,   0.000717
124262.000000,   0.000541,   -0.030518,   0.000701
124700.000000,   0.000544,   -0.019531,   0.000625
125365.000000,   0.000510,   -0.019531,   0.000621
125586.000000,   0.000502,   -0.030518,   0.000557
126060.000000,   0.000507,   -0.019531,   0.000573
126495.000000,   0.000513,   -0.023193,   0.000546
126559.000000,   0.000562,   -0.015869,   0.000535
126790.000000,   0.000535,   -0.023193,   0.000485
126956.000000,   0.000498,   -0.019531,   0.000463
127343.000000,   0.000547,   -0.026855,   0.000466
128023.000000,   0.000525,   -0.023193,   0.000447
128719.000000,   0.000557,   -0.019531,   0.000394
129067.000000,   0.000536,   -0.015869,   0.000344
129448.000000,   0.000502,   -0.015869,   0.000337
129842.000000,   0.000482,   -0.019531,   0.000306
130242.000000,   0.000514,   -0.023193,   0.000337
130922.000000,   0.000497,   -0.030518,   0.000280
131302.000000,   0.000511,   -0.026855,   0.000269
131968.000000,   0.000520,   -0.026855,   0.000247
132061.000000,   0.000547,   -0.023193,   0.000242
132259.000000,   0.000544,   -0.026855,   0.000212
132694.000000,   0.000532,   -0.023193,   0.000178
132801.000000,   0.000538,   -0.023193,   0.000204
133202.000000,   0.000548,   -0.034180,   0.000151
133842.000000,   0.000543,   -0.026855,   0.000139
134152.000000,   0.000531,   -0.015869,   0.000151
134603.000000,   0.000477,   -0.019531,   0.000148
135039.000000,   0.000510,   -0.034180,   0.000135
135436.000000,   0.000551,   -0.034180,   0.000090
136103.000000,   0.000543,   -0.023193,   0.000063
136486.000000,   0.000535,   -0.026855,   0.000063
136800.000000,   0.000532,   -0.019531,   0.000026
137478.000000,   0.000551,   -0.030518,   0.000042
137559.000000,   0.000544,   -0.019531,   0.000038
137726.000000,   0.000510,   -0.023193,   0.000018
137910.000000,   0.000491,   -0.019531,   0.000004
138336.000000,   0.000482,   -0.030518,   0.000015
138969.000000,   0.000483,   -0.023193,   0.000018
139062.000000,   0.000493,   -0.023193,   0.000038
139290.000000,   0.000506,   -0.030518,   0.000026
139743.000000,   0.000536,   -0.034180,   -0.000005
140122.000000,   0.000521,   59.937744,   0.002880
140348.000000,   0.000543,   59.930420,   0.009708
140852.000000,   0.000554,   59.930420,   0.019611
141286.000000,   0.000479,   59.930420,   0.020465
141562.000000,   0.000512,   59.937744,   0.022706
141934.000000,   0.000488,   59.930420,   0.024987
142186.000000,   0.000484,   59.934082,   0.026205
142702.000000,   0.000494,   59.941406,   0.028239
143142.000000,   0.000544,   59.926758,   0.028929
143816.000000,   0.000537,   59.934082,   0.029919
144202.000000,   0.000560,   59.937744,   0.030382
144566.000000,   0.000568,   59.937744,   0.030504
144876.000000,   0.000599,   59.930420,   0.030785
145277.000000,   0.000600,   59.930420,   0.031304
145660.000000,   0.000536,   59.937744,   0.031403
145826.000000,   0.000608,   59.946289,   0.031570
146331.000000,   0.000567,   59.934082,   0.031888
146991.000000,   0.000567,   59.934082,   0.032104
147081.000000,   0.000639,   59.930420,   0.032083
147281.000000,   0.000602,   59.946289,   0.032245
147462.000000,   0.000597,   59.937744,   0.032412
147803.000000,   0.000589,   59.934082,   0.032590
148141.000000,   0.000601,   59.934082,   0.032731
148785.000000,   0.000608,   59.934082,   0.032844
148860.000000,   0.000656,   59.941406,   0.032894
149185.000000,   0.000642,   59.930420,   0.032988
149503.000000,   0.000625,   59.934082,   0.033265
149920.000000,   0.000628,   0.003662,   0.030011
150633.000000,   0.000628,   -0.030518,   0.017084
150972.000000,   0.000637,   -0.030518,   0.013229
151322.000000,   0.000677,   -0.026855,   0.010297
151935.000000,   0.000666,   -0.015869,   0.007944
152252.000000,   0.000700,   -0.019531,   0.006578
152477.000000,   0.000704,   -0.026855,   0.006274
152708.000000,   0.000675,   -0.030518,   0.005428
152890.000000,   0.000705,   -0.023193,   0.005220
153122.000000,   0.000693,   -0.026855,   0.004647
153537.000000,   0.000702,   -0.026855,   0.004059
153868.000000,   0.000716,   -0.026855,   0.003668
154245.000000,   0.000690,   -0.019531,   0.003240
154534.000000,   0.000703,   -0.026855,   0.002966
154696.000000,   0.000703,   -0.023193,   0.002880
154934.000000,   0.000702,   -0.015869,   0.002682
155414.000000,   0.000671,   -0.023193,   0.002325
155916.000000,   0.000636,   -0.030518,   0.002181
156102.000000,   0.000653,   -0.023193,   0.002010
156746.000000,   0.000650,   -0.019531,   0.001829
157123.000000,   0.000690,   -0.034180,   0.001624
157542.000000,   0.000678,   -0.026855,   0.001566
157881.000000,   0.000690,   -0.019531,   0.001525
158046.000000,   0.000691,   -0.030518,   0.001418
158526.000000,   0.000679,   -0.030518,   0.001267
159247.000000,   0.000656,   -0.030518,   0.001183
159623.000000,   0.000625,   -0.023193,   0.001111
159846.000000,   0.000603,   -0.026855,   0.001111
160364.000000,   0.000651,   -0.019531,   0.001039
160452.000000,   0.000682,   -0.030518,   0.000963
160802.000000,   0.000616,   -0.019531,   0.000948
161162.000000,   0.000625,   -0.030518,   0.000940
161394.000000,   0.000651,   -0.030518,   0.000884
161871.000000,   0.000631,   -0.026855,   0.000808
162222.000000,   0.000645,   -0.026855,   0.000774
162808.000000,   0.000648,   -0.023193,   0.000656
163242.000000,   0.000613,   -0.023193,   0.000629
163581.000000,   0.000588,   -0.015869,   0.000679
163746.000000,   0.000594,   -0.026855,   0.000621
164037.000000,   0.000631,   -0.023193,   0.000603
164676.000000,   0.000642,   -0.030518,   0.000553
164760.000000,   0.000656,   -0.026855,   0.000542
164933.000000,   0.000661,   -0.026855,   0.000497
165442.000000,   0.000605,   -0.023193,   0.000439
165823.000000,   0.000599,   -0.015869,   0.000439
166223.000000,   0.000586,   -0.023193,   0.000416
166902.000000,   0.000592,   -0.019531,   0.000382
167328.000000,   0.000630,   -0.030518,   0.000348
167681.000000,   0.000652,   -0.015869,   0.000356
167846.000000,   0.000652,   -0.030518,   0.000326
168323.000000,   0.000635,   -0.019531,   0.000303
168734.000000,   0.000631,   -0.026855,   0.000258
169421.000000,   0.000648,   -0.030518,   0.000212
169761.000000,   0.000627,   -0.023193,   0.000178
170155.000000,   0.000603,   -0.030518,   0.000189
170422.000000,   0.000580,   -0.026855,   0.000212
170782.000000,   0.000578,   -0.023193,   0.000182
170941.000000,   0.000589,   -0.019531,   0.000144
171280.000000,   0.000573,   -0.026855,   0.000173
171446.000000,   0.000576,   -0.023193,   0.000173
171702.000000,   0.000615,   -0.012207,   0.000106
172291.000000,   0.000622,   -0.026855,   0.000098
172381.000000,   0.000641,   -0.030518,   0.000083
172722.000000,   0.000653,   -0.026855,   0.000060
173062.000000,   0.000656,   -0.026855,   0.000052
173401.000000,   0.000620,   -0.030518,   0.000026
174045.000000,   0.000643,   -0.023193,   0.000033
174462.000000,   0.000644,   -0.015869,   0.000022
174692.000000,   0.000634,   -0.015869,   0.000011
175144.000000,   0.000569,   -0.023193,   0.000029
175252.000000,   0.000581,   -0.030518,   0.000011
175641.000000,   0.000585,   -0.015869,   -0.000009
175982.000000,   0.000590,   -0.023193,   -0.000016
176147.000000,   0.000602,   -0.023193,   -0.000012
176664.000000,   0.000630,   -0.030518,   -0.000039
177043.000000,   0.000630,   -0.026855,   -0.000077
177704.000000,   0.000632,   -0.026855,   -0.000046
178114.000000,   0.000641,   -0.030518,   -0.000068
178720.000000,   0.000636,   -0.019531,   -0.000115
179387.000000,   0.000587,   -0.030518,   -0.000103
179476.000000,   0.000575,   -0.026855,   -0.000115
179822.000000,   0.000574,   59.926758,   0.001456
180220.000000,   0.000632,   59.930420,   0.009503
180562.000000,   0.000625,   59.937744,   0.015392
180920.000000,   0.000648,   59.930420,   0.019846
181561.000000,   0.000640,   59.926758,   0.022677
181912.000000,   0.000608,   59.937744,   0.025089
182326.000000,   0.000596,   59.930420,   0.026646
182624.000000,   0.000654,   59.937744,   0.027544
183071.000000,   0.000608,   59.934082,   0.029066
183462.000000,   0.000630,   59.946289,   0.029567
184104.000000,   0.000611,   59.941406,   0.030159
184466.000000,   0.000662,   59.926758,   0.030461
184846.000000,   0.000641,   59.934082,   0.030834
185088.000000,   0.000676,   59.937744,   0.031077
185303.000000,   0.000692,   59.937744,   0.031327
185928.000000,   0.000706,   59.930420,   0.031786
186572.000000,   0.000645,   59.926758,   0.031998
186660.000000,   0.000713,   59.934082,   0.032056
186862.000000,   0.000669,   59.930420,   0.032203
187042.000000,   0.000721,   59.930420,   0.032310
