t,   y,   u
86666.000000,   40.069275,   59.748535
86980.000000,   39.748840,   59.748535
87268.000000,   40.664368,   59.744873
87549.000000,   40.618591,   59.744873
87867.000000,   40.786438,   59.744873
88152.000000,   39.718323,   59.752197
88439.000000,   40.786438,   59.744873
88914.000000,   40.435486,   59.752197
89191.000000,   40.038757,   59.748535
89505.000000,   41.442566,   59.752197
89793.000000,   40.832214,   11.706543
90317.000000,   40.893250,   -0.019531
90859.000000,   41.045837,   -0.034180
90910.000000,   41.076355,   -0.034180
91224.000000,   40.603333,   -0.042725
91779.000000,   40.908508,   -0.026855
92034.000000,   41.045837,   -0.034180
92268.000000,   41.534119,   -0.026855
92597.000000,   41.534119,   -0.042725
92865.000000,   40.908508,   -0.026855
93372.000000,   40.252380,   -0.042725
93442.000000,   40.832214,   -0.030518
93706.000000,   40.466003,   -0.023193
93998.000000,   40.237122,   -0.030518
94283.000000,   40.771179,   -0.030518
94583.000000,   40.603333,   -0.042725
94899.000000,   40.282898,   -0.042725
95143.000000,   40.389709,   -0.030518
95692.000000,   40.725403,   -0.037842
95712.000000,   40.023499,   -0.034180
95948.000000,   39.886169,   -0.030518
96233.000000,   40.130310,   -0.026855
96468.000000,   39.718323,   -0.037842
96752.000000,   39.367371,   -0.034180
97013.000000,   39.565735,   -0.034180
97498.000000,   40.069275,   -0.042725
97530.000000,   39.779358,   -0.034180
97811.000000,   39.962463,   -0.034180
98059.000000,   40.130310,   -0.037842
98311.000000,   40.069275,   -0.037842
98625.000000,   39.367371,   -0.037842
98956.000000,   38.940125,   -0.026855
99212.000000,   40.099792,   -0.023193
99684.000000,   39.794617,   -0.042725
99728.000000,   39.794617,   -0.030518
100137.000000,   39.046936,   59.757080
100331.000000,   38.604431,   59.748535
100592.000000,   39.764099,   59.748535
100907.000000,   39.214783,   59.752197
101638.000000,   39.230042,   59.760742
102015.000000,   39.580994,   59.748535
102295.000000,   39.214783,   59.748535
102673.000000,   39.535217,   59.752197
102982.000000,   39.870911,   59.741211
103593.000000,   40.404968,   59.744873
103952.000000,   40.771179,   59.752197
104574.000000,   40.313416,   59.768066
105296.000000,   40.877991,   59.748535
105660.000000,   40.725403,   59.757080
105996.000000,   41.900330,   59.748535
106260.000000,   41.671448,   59.757080
106646.000000,   42.159729,   59.744873
106946.000000,   42.037659,   59.744873
107337.000000,   41.961365,   59.744873
107698.000000,   42.052917,   59.748535
107976.000000,   42.342834,   59.741211
108322.000000,   42.388611,   59.741211
108810.000000,   42.586975,   59.741211
109035.000000,   41.961365,   59.748535
109639.000000,   42.876892,   59.757080
109983.000000,   42.571716,   59.748535
110342.000000,   42.800598,   59.741211
110584.000000,   42.525940,   59.748535
110866.000000,   42.953186,   59.748535
111120.000000,   44.006042,   59.760742
111716.000000,   43.502502,   59.752197
112071.000000,   43.609314,   59.752197
112249.000000,   44.051819,   59.760742
112738.000000,   43.319397,   59.752197
113169.000000,   43.822937,   59.744873
113404.000000,   43.746643,   59.748535
113863.000000,   43.777161,   59.752197
114499.000000,   44.250183,   59.752197
115303.000000,   44.311218,   59.748535
115773.000000,   44.707947,   59.752197
116288.000000,   45.043640,   59.757080
116756.000000,   45.196228,   59.744873
117116.000000,   45.592957,   59.757080
117738.000000,   45.501404,   59.748535
118387.000000,   45.653992,   59.744873
119070.000000,   46.233826,   59.748535
119239.000000,   46.157532,   59.748535
119693.000000,   45.974426,   59.752197
120063.000000,   46.157532,   59.741211
120672.000000,   46.065979,   59.752197
121210.000000,   46.233826,   59.748535
121643.000000,   46.325378,   59.748535
121948.000000,   46.279602,   59.744873
122318.000000,   46.813660,   59.748535
122694.000000,   46.767883,   59.748535
122959.000000,   47.286682,   59.752197
123056.000000,   46.325378,   59.752197
123395.000000,   47.271423,   59.748535
123673.000000,   47.286682,   59.752197
124021.000000,   46.722107,   59.744873
124637.000000,   47.469788,   59.744873
125088.000000,   47.271423,   59.741211
125573.000000,   48.034363,   59.752197
125738.000000,   47.485046,   59.757080
126496.000000,   47.439270,   59.752197
126754.000000,   47.851257,   59.744873
127384.000000,   48.400574,   59.748535
128006.000000,   48.934631,   59.741211
128273.000000,   48.965149,   59.748535
128493.000000,   49.056702,   59.748535
129112.000000,   48.278503,   59.752197
129745.000000,   48.507385,   59.748535
130072.000000,   48.782043,   -0.037842
130772.000000,   48.522644,   -0.030518
130974.000000,   48.965149,   -0.042725
131157.000000,   48.782043,   -0.030518
131571.000000,   48.690491,   -0.026855
131834.000000,   49.132996,   -0.034180
132521.000000,   49.224548,   -0.030518
133148.000000,   48.415833,   -0.026855
133876.000000,   48.980408,   -0.026855
133964.000000,   48.568420,   -0.034180
134533.000000,   47.897034,   -0.034180
135178.000000,   48.034363,   -0.034180
135513.000000,   47.897034,   -0.037842
136151.000000,   48.339539,   -0.030518
136550.000000,   48.064880,   -0.034180
137132.000000,   47.851257,   -0.037842
138191.000000,   47.454529,   -0.034180
138758.000000,   47.774963,   -0.034180
139427.000000,   47.561340,   -0.037842
139772.000000,   46.920471,   59.748535
140391.000000,   47.546082,   59.741211
141347.000000,   46.844177,   59.744873
141680.000000,   47.057800,   59.752197
142078.000000,   47.088318,   59.760742
142508.000000,   47.179871,   59.748535
143126.000000,   47.500305,   59.748535
143457.000000,   48.309021,   59.748535
143871.000000,   47.485046,   59.748535
144100.000000,   47.851257,   59.752197
144536.000000,   47.942810,   59.752197
144647.000000,   48.705750,   59.752197
145258.000000,   48.629456,   59.741211
145961.000000,   48.888855,   59.748535
146893.000000,   49.819641,   59.744873
147055.000000,   48.751526,   59.757080
147503.000000,   50.185852,   59.757080
148212.000000,   50.201111,   59.744873
148888.000000,   50.368958,   59.752197
149480.000000,   50.216370,   59.741211
149583.000000,   50.307922,   59.760742
149818.000000,   50.414734,   -0.026855
150536.000000,   50.689392,   -0.023193
150823.000000,   51.192932,   -0.026855
151112.000000,   50.841980,   -0.023193
151476.000000,   50.857239,   -0.034180
151874.000000,   51.437073,   -0.034180
152542.000000,   50.643616,   -0.037842
152949.000000,   50.704651,   -0.026855
153812.000000,   50.216370,   -0.034180
154464.000000,   50.048523,   -0.037842
155098.000000,   50.780945,   -0.030518
155776.000000,   49.819641,   -0.042725
156427.000000,   50.475769,   -0.026855
157043.000000,   50.094299,   -0.034180
157679.000000,   49.346619,   -0.030518
158650.000000,   50.063782,   -0.034180
158982.000000,   49.850159,   -0.030518
159093.000000,   49.178772,   -0.042725
159355.000000,   49.712830,   -0.030518
159709.000000,   49.651794,   -0.026855
160112.000000,   49.316101,   59.752197
160793.000000,   49.880676,   59.757080
161391.000000,   49.056702,   59.752197
161652.000000,   49.316101,   59.752197
161834.000000,   49.163513,   59.752197
162471.000000,   49.590759,   59.752197
163018.000000,   50.079041,   59.748535
163449.000000,   49.621277,   59.744873
164076.000000,   50.216370,   59.748535
164168.000000,   50.277405,   59.748535
164509.000000,   50.841980,   59.744873
165098.000000,   50.841980,   59.748535
165415.000000,   50.613098,   59.744873
165836.000000,   51.070862,   59.741211
166391.000000,   51.253967,   59.744873
166756.000000,   51.635437,   59.748535
167136.000000,   51.788025,   59.757080
167715.000000,   51.726990,   59.737549
168169.000000,   52.367859,   59.760742
168509.000000,   52.489929,   59.757080
169138.000000,   52.169495,   59.744873
169430.000000,   53.268127,   59.744873
169845.000000,   52.932434,   59.744873
170120.000000,   52.871399,   59.752197
170538.000000,   53.695374,   59.752197
171195.000000,   53.847961,   59.744873
171836.000000,   53.756409,   59.752197
172501.000000,   53.908997,   59.744873
172841.000000,   53.802185,   59.744873
173425.000000,   54.549866,   59.748535
174045.000000,   54.397278,   59.741211
174314.000000,   54.397278,   59.752197
174785.000000,   54.198914,   59.752197
175372.000000,   54.824524,   59.748535
175781.000000,   54.595642,   59.757080
176374.000000,   54.748230,   59.757080
176866.000000,   55.389099,   59.752197
177112.000000,   55.389099,   59.748535
177653.000000,   56.014709,   59.744873
178956.000000,   55.068665,   59.744873
179336.000000,   55.297546,   59.752197
179973.000000,   56.045227,   -0.019531
180506.000000,   55.938416,   -0.037842
180921.000000,   56.274109,   -0.030518
181576.000000,   56.548767,   -0.037842
182200.000000,   56.258850,   -0.042725
182852.000000,   56.472473,   -0.030518
183242.000000,   55.831604,   -0.030518
183856.000000,   55.419617,   -0.042725
184342.000000,   55.389099,   -0.030518
184811.000000,   55.724792,   -0.023193
185476.000000,   55.923157,   -0.034180
185586.000000,   55.617981,   -0.026855
185862.000000,   55.190735,   -0.030518
186240.000000,   55.068665,   -0.034180
187222.000000,   55.404358,   -0.034180
187749.000000,   55.526428,   -0.030518
187954.000000,   55.328064,   -0.034180
188843.000000,   54.092102,   -0.037842
189513.000000,   54.961853,   -0.030518
189915.000000,   53.924255,   59.748535
190347.000000,   53.863220,   59.744873
190837.000000,   54.092102,   59.748535
191441.000000,   54.519348,   59.744873
192115.000000,   54.977112,   59.748535
192405.000000,   54.763489,   59.748535
193143.000000,   55.053406,   59.744873
193565.000000,   54.748230,   59.748535
193820.000000,   55.160217,   59.752197
194502.000000,   55.282288,   59.757080
195175.000000,   55.465393,   59.744873
195301.000000,   56.228333,   59.748535
195816.000000,   56.014709,   59.752197
196536.000000,   56.457214,   59.741211
197169.000000,   56.777649,   59.752197
197720.000000,   56.625061,   59.741211
198136.000000,   57.769470,   59.752197
198777.000000,   57.220154,   59.752197
199156.000000,   57.220154,   59.752197
199762.000000,   58.105164,   59.752197
200412.000000,   57.403259,   59.760742
200638.000000,   58.150940,   59.752197
200882.000000,   58.074646,   59.744873
201493.000000,   58.318787,   59.748535
201778.000000,   58.974915,   59.752197
202095.000000,   58.150940,   59.757080
202171.000000,   58.684998,   59.748535
202372.000000,   58.303528,   59.744873
202848.000000,   58.395081,   59.748535
203228.000000,   58.990173,   59.752197
203806.000000,   59.417419,   59.741211
204456.000000,   59.325867,   59.741211
205096.000000,   59.447937,   59.748535
205311.000000,   59.417419,   59.752197
205738.000000,   59.905701,   59.752197
206014.000000,   59.631042,   59.741211
206457.000000,   59.844666,   59.752197
206536.000000,   59.539490,   59.752197
207139.000000,   59.417419,   59.752197
207532.000000,   60.043030,   59.748535
207905.000000,   60.165100,   59.748535
208575.000000,   60.989075,   59.748535
209232.000000,   60.531311,   59.748535
209871.000000,   60.851746,   59.748535
210156.000000,   61.385803,   59.744873
210509.000000,   60.851746,   59.744873
211117.000000,   61.309509,   59.760742
211512.000000,   61.355286,   59.741211
211888.000000,   61.095886,   59.748535
212220.000000,   61.782532,   59.752197
212895.000000,   61.477356,   59.748535
213528.000000,   61.965637,   59.752197
213794.000000,   61.492615,   59.752197
214014.000000,   62.225037,   59.744873
214384.000000,   62.347107,   59.744873
214616.000000,   61.401062,   59.733887
215036.000000,   62.499695,   59.757080
215674.000000,   62.774353,   59.744873
215800.000000,   62.606506,   59.752197
216461.000000,   63.033752,   59.748535
216540.000000,   62.835388,   59.748535
217147.000000,   62.453918,   59.760742
217474.000000,   63.033752,   59.748535
217877.000000,   63.049011,   59.752197
217940.000000,   62.499695,   59.748535
218308.000000,   63.460999,   59.744873
218634.000000,   63.201599,   59.744873
219258.000000,   63.094788,   59.748535
219584.000000,   63.171082,   59.741211
219956.000000,   63.872986,   59.748535
220552.000000,   63.598328,   59.748535
220672.000000,   63.598328,   59.748535
220899.000000,   63.995056,   59.748535
221316.000000,   63.171082,   59.760742
221696.000000,   63.186340,   59.748535
222077.000000,   64.513855,   59.752197
222139.000000,   64.010315,   59.752197
222776.000000,   64.178162,   59.748535
223381.000000,   63.857727,   59.748535
223731.000000,   63.964539,   59.744873
224061.000000,   64.605408,   59.744873
224152.000000,   64.300232,   59.757080
224422.000000,   64.071350,   59.752197
224564.000000,   64.361267,   59.757080
224828.000000,   64.346008,   59.748535
225563.000000,   65.246277,   59.748535
226153.000000,   64.925842,   59.741211
226811.000000,   64.941101,   59.748535
227436.000000,   65.749817,   59.757080
227907.000000,   65.871887,   59.757080
228597.000000,   65.353088,   59.760742
229197.000000,   65.368347,   59.744873
229275.000000,   65.398865,   59.752197
229539.000000,   66.283875,   59.737549
229982.000000,   66.207581,   -0.034180
230617.000000,   66.375427,   -0.037842
230860.000000,   66.405945,   -0.026855
231064.000000,   65.597229,   -0.030518
231330.000000,   65.948181,   -0.037842
232096.000000,   66.604309,   -0.042725
232731.000000,   65.719299,   -0.034180
233337.000000,   65.292053,   -0.030518
233626.000000,   65.688782,   -0.023193
234393.000000,   65.490417,   -0.037842
234611.000000,   65.398865,   -0.037842
235033.000000,   65.032654,   -0.026855
235703.000000,   64.651184,   -0.034180
236036.000000,   64.712219,   -0.034180
236406.000000,   64.590149,   -0.034180
237029.000000,   64.468079,   -0.034180
237376.000000,   64.513855,   -0.034180
237770.000000,   64.376526,   -0.037842
238037.000000,   63.903503,   -0.026855
238741.000000,   64.437561,   -0.034180
238940.000000,   64.346008,   -0.026855
239439.000000,   64.544373,   -0.034180
239721.000000,   64.483337,   -0.030518
239868.000000,   64.635925,   -0.030518
240097.000000,   63.964539,   -0.026855
240311.000000,   64.452820,   -0.026855
240816.000000,   63.872986,   -0.026855
241258.000000,   64.101868,   -0.037842
242147.000000,   64.361267,   -0.030518
243139.000000,   63.705139,   -0.034180
243805.000000,   64.040833,   -0.037842
244469.000000,   63.705139,   -0.030518
244856.000000,   63.232117,   -0.042725
245086.000000,   64.223938,   -0.023193
245230.000000,   63.476257,   -0.026855
245921.000000,   63.369446,   -0.042725
246534.000000,   63.781433,   -0.042725
246862.000000,   63.369446,   -0.034180
246952.000000,   62.942200,   -0.037842
247327.000000,   62.652283,   -0.037842
247945.000000,   62.911682,   -0.034180
248903.000000,   63.644104,   -0.042725
249540.000000,   63.216858,   -0.026855
250199.000000,   63.277893,   59.748535
250556.000000,   63.155823,   59.757080
251127.000000,   63.110046,   59.748535
251480.000000,   63.262634,   59.748535
251810.000000,   63.308411,   59.748535
252501.000000,   63.262634,   59.741211
253142.000000,   64.483337,   59.741211
253346.000000,   64.132385,   59.748535
253815.000000,   64.773254,   59.752197
254414.000000,   64.681702,   59.752197
254802.000000,   64.284973,   59.760742
255502.000000,   65.246277,   59.748535
256081.000000,   65.505676,   59.752197
256424.000000,   64.971619,   59.748535
257095.000000,   65.810852,   59.752197
257736.000000,   65.841370,   59.752197
257828.000000,   66.283875,   59.760742
258436.000000,   65.978699,   59.748535
259076.000000,   66.390686,   59.748535
259735.000000,   67.306213,   59.748535
260437.000000,   66.817932,   59.752197
261096.000000,   67.016296,   59.748535
261452.000000,   67.214661,   59.744873
262057.000000,   67.718201,   59.741211
262296.000000,   67.046814,   59.748535
262716.000000,   67.504578,   59.748535
263252.000000,   67.596130,   59.741211
263676.000000,   68.099670,   59.748535
264315.000000,   68.786316,   59.744873
264976.000000,   67.992859,   59.744873
265551.000000,   68.389587,   59.744873
265898.000000,   68.313293,   59.748535
266276.000000,   69.274597,   59.748535
266386.000000,   68.557434,   59.752197
266616.000000,   68.954163,   59.757080
267010.000000,   69.030457,   59.752197
267638.000000,   68.801575,   59.748535
268063.000000,   69.656067,   59.752197
268622.000000,   69.427185,   59.760742
269335.000000,   69.686584,   59.752197
269712.000000,   69.595032,   25.645752
270088.000000,   69.625549,   1.489258
270331.000000,   69.671326,   -0.037842
270737.000000,   70.113831,   -0.030518
271375.000000,   70.480042,   -0.030518
271810.000000,   70.419006,   -0.042725
272311.000000,   70.113831,   -0.034180
272702.000000,   69.930725,   -0.034180
273344.000000,   69.747620,   -0.026855
274016.000000,   69.396667,   -0.034180
274616.000000,   69.747620,   -0.019531
275036.000000,   69.503479,   -0.023193
275676.000000,   69.808655,   -0.042725
275874.000000,   69.198303,   -0.037842
276337.000000,   69.030457,   -0.037842
276600.000000,   69.442444,   -0.034180
276804.000000,   68.206482,   -0.037842
277444.000000,   68.633728,   -0.026855
278072.000000,   68.069153,   -0.030518
278737.000000,   68.420105,   -0.034180
279008.000000,   68.114929,   -0.034180
279437.000000,   68.343811,   -0.034180
280046.000000,   68.664246,   -0.037842
280432.000000,   67.748718,   -0.030518
281096.000000,   68.572693,   -0.034180
281146.000000,   68.465881,   -0.037842
281795.000000,   68.343811,   -0.026855
282060.000000,   68.633728,   -0.030518
282496.000000,   67.382507,   -0.030518
282779.000000,   68.191223,   -0.034180
283254.000000,   67.763977,   -0.030518
283911.000000,   67.306213,   -0.042725
284535.000000,   67.596130,   -0.026855
285126.000000,   68.221741,   -0.034180
285626.000000,   67.321472,   -0.030518
286250.000000,   67.550354,   -0.034180
286637.000000,   67.565613,   -0.034180
287296.000000,   67.138367,   -0.042725
287936.000000,   67.168884,   -0.034180
288543.000000,   66.970520,   -0.034180
289188.000000,   67.565613,   -0.042725
289516.000000,   66.894226,   -0.026855
289924.000000,   66.772156,   59.760742
290575.000000,   66.970520,   59.752197
291115.000000,   67.351990,   59.748535
291519.000000,   67.962341,   59.752197
292174.000000,   67.138367,   59.741211
292270.000000,   67.413025,   59.744873
292810.000000,   67.702942,   59.752197
293515.000000,   68.679504,   59.744873
294057.000000,   68.282776,   59.752197
294250.000000,   68.481140,   59.757080
294892.000000,   68.221741,   59.744873
295192.000000,   68.954163,   59.748535
295557.000000,   69.244080,   59.752197
295778.000000,   68.938904,   59.757080
296285.000000,   69.961243,   59.752197
296860.000000,   69.625549,   59.744873
