t,   y,   u
40800.000000,   36.376953,   64.738770
41088.000000,   35.827637,   64.719238
41350.000000,   36.621094,   64.726562
41640.000000,   36.956787,   64.733887
41928.000000,   37.048340,   64.722900
42246.000000,   37.062988,   64.730225
42486.000000,   36.437988,   64.730225
42778.000000,   37.276611,   64.726562
43039.000000,   36.940918,   64.742432
43373.000000,   37.154541,   64.738770
43911.000000,   38.009033,   64.733887
44226.000000,   37.872314,   64.726562
44454.000000,   37.581787,   64.730225
44713.000000,   38.222656,   64.730225
45028.000000,   37.612305,   64.726562
45289.000000,   37.917480,   64.722900
45618.000000,   38.696289,   64.719238
45902.000000,   37.658691,   64.726562
46163.000000,   38.574219,   64.730225
46484.000000,   37.886963,   64.733887
46768.000000,   37.886963,   64.730225
47057.000000,   38.543701,   64.733887
47380.000000,   39.276123,   64.730225
47641.000000,   38.757324,   64.733887
47975.000000,   39.245605,   64.730225
48300.000000,   39.199219,   64.738770
48617.000000,   39.748535,   64.726562
48902.000000,   39.855957,   64.726562
49220.000000,   39.748535,   64.722900
49488.000000,   39.992676,   64.722900
49804.000000,   39.687500,   3.085937
50121.000000,   39.534912,   -0.023193
50390.000000,   40.069580,   -0.012207
50923.000000,   40.236816,   -0.015869
51239.000000,   40.191650,   -0.023193
51502.000000,   40.252686,   -0.015869
51818.000000,   40.053711,   -0.015869
52074.000000,   39.443359,   -0.015869
52409.000000,   39.245605,   -0.019531
52695.000000,   39.520264,   -0.015869
52952.000000,   39.870605,   -0.012207
53288.000000,   39.870605,   -0.019531
53530.000000,   38.955078,   -0.015869
53818.000000,   39.093018,   -0.015869
54346.000000,   39.123535,   -0.012207
54650.000000,   38.452148,   -0.019531
54946.000000,   38.680420,   -0.026855
55264.000000,   38.604736,   -0.019531
55524.000000,   38.848877,   -0.012207
55836.000000,   39.184570,   -0.012207
56169.000000,   38.146973,   -0.019531
56408.000000,   39.093018,   -0.015869
56738.000000,   38.238525,   -0.015869
57018.000000,   38.039551,   -0.015869
57279.000000,   37.811279,   -0.019531
57594.000000,   38.787842,   -0.012207
57847.000000,   38.009033,   -0.023193
58160.000000,   38.513184,   -0.015869
58492.000000,   38.009033,   -0.023193
58749.000000,   38.222656,   -0.019531
59062.000000,   38.146973,   -0.015869
59342.000000,   38.283691,   -0.019531
59602.000000,   38.330078,   -0.019531
59918.000000,   37.886963,   -0.012207
60204.000000,   38.161621,   -0.023193
60520.000000,   38.436279,   -0.023193
60778.000000,   38.085937,   -0.026855
61348.000000,   38.161621,   -0.015869
61608.000000,   37.322998,   -0.026855
61922.000000,   36.971436,   -0.023193
62207.000000,   37.078857,   -0.023193
62494.000000,   36.895752,   -0.023193
62754.000000,   37.490234,   -0.019531
63016.000000,   37.750244,   -0.026855
63303.000000,   37.292480,   -0.023193
63634.000000,   36.865234,   -0.019531
64127.000000,   37.078857,   -0.023193
64432.000000,   36.940918,   -0.015869
64748.000000,   37.109375,   -0.026855
65077.000000,   37.062988,   -0.019531
65338.000000,   37.109375,   -0.030518
65650.000000,   37.475586,   -0.019531
65938.000000,   37.825928,   -0.026855
66196.000000,   37.261963,   -0.015869
66508.000000,   36.910400,   -0.019531
66836.000000,   37.139893,   -0.019531
67092.000000,   37.520752,   -0.023193
67404.000000,   37.078857,   -0.023193
67733.000000,   37.200928,   -0.019531
67986.000000,   37.490234,   -0.012207
68270.000000,   36.818848,   -0.023193
68503.000000,   37.628174,   -0.015869
68788.000000,   36.651611,   -0.023193
69099.000000,   36.743164,   -0.023193
69413.000000,   37.109375,   -0.015869
69668.000000,   36.987305,   -0.026855
69996.000000,   37.398682,   64.733887
70310.000000,   37.001953,   64.726562
70638.000000,   36.513672,   64.733887
70954.000000,   37.048340,   64.738770
71210.000000,   37.017822,   64.730225
71682.000000,   37.520752,   64.733887
71948.000000,   37.750244,   64.730225
72263.000000,   37.703857,   64.733887
72523.000000,   37.398682,   64.726562
72852.000000,   38.009033,   64.742432
73130.000000,   38.269043,   64.726562
73369.000000,   38.985596,   64.733887
73681.000000,   38.360596,   64.719238
73968.000000,   38.497314,   64.738770
74279.000000,   39.306641,   64.730225
74564.000000,   39.001465,   64.715576
74824.000000,   38.543701,   64.742432
75154.000000,   39.703369,   64.726562
75432.000000,   39.534912,   64.730225
75690.000000,   40.206299,   64.722900
76003.000000,   40.206299,   64.719238
76318.000000,   39.809570,   64.726562
76578.000000,   40.725098,   64.726562
77124.000000,   39.992676,   64.730225
77500.000000,   40.969238,   64.733887
78064.000000,   40.999756,   64.722900
78380.000000,   41.121826,   64.730225
78666.000000,   40.802002,   64.730225
78979.000000,   41.030273,   64.730225
79263.000000,   41.992187,   64.730225
79524.000000,   42.250977,   64.722900
79852.000000,   42.525635,   64.730225
80163.000000,   41.809082,   64.726562
80734.000000,   42.067871,   64.730225
81017.000000,   42.525635,   64.722900
81278.000000,   42.891846,   64.730225
81593.000000,   42.358398,   64.738770
81878.000000,   42.877197,   64.733887
82194.000000,   42.434082,   64.733887
82502.000000,   42.678223,   64.733887
82820.000000,   42.586670,   64.726562
83108.000000,   43.319092,   64.722900
83394.000000,   43.013916,   64.730225
83655.000000,   43.502197,   64.730225
83990.000000,   43.304443,   64.726562
84225.000000,   43.624268,   64.726562
84540.000000,   44.265137,   64.722900
85092.000000,   44.189453,   64.730225
85391.000000,   44.799805,   64.722900
85675.000000,   43.731689,   64.730225
85962.000000,   44.112549,   64.733887
86248.000000,   43.884277,   64.730225
86562.000000,   44.936523,   64.722900
86848.000000,   44.586182,   64.722900
87138.000000,   45.241699,   64.726562
87458.000000,   44.372559,   64.730225
87718.000000,   44.600830,   64.742432
88056.000000,   45.058594,   64.730225
88338.000000,   45.074463,   64.738770
88599.000000,   45.898437,   64.719238
88917.000000,   45.363770,   64.722900
89177.000000,   45.241699,   64.742432
89492.000000,   45.135498,   64.730225
89749.000000,   45.867920,   64.726562
89988.000000,   45.363770,   -0.046387
90318.000000,   46.112061,   -0.023193
90854.000000,   46.065674,   -0.015869
91157.000000,   45.745850,   -0.008545
91446.000000,   45.699463,   -0.019531
91760.000000,   46.508789,   -0.023193
92047.000000,   46.218262,   -0.015869
92306.000000,   46.173096,   -0.019531
92638.000000,   45.410156,   -0.015869
92899.000000,   45.913086,   -0.019531
93183.000000,   45.776367,   -0.023193
93444.000000,   44.982910,   -0.015869
93780.000000,   44.921875,   -0.026855
94047.000000,   45.043945,   -0.030518
94361.000000,   45.180664,   -0.015869
94678.000000,   44.830322,   -0.015869
94937.000000,   44.616699,   -0.015869
95223.000000,   44.555664,   -0.015869
95553.000000,   44.921875,   -0.023193
95804.000000,   45.043945,   -0.012207
96320.000000,   45.028076,   -0.015869
96590.000000,   45.135498,   -0.023193
96903.000000,   44.494629,   -0.015869
97219.000000,   44.234619,   -0.008545
97502.000000,   44.539795,   -0.026855
97796.000000,   44.250488,   -0.023193
98056.000000,   43.990479,   -0.019531
98371.000000,   44.403076,   -0.019531
98629.000000,   44.311523,   -0.012207
98870.000000,   44.356689,   -0.019531
99162.000000,   44.799805,   -0.023193
99449.000000,   43.776855,   -0.030518
99739.000000,   43.884277,   64.738770
100055.000000,   43.654785,   64.733887
100342.000000,   44.097900,   64.733887
100628.000000,   44.433594,   64.738770
101272.000000,   44.326172,   64.722900
102194.000000,   44.250488,   64.733887
102269.000000,   44.600830,   64.730225
102589.000000,   44.722900,   64.730225
103252.000000,   44.677734,   64.722900
103610.000000,   44.448242,   64.726562
104252.000000,   45.104980,   64.726562
104538.000000,   44.783936,   64.726562
104952.000000,   45.699463,   64.730225
105327.000000,   46.218262,   64.738770
105702.000000,   46.187744,   64.730225
106638.000000,   46.187744,   64.715576
107029.000000,   47.210693,   64.733887
107595.000000,   47.515869,   64.730225
107671.000000,   46.798096,   64.730225
107990.000000,   47.988281,   64.726562
108556.000000,   47.882080,   64.726562
108941.000000,   48.262939,   64.738770
109268.000000,   47.896729,   64.719238
109590.000000,   48.385010,   64.733887
109819.000000,   48.079834,   64.738770
110232.000000,   47.957764,   -0.023193
110518.000000,   48.385010,   -0.012207
110978.000000,   48.232422,   -0.019531
111231.000000,   48.828125,   -0.030518
111652.000000,   48.171387,   -0.030518
112288.000000,   48.126221,   -0.023193
112634.000000,   48.201904,   -0.019531
113298.000000,   48.156738,   -0.019531
113909.000000,   48.583984,   -0.015869
114324.000000,   47.438965,   -0.023193
114650.000000,   47.591553,   -0.019531
115090.000000,   48.171387,   -0.023193
115573.000000,   47.149658,   -0.015869
116048.000000,   47.744141,   -0.015869
116262.000000,   47.438965,   -0.019531
116528.000000,   46.950684,   -0.015869
117204.000000,   47.713623,   -0.026855
117733.000000,   46.614990,   -0.023193
118512.000000,   46.767578,   -0.015869
118930.000000,   46.783447,   -0.026855
119572.000000,   46.936035,   -0.019531
119858.000000,   46.248779,   -0.019531
120271.000000,   46.920166,   -0.019531
120552.000000,   46.447754,   -0.026855
120746.000000,   46.752930,   -0.015869
121300.000000,   47.119141,   -0.023193
122318.000000,   46.401367,   -0.023193
122726.000000,   47.011719,   -0.015869
123372.000000,   46.539307,   -0.034180
123653.000000,   46.691895,   -0.023193
124037.000000,   46.004639,   -0.019531
124287.000000,   45.715332,   -0.019531
124812.000000,   45.821533,   -0.026855
125030.000000,   46.325684,   -0.019531
125512.000000,   45.943604,   -0.019531
125794.000000,   46.630859,   -0.019531
126212.000000,   45.898437,   -0.023193
126570.000000,   45.623779,   -0.019531
126890.000000,   46.614990,   -0.004883
127208.000000,   45.898437,   -0.023193
127913.000000,   46.187744,   -0.019531
128424.000000,   45.760498,   -0.015869
128608.000000,   46.248779,   -0.015869
129253.000000,   45.852051,   -0.019531
129540.000000,   46.569824,   -0.019531
129952.000000,   45.410156,   -0.023193
130364.000000,   46.553955,   -0.019531
131259.000000,   45.593262,   -0.019531
131650.000000,   46.065674,   -0.019531
132595.000000,   45.791016,   -0.012207
132932.000000,   46.309814,   -0.023193
133310.000000,   45.471191,   -0.019531
134230.000000,   46.523437,   -0.019531
134838.000000,   46.187744,   -0.023193
135348.000000,   45.257568,   -0.023193
135832.000000,   45.806885,   -0.019531
136489.000000,   45.806885,   -0.026855
136852.000000,   45.943604,   -0.019531
137086.000000,   45.363770,   -0.026855
137536.000000,   45.196533,   -0.015869
138179.000000,   45.333252,   -0.015869
138808.000000,   46.234131,   -0.023193
139459.000000,   45.989990,   -0.019531
140097.000000,   45.776367,   64.722900
140169.000000,   45.867920,   64.733887
140501.000000,   45.623779,   64.730225
140814.000000,   45.150146,   64.726562
141232.000000,   45.882568,   64.722900
141872.000000,   46.187744,   64.715576
142385.000000,   45.760498,   64.738770
143150.000000,   46.828613,   64.722900
143532.000000,   47.103271,   64.730225
143750.000000,   47.607422,   64.730225
144206.000000,   48.323975,   64.722900
144842.000000,   48.049316,   64.722900
145532.000000,   48.767090,   64.726562
145818.000000,   48.461914,   64.730225
146212.000000,   49.086914,   64.726562
146578.000000,   49.056396,   64.733887
147158.000000,   49.666748,   64.733887
147891.000000,   48.980713,   64.733887
148178.000000,   49.621582,   64.726562
148536.000000,   49.422607,   64.730225
149232.000000,   50.032959,   64.726562
149518.000000,   50.490723,   64.730225
149933.000000,   50.598145,   -0.034180
150572.000000,   50.689697,   -0.019531
151086.000000,   50.765381,   -0.019531
151532.000000,   51.345215,   -0.023193
152192.000000,   50.795898,   -0.019531
152814.000000,   51.055908,   -0.012207
153218.000000,   50.429687,   -0.026855
153610.000000,   50.460205,   -0.012207
153982.000000,   50.811768,   -0.026855
154248.000000,   50.292969,   -0.023193
154602.000000,   50.063477,   -0.026855
155008.000000,   50.170898,   -0.015869
155345.000000,   50.216064,   -0.030518
155842.000000,   50.399170,   -0.012207
156311.000000,   50.063477,   -0.019531
156952.000000,   50.032959,   -0.019531
157358.000000,   49.086914,   -0.023193
157971.000000,   49.163818,   -0.023193
158452.000000,   49.072266,   -0.030518
158932.000000,   49.041748,   -0.019531
159571.000000,   48.797607,   -0.015869
159952.000000,   49.530029,   -0.015869
160592.000000,   49.788818,   -0.023193
161068.000000,   49.346924,   -0.012207
161552.000000,   49.530029,   -0.023193
162137.000000,   49.224854,   -0.019531
162808.000000,   48.781738,   -0.023193
163343.000000,   49.468994,   -0.023193
163793.000000,   48.553467,   -0.023193
164178.000000,   49.422607,   -0.023193
164392.000000,   48.950195,   -0.019531
164872.000000,   48.354492,   -0.030518
165512.000000,   48.553467,   -0.023193
165837.000000,   48.828125,   -0.023193
166528.000000,   48.889160,   -0.019531
167171.000000,   49.331055,   -0.030518
167530.000000,   48.415527,   -0.023193
168107.000000,   48.858643,   -0.012207
168832.000000,   49.086914,   -0.019531
169068.000000,   48.339844,   -0.026855
169526.000000,   48.858643,   -0.019531
170168.000000,   48.675537,   64.742432
170832.000000,   48.278809,   64.733887
171533.000000,   48.323975,   64.730225
171749.000000,   49.300537,   64.742432
172233.000000,   49.224854,   64.733887
172514.000000,   48.812256,   64.730225
172906.000000,   49.788818,   64.733887
173544.000000,   49.727783,   64.726562
174189.000000,   50.476074,   64.730225
174404.000000,   50.415039,   64.738770
174838.000000,   50.842285,   64.726562
175512.000000,   50.521240,   64.726562
176192.000000,   51.086426,   64.722900
176670.000000,   51.544189,   64.742432
177118.000000,   51.544189,   64.722900
177526.000000,   51.650391,   64.722900
178178.000000,   53.100586,   64.722900
178460.000000,   51.955566,   64.730225
178857.000000,   53.070068,   64.733887
179414.000000,   53.145752,   64.719238
179832.000000,   53.939209,   0.968018
180472.000000,   53.314209,   -0.019531
180851.000000,   53.817139,   -0.019531
181483.000000,   53.847656,   -0.023193
181831.000000,   53.771973,   -0.023193
182181.000000,   53.237305,   -0.015869
182803.000000,   53.115234,   -0.023193
183457.000000,   53.649902,   -0.015869
184081.000000,   52.734375,   -0.023193
184428.000000,   53.359375,   -0.019531
185096.000000,   52.886963,   -0.012207
185432.000000,   52.443848,   -0.026855
185720.000000,   53.054199,   -0.023193
186127.000000,   52.276611,   -0.019531
186726.000000,   52.169189,   -0.023193
187491.000000,   51.818848,   -0.019531
187546.000000,   52.779541,   -0.026855
188144.000000,   52.382812,   -0.023193
188832.000000,   51.818848,   -0.015869
189216.000000,   52.810059,   -0.012207
189732.000000,   51.650391,   -0.030518
190193.000000,   52.382812,   -0.015869
190732.000000,   52.474365,   -0.019531
191150.000000,   51.971436,   -0.015869
191791.000000,   51.666260,   -0.019531
192192.000000,   51.711426,   -0.012207
192418.000000,   51.589355,   -0.026855
192822.000000,   52.108154,   -0.015869
193379.000000,   51.391602,   -0.023193
193792.000000,   50.979004,   -0.023193
194431.000000,   51.879883,   -0.012207
195007.000000,   50.781250,   -0.023193
195417.000000,   51.711426,   -0.026855
196072.000000,   51.177979,   -0.019531
196613.000000,   51.208496,   -0.015869
197000.000000,   51.772461,   -0.012207
197417.000000,   51.177979,   -0.026855
197808.000000,   51.239014,   -0.026855
198286.000000,   50.689697,   -0.030518
198700.000000,   50.856934,   -0.019531
199378.000000,   50.781250,   -0.023193
199675.000000,   51.452637,   -0.026855
200331.000000,   50.811768,   -0.019531
200688.000000,   51.757812,   -0.023193
201291.000000,   51.239014,   -0.015869
201648.000000,   51.406250,   -0.019531
202256.000000,   50.551758,   -0.015869
202924.000000,   50.582275,   -0.015869
203188.000000,   50.856934,   -0.019531
203620.000000,   51.361084,   -0.019531
204272.000000,   50.612793,   -0.019531
204382.000000,   50.689697,   -0.015869
204646.000000,   51.239014,   -0.015869
205032.000000,   51.208496,   -0.023193
205672.000000,   51.009521,   -0.023193
206028.000000,   51.040039,   -0.008545
206407.000000,   50.842285,   -0.012207
207052.000000,   50.948486,   -0.012207
207334.000000,   50.582275,   -0.019531
207752.000000,   51.253662,   -0.019531
208034.000000,   50.415039,   -0.023193
208222.000000,   51.497803,   -0.019531
208832.000000,   50.476074,   -0.015869
209756.000000,   51.025391,   -0.023193
210043.000000,   50.567627,   64.730225
210212.000000,   50.964355,   64.722900
210586.000000,   51.055908,   64.730225
210818.000000,   51.101074,   64.733887
211233.000000,   50.612793,   64.738770
211517.000000,   50.612793,   64.730225
211992.000000,   51.971436,   64.719238
212349.000000,   52.154541,   64.726562
213244.000000,   52.047119,   64.726562
213686.000000,   52.565918,   64.722900
213952.000000,   51.849365,   64.733887
214332.000000,   53.009033,   64.733887
214991.000000,   52.795410,   64.733887
215154.000000,   53.009033,   64.726562
215631.000000,   53.481445,   64.726562
216270.000000,   53.481445,   64.733887
216648.000000,   54.565430,   64.730225
217251.000000,   54.199219,   64.733887
217825.000000,   54.793701,   64.738770
218532.000000,   55.267334,   64.730225
219223.000000,   55.800781,   64.730225
219472.000000,   54.962158,   64.726562
219892.000000,   55.556641,   64.730225
220692.000000,   55.999756,   64.738770
221172.000000,   56.518555,   64.719238
221551.000000,   56.182861,   64.733887
222190.000000,   56.655273,   64.738770
222830.000000,   57.296143,   64.733887
223470.000000,   57.265625,   64.730225
223563.000000,   56.868896,   64.726562
224103.000000,   57.739258,   64.738770
224529.000000,   57.906494,   64.726562
225132.000000,   57.617187,   64.726562
225349.000000,   57.479248,   64.726562
225568.000000,   58.333740,   64.730225
225832.000000,   58.380127,   64.726562
226527.000000,   58.135986,   64.746094
227039.000000,   58.760986,   64.738770
227511.000000,   58.547363,   64.730225
227965.000000,   58.760986,   64.730225
228231.000000,   58.669434,   64.719238
228648.000000,   58.669434,   64.730225
229216.000000,   59.279785,   64.726562
229792.000000,   59.066162,   64.733887
229987.000000,   59.768066,   33.406982
230219.000000,   59.890137,   -0.050049
230368.000000,   59.478760,   -0.026855
230597.000000,   60.180664,   -0.026855
231013.000000,   59.722900,   -0.015869
231299.000000,   59.584961,   -0.019531
231443.000000,   59.570312,   -0.012207
232090.000000,   60.058594,   -0.023193
232452.000000,   59.707031,   -0.019531
233112.000000,   59.310303,   -0.019531
233752.000000,   58.852539,   -0.015869
234361.000000,   59.371338,   -0.023193
235032.000000,   58.258057,   -0.019531
235671.000000,   58.746338,   -0.023193
236313.000000,   57.784424,   -0.015869
236966.000000,   58.364258,   -0.023193
237792.000000,   58.288574,   -0.030518
238271.000000,   57.570801,   -0.030518
238629.000000,   57.800293,   -0.026855
238998.000000,   57.326660,   -0.019531
239191.000000,   57.952881,   -0.019531
239612.000000,   58.044434,   -0.023193
240252.000000,   57.800293,   -0.026855
240951.000000,   57.159424,   -0.030518
241592.000000,   57.312012,   -0.015869
241873.000000,   56.915283,   -0.012207
242228.000000,   56.823730,   -0.012207
242991.000000,   56.610107,   -0.023193
243277.000000,   57.387695,   -0.023193
243603.000000,   56.640625,   -0.019531
244332.000000,   57.479248,   -0.012207
244872.000000,   57.434082,   -0.015869
245352.000000,   56.899414,   -0.019531
246011.000000,   57.067871,   -0.012207
246552.000000,   57.342529,   -0.019531
246938.000000,   56.685791,   -0.026855
247611.000000,   56.732178,   -0.030518
248292.000000,   56.976318,   -0.023193
248571.000000,   56.472168,   -0.026855
248992.000000,   57.021484,   -0.015869
249160.000000,   56.518555,   -0.012207
249632.000000,   57.220459,   26.799316
250351.000000,   57.067871,   64.733887
250977.000000,   56.854248,   64.738770
251297.000000,   57.281494,   64.738770
251652.000000,   57.495117,   64.730225
252292.000000,   57.448730,   64.730225
252660.000000,   57.861328,   64.738770
253245.000000,   57.739258,   64.726562
253894.000000,   58.044434,   64.730225
254168.000000,   58.624268,   64.730225
254518.000000,   58.242187,   64.742432
255160.000000,   58.730469,   64.726562
255562.000000,   59.279785,   64.730225
255792.000000,   59.631348,   64.726562
256213.000000,   58.959961,   64.726562
256788.000000,   59.798584,   64.733887
257136.000000,   59.692383,   64.733887
257840.000000,   60.836182,   64.733887
258426.000000,   60.622559,   64.733887
258798.000000,   60.485840,   64.726562
259380.000000,   61.080322,   64.733887
259731.000000,   61.279297,   64.722900
260353.000000,   61.340332,   64.738770
260631.000000,   61.279297,   64.726562
260788.000000,   62.026367,   64.733887
261366.000000,   62.377930,   64.730225
262026.000000,   62.744141,   64.722900
262689.000000,   62.713623,   64.730225
262934.000000,   62.972412,   64.726562
263343.000000,   62.941895,   64.738770
263988.000000,   63.155518,   64.730225
264291.000000,   62.697754,   64.726562
264712.000000,   63.125000,   64.742432
265352.000000,   62.957764,   64.733887
266052.000000,   63.201904,   64.733887
266337.000000,   64.117432,   64.733887
267008.000000,   64.010010,   64.733887
267671.000000,   64.025879,   64.738770
268312.000000,   64.528809,   64.726562
268991.000000,   64.392090,   64.722900
269602.000000,   64.392090,   64.726562
270271.000000,   65.307617,   64.733887
270652.000000,   65.810547,   64.726562
271293.000000,   65.643311,   64.730225
271832.000000,   65.474854,   64.730225
271986.000000,   65.460205,   64.722900
272217.000000,   65.291748,   64.733887
272362.000000,   65.566406,   64.730225
272696.000000,   65.505371,   64.733887
273053.000000,   65.596924,   64.733887
273270.000000,   65.993652,   64.726562
273752.000000,   65.780029,   64.726562
274399.000000,   67.061768,   64.722900
274650.000000,   66.253662,   64.722900
274750.000000,   66.634521,   64.730225
275412.000000,   66.925049,   64.738770
275696.000000,   66.253662,   64.730225
276112.000000,   66.650391,   64.730225
276772.000000,   67.336426,   64.733887
277412.000000,   67.352295,   64.733887
277806.000000,   68.129883,   64.730225
278442.000000,   67.810059,   64.730225
279089.000000,   67.824707,   64.730225
279334.000000,   67.519531,   64.719238
279753.000000,   67.458496,   1.485596
280186.000000,   68.343506,   -0.109863
280452.000000,   68.603516,   -0.008545
280802.000000,   68.190918,   -0.019531
281471.000000,   68.115234,   -0.023193
281853.000000,   67.733154,   -0.026855
282513.000000,   68.328857,   -0.019531
283149.000000,   68.511963,   -0.030518
283833.000000,   67.427979,   -0.019531
284472.000000,   67.626953,   -0.026855
285090.000000,   67.763672,   -0.015869
285432.000000,   67.230225,   -0.015869
285816.000000,   67.504883,   -0.019531
286373.000000,   67.016602,   -0.023193
286745.000000,   66.864014,   -0.023193
287421.000000,   66.176758,   -0.026855
287837.000000,   66.481934,   -0.023193
288423.000000,   66.497803,   -0.023193
288842.000000,   66.695557,   -0.015869
289430.000000,   66.665039,   -0.023193
290193.000000,   65.643311,   -0.015869
290247.000000,   65.704346,   -0.019531
290788.000000,   65.627441,   -0.019531
291186.000000,   66.176758,   -0.015869
291551.000000,   65.765381,   -0.023193
291910.000000,   65.749512,   -0.023193
292601.000000,   66.009521,   -0.008545
293313.000000,   65.993652,   -0.026855
293950.000000,   65.216064,   -0.023193
294320.000000,   65.429687,   -0.015869
294642.000000,   65.139160,   -0.023193
294983.000000,   65.429687,   -0.012207
295202.000000,   65.246582,   -0.026855
295616.000000,   65.566406,   -0.026855
296139.000000,   65.657959,   -0.030518
296592.000000,   65.368652,   -0.023193
296960.000000,   65.230713,   -0.012207
297565.000000,   65.139160,   -0.026855
298147.000000,   65.261230,   -0.019531
298531.000000,   65.185547,   -0.015869
298968.000000,   64.650879,   -0.026855
299184.000000,   64.788818,   -0.019531
299341.000000,   65.246582,   -0.023193
299999.000000,   65.657959,   -0.019531
