t,   y,   u
79551.000000,   0.183594,   -0.026855,   0.003724
79803.000000,   0.143082,   39.943848,   0.003611
80326.000000,   0.165054,   39.943848,   0.021024
80626.000000,   0.118744,   39.954834,   0.028754
80944.000000,   0.122406,   39.962158,   0.034769
81264.000000,   0.145523,   39.954834,   0.039149
81556.000000,   0.121414,   39.947510,   0.042676
81839.000000,   0.144989,   39.954834,   0.045923
82159.000000,   0.180161,   39.958496,   0.048334
82449.000000,   0.170624,   39.958496,   0.050559
82770.000000,   0.140030,   39.954834,   0.052527
83098.000000,   0.180008,   39.958496,   0.054056
83418.000000,   0.127747,   39.951172,   0.055314
83712.000000,   0.141327,   39.951172,   0.056440
84028.000000,   0.159561,   39.943848,   0.057163
84282.000000,   0.179627,   39.958496,   0.057950
84570.000000,   0.188782,   39.951172,   0.058625
84821.000000,   0.126221,   39.947510,   0.059226
85112.000000,   0.147278,   39.958496,   0.059836
85428.000000,   0.146286,   39.965820,   0.060230
85694.000000,   0.157044,   39.954834,   0.060755
86009.000000,   0.167725,   39.954834,   0.061075
86262.000000,   0.184433,   39.940186,   0.061393
86554.000000,   0.190689,   39.962158,   0.061777
86843.000000,   0.195877,   39.954834,   0.062089
87162.000000,   0.179398,   39.947510,   0.062324
87480.000000,   0.148270,   39.947510,   0.062577
87745.000000,   0.139267,   39.947510,   0.062839
88086.000000,   0.156662,   39.958496,   0.063026
88375.000000,   0.212509,   39.951172,   0.063346
88980.000000,   0.215561,   39.958496,   0.063486
89269.000000,   0.213654,   39.951172,   0.063663
89578.000000,   0.214798,   39.954834,   0.063825
89919.000000,   0.193207,   -0.136719,   0.061027
90208.000000,   0.211365,   -0.023193,   0.052527
90462.000000,   0.174286,   -0.023193,   0.044507
90750.000000,   0.193741,   -0.019531,   0.038792
91003.000000,   0.180771,   -0.015869,   0.033277
91294.000000,   0.185196,   -0.026855,   0.028809
91588.000000,   0.181305,   -0.023193,   0.025104
91879.000000,   0.202362,   -0.026855,   0.022242
92144.000000,   0.191071,   -0.023193,   0.019260
92488.000000,   0.227997,   -0.008545,   0.016913
92808.000000,   0.203888,   -0.015869,   0.015067
93126.000000,   0.176727,   -0.026855,   0.013715
93392.000000,   0.192825,   -0.023193,   0.012345
93709.000000,   0.229904,   -0.019531,   0.011350
93963.000000,   0.164902,   -0.023193,   0.010422
94254.000000,   0.182449,   -0.023193,   0.009559
94544.000000,   0.198395,   -0.015869,   0.008845
94835.000000,   0.173676,   -0.015869,   0.007786
95362.000000,   0.238754,   -0.019531,   0.007139
95685.000000,   0.178864,   -0.023193,   0.006736
95950.000000,   0.185730,   -0.026855,   0.006275
96267.000000,   0.225708,   -0.019531,   0.005863
96588.000000,   0.231278,   -0.023193,   0.005579
96852.000000,   0.173523,   -0.030518,   0.005280
97167.000000,   0.224564,   -0.019531,   0.004954
97486.000000,   0.184433,   -0.026855,   0.004755
97742.000000,   0.215943,   -0.015869,   0.004511
98034.000000,   0.183212,   -0.019531,   0.004285
98378.000000,   0.160858,   -0.015869,   0.004127
98641.000000,   0.172150,   -0.012207,   0.003928
98930.000000,   0.219757,   -0.015869,   0.003779
99184.000000,   0.191452,   -0.015869,   0.003657
99455.000000,   0.176956,   -0.026855,   0.003480
99773.000000,   0.189545,   39.951172,   0.003245
100042.000000,   0.199539,   39.947510,   0.010618
100302.000000,   0.212891,   39.962158,   0.022495
100983.000000,   0.225937,   39.954834,   0.030076
101065.000000,   0.203125,   39.954834,   0.031690
101264.000000,   0.212738,   39.943848,   0.037687
101520.000000,   0.171768,   39.954834,   0.042603
101909.000000,   0.217697,   39.954834,   0.046393
102584.000000,   0.175583,   39.947510,   0.049705
102978.000000,   0.186875,   39.954834,   0.052088
103295.000000,   0.227234,   39.951172,   0.053559
103669.000000,   0.222275,   39.954834,   0.054966
103747.000000,   0.206940,   39.954834,   0.056150
104086.000000,   0.238907,   39.954834,   0.056449
104250.000000,   0.201447,   39.943848,   0.057340
104466.000000,   0.192825,   39.954834,   0.058280
105052.000000,   0.177338,   39.943848,   0.058927
105148.000000,   0.176727,   39.954834,   0.059696
105789.000000,   0.199539,   39.962158,   0.060212
105864.000000,   0.238754,   39.962158,   0.060325
106064.000000,   0.192825,   39.954834,   0.060804
106535.000000,   0.234177,   39.954834,   0.061338
106893.000000,   0.201599,   39.954834,   0.061637
107265.000000,   0.219986,   39.954834,   0.061976
107636.000000,   0.230667,   39.947510,   0.062333
107852.000000,   0.260956,   39.958496,   0.062604
108405.000000,   0.199539,   39.958496,   0.063074
109089.000000,   0.218079,   39.951172,   0.063270
109432.000000,   0.254624,   39.954834,   0.063495
109777.000000,   0.265152,   39.954834,   0.063636
109946.000000,   0.214417,   -0.046387,   0.057548
110343.000000,   0.278885,   -0.023193,   0.045942
111011.000000,   0.226471,   -0.030518,   0.036390
