sys1_resRen_0012.rec ( 27982 Echant/voies ) Période acquisition :5ms
Date :9/19/2023 9:40:53 AM
Temps	y[V]	u[V]	y_avant[V]	
485.000000	-6.5049e-006	-3.4043e-002	-1.3691e-005	
490.000000	-3.0420e-005	-3.4043e-002	2.0156e-005	
495.000000	-2.6211e-005	-3.0261e-002	2.0156e-005	
500.000000	1.3393e-006	-2.6478e-002	3.9171e-005	
505.000000	1.3393e-006	-3.4043e-002	3.6129e-005	
510.000000	2.3915e-005	-3.4043e-002	2.2818e-006	
515.000000	2.5063e-005	-3.7826e-002	-2.6241e-005	
520.000000	3.5395e-005	-3.7826e-002	-3.3086e-005	
525.000000	2.1045e-006	-3.4043e-002	-3.3086e-005	
530.000000	-2.0663e-005	-2.6478e-002	-2.0536e-005	
535.000000	-2.0663e-005	-2.6478e-002	-7.9863e-006	
540.000000	-2.4680e-005	-4.1608e-002	3.3086e-005	
545.000000	5.7396e-006	-2.6478e-002	3.3847e-005	
550.000000	1.8750e-005	-2.6478e-002	1.3311e-005	
555.000000	3.3099e-005	-3.4043e-002	1.3311e-005	
560.000000	3.9604e-005	-3.0261e-002	-1.0648e-005	
565.000000	3.9604e-005	-2.6478e-002	-2.2438e-005	
570.000000	1.7410e-005	-3.0261e-002	-3.4227e-005	
575.000000	-3.2907e-005	-2.2695e-002	-1.0648e-005	
580.000000	-2.6020e-005	-2.2695e-002	2.5860e-005	
585.000000	-2.0854e-005	-3.4043e-002	2.5860e-005	
590.000000	7.0789e-006	-3.4043e-002	3.8791e-005	
595.000000	7.0789e-006	-3.0261e-002	6.0848e-006	
600.000000	3.4055e-005	-3.4043e-002	-3.8030e-007	
605.000000	4.9744e-005	-2.6478e-002	-3.7650e-005	
610.000000	2.2002e-005	-2.6478e-002	-4.2213e-005	
615.000000	-1.1479e-005	-3.4043e-002	-4.2213e-005	
620.000000	-3.0229e-005	-3.7826e-002	-1.8635e-005	
625.000000	-3.0229e-005	-3.7826e-002	2.2818e-005	
630.000000	-3.3673e-005	-3.7826e-002	2.9283e-005	
635.000000	-2.6976e-005	-2.6478e-002	2.7382e-005	
640.000000	1.7410e-005	-2.6478e-002	7.6060e-006	
645.000000	3.1951e-005	-3.4043e-002	7.6060e-006	
650.000000	2.4107e-005	-3.4043e-002	-2.5480e-005	
655.000000	2.4107e-005	-3.7826e-002	-5.3242e-005	
660.000000	3.8264e-006	-3.0261e-002	-2.8903e-005	
665.000000	-1.1671e-005	-3.0261e-002	-4.1833e-006	
670.000000	-3.8838e-005	-3.0261e-002	2.6621e-005	
675.000000	-2.9464e-005	-3.4043e-002	2.6621e-005	
680.000000	6.3136e-006	-3.0261e-002	3.9932e-005	
685.000000	6.3136e-006	-2.2695e-002	3.4607e-005	
690.000000	2.3915e-005	-2.2695e-002	-6.8454e-006	
695.000000	8.4182e-006	-3.7826e-002	-2.8523e-005	
700.000000	1.8176e-005	-3.7826e-002	-2.3579e-005	
705.000000	-1.9323e-005	-3.7826e-002	-2.3579e-005	
710.000000	-3.7308e-005	-3.4043e-002	-1.7114e-005	
715.000000	-3.7308e-005	-4.1608e-002	6.0848e-006	
720.000000	-3.0611e-005	-3.0261e-002	4.2594e-005	
725.000000	-3.2525e-006	-3.4043e-002	3.1565e-005	
730.000000	1.3775e-005	-3.4043e-002	1.0268e-005	
735.000000	2.3915e-005	-3.7826e-002	1.0268e-005	
740.000000	2.0471e-005	-2.6478e-002	-1.3311e-005	
745.000000	2.0471e-005	-2.2695e-002	-1.5212e-005	
750.000000	-8.8008e-006	-3.4043e-002	-1.7494e-005	
755.000000	-4.4961e-005	-3.4043e-002	5.7045e-006	
760.000000	-4.1325e-005	-3.4043e-002	3.9551e-005	
765.000000	-2.8316e-005	-3.4043e-002	3.9551e-005	
770.000000	-3.2525e-006	-3.7826e-002	3.8410e-005	
775.000000	-3.2525e-006	-3.4043e-002	1.7494e-005	
780.000000	2.6211e-005	-3.0261e-002	2.6621e-006	
785.000000	3.6734e-005	-3.4043e-002	-2.5860e-005	
790.000000	1.1288e-005	-3.4043e-002	-2.4720e-005	
795.000000	-2.0663e-005	-3.4043e-002	-2.4720e-005	
800.000000	-3.3481e-005	-3.0261e-002	-4.9439e-006	
805.000000	-3.3481e-005	-3.4043e-002	3.1945e-005	
810.000000	-3.1951e-005	-3.0261e-002	4.5256e-005	
815.000000	-2.2576e-005	-3.4043e-002	3.0424e-005	
820.000000	2.7550e-005	-3.4043e-002	1.5973e-005	
825.000000	3.2525e-005	-3.4043e-002	1.5973e-005	
830.000000	2.6594e-005	-3.0261e-002	-1.4071e-005	
835.000000	2.6594e-005	-3.0261e-002	-3.3847e-005	
840.000000	2.1045e-006	-3.4043e-002	-7.2257e-006	
845.000000	-1.8750e-005	-3.4043e-002	8.3666e-006	
850.000000	-3.5586e-005	-3.4043e-002	3.5748e-005	
855.000000	-2.1045e-005	-3.4043e-002	3.5748e-005	
860.000000	1.2819e-005	-2.6478e-002	4.2974e-005	
865.000000	1.2819e-005	-3.0261e-002	2.7001e-005	
870.000000	3.5968e-005	-2.6478e-002	-1.1029e-005	
875.000000	2.2959e-005	-3.0261e-002	-2.9663e-005	
880.000000	2.1237e-005	-3.0261e-002	-3.1565e-005	
885.000000	-1.5306e-005	-3.4043e-002	-3.1565e-005	
890.000000	-3.1951e-005	-2.6478e-002	-7.2257e-006	
895.000000	-3.1951e-005	-3.4043e-002	1.4451e-005	
900.000000	-2.1619e-005	-2.6478e-002	4.1072e-005	
905.000000	5.5483e-006	-2.6478e-002	2.7762e-005	
910.000000	2.8890e-005	-2.6478e-002	-2.6621e-006	
915.000000	3.2333e-005	-2.6478e-002	-2.6621e-006	
920.000000	3.1568e-005	-3.7826e-002	-2.8142e-005	
925.000000	3.1568e-005	-2.2695e-002	-3.3466e-005	
930.000000	7.6529e-007	-3.4043e-002	-3.0804e-005	
935.000000	-2.7550e-005	-3.7826e-002	4.9439e-006	
940.000000	-2.5063e-005	-3.7826e-002	2.6621e-005	
945.000000	-1.7410e-005	-3.0261e-002	2.6621e-005	
950.000000	1.6071e-005	-3.4043e-002	3.3466e-005	
955.000000	1.6071e-005	-3.0261e-002	1.0648e-005	
960.000000	3.1759e-005	-3.4043e-002	-1.1029e-005	
965.000000	3.5395e-005	-3.4043e-002	-3.6129e-005	
970.000000	1.7219e-005	-3.4043e-002	-3.8791e-005	
975.000000	-2.5063e-005	-3.0261e-002	-3.8791e-005	
980.000000	-2.9272e-005	-3.7826e-002	-8.7469e-006	
985.000000	-2.9272e-005	-3.0261e-002	1.5592e-005	
990.000000	-3.2525e-005	-2.6478e-002	3.1945e-005	
995.000000	-1.0523e-005	-2.2695e-002	1.8635e-005	
1000.000000	2.3915e-005	-2.2695e-002	1.9015e-006	
1005.000000	2.7742e-005	-3.7826e-002	1.9015e-006	
1010.000000	1.8941e-005	-3.4043e-002	-3.3086e-005	
1015.000000	1.8941e-005	-3.0261e-002	-4.1453e-005	
1020.000000	-6.1223e-006	-3.7826e-002	-2.2438e-005	
1025.000000	-2.2576e-005	-4.1608e-002	-3.8030e-007	
1030.000000	-3.7308e-005	-4.1608e-002	2.5480e-005	
1035.000000	-2.8124e-005	-3.4043e-002	2.5480e-005	
1040.000000	1.9132e-006	-3.0261e-002	2.6621e-005	
1045.000000	1.9132e-006	-2.6478e-002	1.3311e-005	
1050.000000	2.2576e-005	-3.7826e-002	-1.0648e-005	
1055.000000	9.1834e-006	-3.7826e-002	-2.7001e-005	
1060.000000	4.9744e-006	-3.7826e-002	-1.9776e-005	
1065.000000	-2.1045e-005	-3.0261e-002	-1.9776e-005	
1070.000000	-3.5777e-005	-2.2695e-002	-4.5636e-006	
1075.000000	-3.5777e-005	-3.4043e-002	1.4832e-005	
1080.000000	-3.2333e-005	-3.0261e-002	3.4988e-005	
1085.000000	-7.6529e-006	-3.0261e-002	2.4339e-005	
1090.000000	1.6454e-005	-3.0261e-002	5.3242e-006	
1095.000000	1.9706e-005	-3.4043e-002	5.3242e-006	
1100.000000	1.0331e-005	-3.7826e-002	-1.8635e-005	
1105.000000	1.0331e-005	-2.6478e-002	-1.7494e-005	
1110.000000	-1.5114e-005	-3.7826e-002	-1.5212e-005	
1115.000000	-3.5968e-005	-3.4043e-002	8.7469e-006	
1120.000000	-3.2333e-005	-3.4043e-002	2.9663e-005	
1125.000000	-2.0854e-005	-3.0261e-002	2.9663e-005	
1130.000000	-1.5306e-006	-2.6478e-002	3.2326e-005	
1135.000000	-1.5306e-006	-2.6478e-002	1.4451e-005	
1140.000000	2.2002e-005	-3.4043e-002	-7.2257e-006	
1145.000000	2.0471e-005	-3.7826e-002	-2.5100e-005	
1150.000000	-5.7396e-007	-3.7826e-002	-2.0917e-005	
1155.000000	-2.4680e-005	-3.0261e-002	-2.0917e-005	
1160.000000	-3.5586e-005	-3.0261e-002	5.3242e-006	
1165.000000	-3.5586e-005	-3.4043e-002	2.8523e-005	
1170.000000	-2.6211e-005	-3.0261e-002	3.9171e-005	
1175.000000	-3.6351e-006	-3.0261e-002	2.5860e-005	
1180.000000	2.6020e-005	-3.0261e-002	-7.2257e-006	
1185.000000	2.5446e-005	-3.4043e-002	-7.2257e-006	
1190.000000	1.4923e-005	-3.0261e-002	-1.7874e-005	
1195.000000	1.4923e-005	-4.1608e-002	-2.5100e-005	
1200.000000	-6.6963e-006	-1.8913e-002	-8.7469e-006	
1205.000000	-2.1428e-005	-3.0261e-002	1.1409e-005	
1210.000000	-2.2193e-005	-3.0261e-002	2.3579e-005	
1215.000000	-1.6262e-005	-3.0261e-002	2.3579e-005	
1220.000000	9.1834e-006	-3.4043e-002	2.6621e-005	
1225.000000	9.1834e-006	-3.4043e-002	9.8878e-006	
1230.000000	3.0994e-005	-3.4043e-002	-2.2057e-005	
1235.000000	1.9132e-005	-3.7826e-002	-3.0424e-005	
1240.000000	1.1097e-005	-3.7826e-002	-2.7762e-005	
1245.000000	-1.7028e-005	-3.7826e-002	-2.7762e-005	
1250.000000	-1.9132e-005	-3.4043e-002	-5.3242e-006	
1255.000000	-1.9132e-005	-3.7826e-002	1.5212e-005	
1260.000000	-1.4158e-005	-3.0261e-002	2.4720e-005	
1265.000000	8.0355e-006	-3.0261e-002	2.4339e-005	
1270.000000	3.3481e-005	-3.0261e-002	-3.8030e-006	
1275.000000	3.5203e-005	-3.4043e-002	-3.8030e-006	
1280.000000	9.5661e-006	-3.4043e-002	-3.0804e-005	
1285.000000	9.5661e-006	-3.4043e-002	-3.5368e-005	
1290.000000	-7.2702e-006	-3.0261e-002	-1.6353e-005	
1295.000000	-3.0229e-005	-3.0261e-002	8.7469e-006	
1300.000000	-2.8507e-005	-3.0261e-002	1.8254e-005	
1305.000000	-1.1097e-005	-3.4043e-002	1.8254e-005	
1310.000000	1.6836e-005	-3.4043e-002	3.0424e-005	
1315.000000	1.6836e-005	-3.0261e-002	1.3311e-005	
1320.000000	2.8507e-005	-3.0261e-002	-2.2057e-005	
