t,   y,   u
85472.000000,   42.815857,   59.757080
85757.000000,   42.754822,   59.752197
86071.000000,   42.785339,   59.760742
86329.000000,   42.983704,   59.764404
86661.000000,   43.716125,   59.757080
86973.000000,   43.655090,   59.757080
87234.000000,   43.990784,   59.764404
87799.000000,   43.441467,   59.760742
87856.000000,   43.471985,   59.764404
88143.000000,   43.731384,   59.744873
88455.000000,   43.853455,   59.757080
88765.000000,   43.639832,   59.748535
88997.000000,   43.914490,   59.764404
89312.000000,   43.807678,   59.752197
89572.000000,   44.433289,   59.757080
89883.000000,   44.799500,   -0.057373
90196.000000,   44.479065,   -0.050049
90481.000000,   44.540100,   -0.037842
90795.000000,   44.723206,   -0.023193
91081.000000,   44.463806,   -0.034180
91395.000000,   44.540100,   -0.030518
91679.000000,   44.799500,   -0.030518
91994.000000,   44.860535,   -0.030518
92283.000000,   44.524841,   -0.034180
92596.000000,   43.792419,   -0.026855
92883.000000,   43.761902,   -0.037842
93195.000000,   44.067078,   -0.034180
93455.000000,   44.051819,   -0.030518
93785.000000,   44.082336,   -0.026855
94019.000000,   44.067078,   -0.037842
94298.000000,   44.051819,   -0.042725
94559.000000,   43.456726,   -0.037842
94872.000000,   42.937927,   -0.023193
95158.000000,   43.639832,   -0.034180
95473.000000,   43.243103,   -0.030518
95758.000000,   42.754822,   -0.023193
96073.000000,   42.754822,   -0.030518
96333.000000,   42.663269,   -0.034180
96666.000000,   42.434387,   -0.030518
96977.000000,   42.907410,   -0.034180
97237.000000,   42.815857,   -0.037842
97550.000000,   43.059998,   -0.030518
97884.000000,   42.525940,   -0.030518
98124.000000,   42.358093,   -0.034180
98402.000000,   42.236023,   -0.019531
98703.000000,   42.815857,   -0.030518
99015.000000,   42.937927,   -0.042725
99302.000000,   42.510681,   -0.030518
99616.000000,   42.586975,   -0.034180
99927.000000,   42.907410,   59.764404
100184.000000,   42.617493,   59.760742
100422.000000,   41.976624,   59.764404
100534.000000,   41.793518,   59.752197
101086.000000,   42.571716,   59.760742
101783.000000,   42.495422,   59.760742
102123.000000,   42.297058,   59.760742
102395.000000,   43.258362,   59.764404
102538.000000,   42.510681,   59.757080
102905.000000,   43.533020,   59.768066
103222.000000,   43.426208,   59.760742
103835.000000,   43.731384,   59.764404
104132.000000,   43.273621,   59.760742
104278.000000,   43.670349,   59.757080
104505.000000,   44.051819,   59.760742
104905.000000,   44.616394,   59.752197
105403.000000,   44.097595,   59.760742
106085.000000,   44.799500,   59.757080
106290.000000,   44.204407,   59.764404
106788.000000,   44.616394,   59.760742
106897.000000,   44.387512,   59.760742
107161.000000,   45.180969,   59.744873
107545.000000,   45.058899,   59.768066
107814.000000,   44.723206,   59.757080
108135.000000,   44.967346,   59.752197
108266.000000,   45.104675,   59.757080
108652.000000,   45.135193,   59.757080
108954.000000,   45.974426,   59.748535
109284.000000,   45.913391,   59.752197
109512.000000,   45.409851,   59.760742
109900.000000,   46.371155,   59.752197
110547.000000,   46.691589,   59.760742
111165.000000,   45.669250,   59.764404
111507.000000,   46.111755,   59.760742
111923.000000,   46.554260,   59.757080
112485.000000,   46.371155,   59.752197
112565.000000,   46.523743,   59.752197
112828.000000,   47.774963,   59.764404
113242.000000,   47.546082,   59.764404
113645.000000,   47.729187,   59.757080
114207.000000,   47.012024,   59.764404
114548.000000,   46.828918,   59.748535
114835.000000,   48.080139,   59.760742
115275.000000,   47.683411,   59.752197
115593.000000,   48.156433,   59.757080
116167.000000,   47.301941,   59.768066
116507.000000,   48.186951,   59.757080
117267.000000,   47.851257,   59.748535
117625.000000,   47.683411,   59.760742
118268.000000,   48.782043,   59.768066
118649.000000,   48.217468,   59.757080
