t,   y,   u
86679.000000,   31.707611,   -0.015869
86992.000000,   31.417847,   -0.015869
87253.000000,   31.860046,   -0.008545
87583.000000,   30.989380,   -0.015869
87837.000000,   31.371155,   -0.015869
88150.000000,   31.997375,   -0.015869
88412.000000,   32.057800,   -0.012207
88728.000000,   31.692505,   -0.015869
88987.000000,   31.752930,   -0.008545
89301.000000,   31.890259,   -0.015869
89612.000000,   32.072906,   -0.023193
89900.000000,   31.798248,   59.771729
90212.000000,   31.401367,   59.760742
90527.000000,   31.523590,   59.764404
90789.000000,   31.463165,   59.757080
91308.000000,   31.325836,   59.771729
91592.000000,   31.645813,   59.760742
91880.000000,   32.332458,   59.771729
92179.000000,   32.851562,   59.752197
92509.000000,   32.012482,   59.760742
92753.000000,   32.836456,   59.757080
93038.000000,   31.829834,   59.757080
93274.000000,   32.057800,   59.752197
93514.000000,   32.928467,   59.764404
93843.000000,   33.355560,   59.764404
94153.000000,   33.323975,   59.760742
94417.000000,   33.415985,   59.764404
94735.000000,   33.583527,   59.757080
95024.000000,   33.873291,   59.744873
95303.000000,   33.415985,   59.748535
95614.000000,   33.568420,   59.757080
95904.000000,   33.782654,   59.760742
96408.000000,   34.636841,   59.760742
96678.000000,   34.010620,   59.760742
96992.000000,   34.636841,   59.757080
97253.000000,   34.559937,   59.757080
97585.000000,   34.484406,   59.760742
97838.000000,   35.658569,   59.764404
98124.000000,   35.003510,   59.760742
98412.000000,   35.048828,   59.760742
98728.000000,   34.926605,   59.764404
98992.000000,   35.720367,   59.764404
99307.000000,   35.720367,   59.760742
99656.000000,   35.643463,   59.748535
99970.000000,   35.155945,   59.760742
100258.000000,   35.628357,   59.757080
100376.000000,   36.407013,   59.748535
100450.000000,   36.544342,   59.757080
100548.000000,   35.613251,   59.764404
100668.000000,   36.102142,   59.757080
100908.000000,   36.284790,   59.760742
101158.000000,   36.330109,   59.752197
101356.000000,   36.726990,   59.760742
101625.000000,   36.224365,   59.744873
102033.000000,   36.284790,   59.760742
102418.000000,   37.154083,   59.764404
102734.000000,   36.422119,   59.748535
103355.000000,   37.428741,   59.757080
104019.000000,   37.550964,   59.757080
104304.000000,   36.819000,   59.760742
104638.000000,   37.413635,   59.760742
105057.000000,   37.840729,   59.757080
106098.000000,   38.130493,   59.757080
106304.000000,   38.497162,   59.757080
106782.000000,   38.146973,   59.744873
107061.000000,   38.314514,   59.760742
107764.000000,   38.878937,   59.764404
107966.000000,   38.679810,   59.752197
108404.000000,   38.696289,   59.752197
108796.000000,   38.451843,   59.757080
109001.000000,   38.390045,   59.760742
109172.000000,   38.451843,   59.764404
109504.000000,   39.443359,   59.764404
110160.000000,   38.696289,   -0.023193
110517.000000,   39.046478,   -0.015869
111161.000000,   39.520264,   -0.008545
111272.000000,   38.986053,   -0.019531
111536.000000,   39.550476,   -0.012207
111956.000000,   38.786926,   -0.019531
112596.000000,   39.321136,   -0.012207
112918.000000,   39.366455,   -0.023193
113280.000000,   39.091797,   -0.019531
113598.000000,   38.451843,   -0.012207
113865.000000,   39.123383,   -0.019531
114152.000000,   39.290924,   -0.008545
114562.000000,   38.802032,   -0.019531
114672.000000,   38.267822,   -0.008545
114938.000000,   39.061584,   -0.015869
115613.000000,   38.146973,   -0.012207
115944.000000,   38.558960,   -0.015869
116294.000000,   38.497162,   -0.023193
116639.000000,   38.299408,   -0.012207
116997.000000,   38.009644,   -0.012207
117165.000000,   38.146973,   -0.015869
117369.000000,   38.405151,   -0.015869
117596.000000,   38.634491,   -0.015869
117756.000000,   38.207397,   -0.023193
118363.000000,   38.558960,   -0.015869
118705.000000,   37.658081,   -0.023193
119122.000000,   37.718506,   -0.012207
119452.000000,   37.322998,   -0.015869
120060.000000,   37.840729,   -0.008545
120407.000000,   37.338104,   -0.015869
120740.000000,   37.322998,   -0.019531
121111.000000,   37.322998,   -0.019531
121758.000000,   37.688293,   -0.008545
122142.000000,   37.962952,   -0.015869
122445.000000,   37.169189,   -0.023193
122834.000000,   37.688293,   -0.008545
123499.000000,   37.993164,   -0.012207
123600.000000,   37.703400,   -0.019531
123919.000000,   36.819000,   -0.015869
124542.000000,   37.490540,   -0.012207
125164.000000,   37.566071,   -0.015869
125558.000000,   37.535858,   -0.019531
125842.000000,   37.658081,   -0.023193
126260.000000,   37.108765,   -0.004883
126887.000000,   37.169189,   -0.019531
127273.000000,   37.169189,   -0.015869
127539.000000,   37.108765,   -0.012207
127978.000000,   36.926117,   -0.023193
128203.000000,   37.291412,   -0.019531
128564.000000,   37.246094,   -0.019531
128660.000000,   37.246094,   -0.008545
128992.000000,   36.529236,   -0.015869
129321.000000,   37.108765,   -0.015869
129604.000000,   36.681671,   -0.012207
129964.000000,   37.962952,   -0.012207
130058.000000,   37.490540,   59.760742
130697.000000,   36.986542,   59.757080
131019.000000,   37.291412,   59.757080
131625.000000,   36.681671,   59.757080
132018.000000,   37.902527,   59.752197
132640.000000,   38.162079,   59.764404
133361.000000,   37.978058,   59.752197
133552.000000,   38.374939,   59.760742
133739.000000,   38.527374,   59.748535
134362.000000,   38.970947,   59.748535
135000.000000,   39.168701,   59.764404
135625.000000,   39.229126,   59.757080
136264.000000,   39.855347,   59.768066
136671.000000,   39.398041,   59.748535
137076.000000,   39.229126,   59.757080
137342.000000,   39.076691,   59.764404
137760.000000,   40.404663,   59.757080
138024.000000,   40.344238,   59.752197
138438.000000,   39.947357,   59.752197
139059.000000,   41.168213,   59.760742
139152.000000,   40.465088,   59.764404
139759.000000,   40.893555,   10.526123
140118.000000,   40.786438,   -0.037842
140678.000000,   41.228638,   -0.019531
141040.000000,   41.685944,   -0.026855
141393.000000,   41.396179,   -0.015869
141738.000000,   41.670837,   -0.012207
142382.000000,   40.831757,   -0.015869
142483.000000,   41.076202,   -0.015869
142807.000000,   41.258850,   -0.019531
143387.000000,   40.893555,   -0.023193
143459.000000,   40.861969,   -0.019531
144062.000000,   41.457977,   -0.019531
144401.000000,   40.969086,   -0.015869
145026.000000,   41.091309,   -0.030518
145541.000000,   41.091309,   -0.012207
145988.000000,   40.419769,   -0.012207
146662.000000,   40.312653,   -0.012207
146751.000000,   39.915771,   -0.015869
147362.000000,   40.449982,   -0.015869
147643.000000,   40.160217,   -0.012207
148062.000000,   40.893555,   -0.023193
148695.000000,   39.855347,   -0.015869
149337.000000,   40.526886,   -0.012207
149964.000000,   40.541992,   59.760742
150513.000000,   40.267334,   59.760742
150940.000000,   39.520264,   59.757080
151572.000000,   40.618896,   59.764404
151760.000000,   39.778442,   59.760742
152204.000000,   40.069580,   59.760742
152848.000000,   40.999298,   59.752197
153490.000000,   41.151733,   59.757080
153558.000000,   40.771332,   59.752197
153725.000000,   40.724640,   59.757080
154186.000000,   40.786438,   59.757080
154816.000000,   41.396179,   59.752197
155200.000000,   41.258850,   59.757080
155571.000000,   41.381073,   59.752197
155834.000000,   42.861481,   59.764404
156826.000000,   42.250366,   59.757080
157466.000000,   43.243256,   59.748535
157859.000000,   43.074341,   59.752197
158424.000000,   43.151245,   59.752197
159100.000000,   43.318787,   59.748535
159473.000000,   43.105927,   59.760742
159578.000000,   43.533020,   59.760742
159816.000000,   44.097443,   59.752197
160092.000000,   43.548126,   -0.156250
160253.000000,   43.990326,   -0.015869
160836.000000,   43.608551,   -0.019531
161216.000000,   43.822784,   -0.012207
161846.000000,   43.640137,   -0.015869
162500.000000,   43.822784,   -0.012207
163088.000000,   43.640137,   -0.019531
163507.000000,   43.136139,   -0.008545
164094.000000,   43.868103,   -0.015869
164501.000000,   42.891693,   -0.019531
165104.000000,   43.044128,   -0.008545
165761.000000,   43.563232,   -0.023193
166068.000000,   43.044128,   -0.015869
166340.000000,   43.044128,   -0.012207
166782.000000,   42.891693,   -0.023193
167442.000000,   43.121033,   -0.015869
167728.000000,   43.425903,   -0.012207
167859.000000,   43.303680,   -0.012207
168426.000000,   42.601929,   -0.004883
169102.000000,   43.074341,   -0.019531
169392.000000,   42.739258,   -0.019531
169661.000000,   42.678833,   -0.008545
170106.000000,   42.693939,   -0.019531
170461.000000,   42.297058,   -0.012207
171069.000000,   42.816162,   -0.012207
171490.000000,   41.701050,   -0.019531
171721.000000,   42.052612,   -0.015869
171858.000000,   43.105927,   -0.015869
172462.000000,   42.556610,   -0.019531
172842.000000,   42.647247,   -0.012207
173347.000000,   42.816162,   -0.015869
173822.000000,   41.930389,   -0.019531
174494.000000,   42.113037,   -0.015869
175101.000000,   42.601929,   -0.015869
175458.000000,   42.250366,   -0.023193
176024.000000,   42.357483,   -0.008545
176700.000000,   41.823273,   -0.026855
177248.000000,   41.747742,   -0.019531
177456.000000,   42.266846,   -0.015869
178038.000000,   42.113037,   -0.023193
178412.000000,   41.747742,   -0.019531
179040.000000,   41.945496,   -0.015869
179400.000000,   41.563721,   -0.015869
179999.000000,   41.595306,   59.764404
180346.000000,   41.930389,   59.752197
180962.000000,   41.685944,   59.757080
181568.000000,   41.869965,   59.757080
181812.000000,   42.312164,   59.764404
182212.000000,   42.281952,   59.760742
182733.000000,   42.494812,   59.768066
183221.000000,   42.937012,   59.752197
183504.000000,   43.211670,   59.752197
183882.000000,   42.998810,   59.752197
184300.000000,   43.456116,   59.757080
184940.000000,   43.975220,   59.768066
185546.000000,   44.417419,   59.757080
186217.000000,   44.692078,   59.744873
186597.000000,   44.891205,   59.760742
186801.000000,   45.073853,   59.760742
186974.000000,   45.333405,   59.760742
187201.000000,   45.226288,   59.760742
188003.000000,   45.393829,   59.752197
188661.000000,   45.470734,   59.748535
189301.000000,   46.294708,   59.757080
189940.000000,   46.080475,   -0.008545
190298.000000,   45.730286,   -0.008545
190626.000000,   46.859131,   -0.023193
191240.000000,   45.958252,   -0.023193
191792.000000,   46.157379,   -0.012207
192170.000000,   46.112061,   -0.019531
192845.000000,   46.065369,   -0.012207
193488.000000,   46.264496,   -0.012207
194052.000000,   45.226288,   -0.019531
194462.000000,   45.805817,   -0.015869
194747.000000,   45.333405,   -0.015869
195162.000000,   46.232910,   -0.023193
195551.000000,   45.653381,   -0.015869
195918.000000,   44.906311,   -0.015869
196499.000000,   44.936523,   -0.015869
196841.000000,   45.288086,   -0.008545
197416.000000,   45.408936,   -0.015869
198182.000000,   44.966736,   -0.015869
198401.000000,   44.966736,   -0.015869
198861.000000,   45.180969,   -0.012207
199497.000000,   44.601440,   -0.015869
199558.000000,   44.264984,   -0.015869
200172.000000,   44.996948,   59.764404
200536.000000,   44.372101,   59.760742
200884.000000,   44.569855,   59.757080
201193.000000,   45.303192,   59.748535
201367.000000,   45.211182,   59.760742
201572.000000,   44.646759,   59.757080
201905.000000,   45.790710,   59.757080
202547.000000,   45.134277,   59.757080
202938.000000,   45.867615,   59.752197
203503.000000,   45.668488,   59.760742
204142.000000,   45.912933,   59.760742
204846.000000,   46.142273,   59.760742
205461.000000,   46.966248,   59.768066
205556.000000,   46.477356,   59.760742
206159.000000,   47.179108,   59.752197
206672.000000,   47.606201,   59.757080
207121.000000,   48.003082,   59.760742
207554.000000,   47.271118,   59.752197
208174.000000,   48.583984,   59.760742
208824.000000,   47.957764,   59.764404
209483.000000,   48.217316,   59.752197
210048.000000,   48.140411,   59.760742
210744.000000,   48.903961,   59.757080
211381.000000,   48.934174,   59.757080
211741.000000,   49.011078,   59.748535
212097.000000,   49.865265,   59.744873
212666.000000,   49.133301,   59.764404
213114.000000,   49.423065,   59.760742
213438.000000,   49.865265,   59.757080
214004.000000,   50.704346,   59.744873
214706.000000,   50.337677,   59.752197
215361.000000,   51.009216,   59.760742
215571.000000,   50.247040,   59.741211
216009.000000,   51.176758,   59.752197
216681.000000,   50.979004,   59.752197
217062.000000,   51.528320,   59.752197
217229.000000,   50.643921,   59.764404
217686.000000,   50.582123,   59.760742
218037.000000,   51.543427,   59.752197
218428.000000,   51.146545,   59.764404
219040.000000,   52.092743,   59.748535
219397.000000,   51.268768,   59.748535
219602.000000,   52.230072,   59.757080
219773.000000,   52.017212,   59.752197
220107.000000,   52.291870,   0.000000
220761.000000,   51.650543,   -0.012207
221240.000000,   51.695862,   -0.004883
221642.000000,   51.223450,   -0.015869
222040.000000,   51.498108,   -0.019531
222154.000000,   51.848297,   -0.019531
222773.000000,   51.620331,   -0.012207
223404.000000,   51.375885,   -0.015869
224082.000000,   50.826569,   -0.015869
224462.000000,   51.314087,   -0.015869
225098.000000,   51.298981,   -0.008545
225459.000000,   50.444794,   -0.019531
225787.000000,   50.979004,   -0.008545
226399.000000,   51.024323,   -0.015869
226756.000000,   50.948792,   -0.015869
227360.000000,   50.277252,   -0.008545
227742.000000,   50.124817,   -0.008545
228099.000000,   50.215454,   -0.023193
228301.000000,   50.459900,   -0.012207
228472.000000,   50.231934,   -0.012207
228736.000000,   50.567017,   -0.012207
229230.000000,   50.749664,   -0.015869
229881.000000,   49.987488,   -0.019531
230517.000000,   50.521698,   -0.023193
230878.000000,   49.895477,   -0.023193
231476.000000,   49.850159,   -0.015869
231824.000000,   49.910583,   -0.023193
232466.000000,   49.468384,   -0.004883
232820.000000,   50.032806,   -0.019531
233470.000000,   49.635925,   -0.012207
233801.000000,   49.957275,   -0.015869
234459.000000,   49.987488,   -0.012207
235092.000000,   49.239044,   -0.015869
235442.000000,   50.047913,   -0.019531
236102.000000,   49.773254,   -0.015869
236458.000000,   49.972382,   -0.023193
237026.000000,   49.743042,   -0.015869
237761.000000,   49.925690,   -0.012207
238367.000000,   49.086609,   -0.015869
238916.000000,   48.689728,   -0.012207
239116.000000,   49.727936,   -0.012207
239738.000000,   49.285736,   -0.023193
240400.000000,   49.071503,   -0.023193
241139.000000,   49.545288,   -0.015869
241534.000000,   49.819946,   -0.015869
242180.000000,   49.148407,   -0.019531
242251.000000,   49.635925,   -0.012207
242872.000000,   49.605713,   -0.012207
243222.000000,   49.727936,   -0.019531
243870.000000,   49.300842,   -0.019531
244440.000000,   49.270630,   -0.012207
245156.000000,   48.721313,   -0.026855
245537.000000,   48.873749,   -0.015869
245877.000000,   49.331055,   -0.023193
246447.000000,   49.468384,   -0.019531
246766.000000,   49.300842,   -0.019531
247168.000000,   48.903961,   -0.023193
247861.000000,   48.811951,   -0.030518
248501.000000,   49.483490,   -0.015869
249142.000000,   49.071503,   -0.023193
249782.000000,   48.309326,   -0.019531
250198.000000,   49.270630,   -0.019531
250769.000000,   48.399963,   -0.012207
251290.000000,   48.751526,   -0.015869
251762.000000,   48.689728,   -0.004883
252401.000000,   48.873749,   -0.008545
252998.000000,   48.827057,   -0.019531
253416.000000,   48.995972,   -0.015869
254063.000000,   48.766632,   -0.019531
254420.000000,   48.247528,   -0.012207
255061.000000,   48.736420,   -0.012207
255418.000000,   49.071503,   -0.012207
256021.000000,   48.842163,   -0.012207
256661.000000,   48.399963,   -0.023193
257317.000000,   48.721313,   -0.019531
257932.000000,   48.995972,   -0.015869
258575.000000,   49.148407,   -0.015869
259302.000000,   48.384857,   -0.012207
259961.000000,   49.116821,   -0.015869
260597.000000,   48.888855,   -0.012207
260941.000000,   48.919067,   -0.023193
261622.000000,   48.415070,   -0.030518
262225.000000,   48.217316,   -0.012207
262866.000000,   48.277740,   -0.015869
263312.000000,   48.247528,   -0.019531
263820.000000,   48.064880,   -0.026855
264206.000000,   48.964386,   -0.015869
264864.000000,   48.507080,   -0.023193
265316.000000,   48.537292,   -0.004883
265942.000000,   48.202209,   -0.019531
266601.000000,   48.262634,   -0.015869
267297.000000,   49.178619,   -0.015869
267940.000000,   49.026184,   -0.015869
268296.000000,   48.766632,   -0.015869
268617.000000,   48.949280,   -0.015869
269011.000000,   48.110199,   -0.019531
269632.000000,   49.026184,   -0.012207
270320.000000,   48.309326,   59.760742
270963.000000,   48.811951,   59.760742
271236.000000,   47.942657,   59.757080
271662.000000,   48.644409,   59.764404
272302.000000,   49.453278,   59.748535
272894.000000,   49.712830,   59.760742
273260.000000,   50.078125,   59.752197
273642.000000,   49.361267,   59.757080
274232.000000,   50.017700,   59.757080
274927.000000,   50.689240,   59.764404
275546.000000,   50.719452,   59.757080
275976.000000,   51.253662,   59.757080
276207.000000,   51.390991,   59.752197
276572.000000,   51.421204,   59.752197
276910.000000,   51.406097,   59.748535
277642.000000,   50.948792,   59.752197
277930.000000,   51.513214,   59.768066
278343.000000,   51.848297,   59.760742
279001.000000,   51.894989,   59.757080
279355.000000,   52.474518,   59.757080
279710.000000,   52.718964,   27.770996
280338.000000,   53.236694,   -0.019531
280756.000000,   53.008728,   -0.012207
281022.000000,   52.824707,   -0.015869
281350.000000,   53.008728,   -0.012207
281498.000000,   52.962036,   -0.015869
281844.000000,   53.358917,   -0.015869
282441.000000,   53.099365,   -0.019531
282770.000000,   52.718964,   -0.015869
283251.000000,   52.322083,   -0.019531
283740.000000,   52.230072,   -0.015869
284178.000000,   52.230072,   -0.023193
284680.000000,   52.047424,   -0.012207
285102.000000,   51.818085,   -0.015869
285682.000000,   52.260284,   -0.023193
285832.000000,   52.184753,   -0.015869
286482.000000,   52.275391,   -0.004883
287141.000000,   51.940308,   -0.023193
287782.000000,   51.451416,   -0.012207
