t,   y,   u
16176.000000,   25.665131,   -0.026855
16462.000000,   25.023804,   -0.026855
16754.000000,   25.970001,   -0.034180
17073.000000,   25.298462,   -0.030518
17333.000000,   25.298462,   -0.026855
17670.000000,   26.092224,   -0.019531
17952.000000,   25.710449,   -0.034180
18210.000000,   24.931793,   -0.026855
18547.000000,   25.817566,   -0.030518
18842.000000,   25.588226,   -0.026855
19102.000000,   25.343781,   -0.037842
19424.000000,   24.978485,   -0.026855
19660.000000,   25.390472,   -0.026855
19910.000000,   25.176239,   59.744873
20204.000000,   25.847778,   59.748535
20520.000000,   25.527802,   59.744873
20760.000000,   24.871368,   59.757080
21045.000000,   25.253143,   59.748535
21280.000000,   24.794464,   59.757080
21562.000000,   25.100708,   59.748535
21802.000000,   25.405579,   59.748535
22092.000000,   25.908203,   59.752197
22399.000000,   25.558014,   59.748535
22640.000000,   25.573120,   59.752197
22922.000000,   25.893097,   59.760742
23408.000000,   26.869507,   59.744873
23660.000000,   26.946411,   59.741211
23944.000000,   26.305084,   59.744873
24179.000000,   26.656647,   59.741211
24462.000000,   27.221069,   59.748535
24700.000000,   26.961517,   59.752197
24986.000000,   27.205963,   59.757080
25295.000000,   27.175751,   59.744873
25607.000000,   27.098846,   59.752197
25838.000000,   27.373505,   59.752197
26155.000000,   28.090363,   59.748535
26439.000000,   27.800598,   59.748535
26754.000000,   27.862396,   59.748535
27072.000000,   27.541046,   59.760742
27329.000000,   27.755280,   59.748535
27640.000000,   27.892609,   59.752197
27974.000000,   28.014832,   59.752197
28232.000000,   28.105469,   59.748535
28494.000000,   28.716583,   59.744873
28831.000000,   28.411713,   59.752197
29114.000000,   28.899231,   59.752197
29431.000000,   28.686371,   59.748535
29692.000000,   29.098358,   59.757080
29971.000000,   28.961029,   59.752197
30228.000000,   28.929443,   59.760742
30542.000000,   28.869019,   59.752197
30804.000000,   29.647675,   59.757080
31134.000000,   29.738312,   59.748535
31381.000000,   30.120087,   59.744873
31713.000000,   29.281006,   59.752197
32029.000000,   29.173889,   59.748535
32284.000000,   29.616089,   59.748535
32598.000000,   30.028076,   59.744873
32915.000000,   30.547180,   59.748535
33200.000000,   29.785004,   59.752197
33486.000000,   30.883636,   59.748535
33720.000000,   30.272522,   59.760742
34008.000000,   30.944061,   59.748535
34264.000000,   30.989380,   59.741211
34580.000000,   30.669403,   59.757080
34864.000000,   30.806732,   59.744873
35154.000000,   31.126709,   59.748535
35475.000000,   31.310730,   59.752197
35731.000000,   30.821838,   59.752197
36066.000000,   31.173401,   59.748535
36358.000000,   31.173401,   59.752197
36632.000000,   31.555176,   59.752197
36964.000000,   31.126709,   59.752197
37256.000000,   31.722717,   59.744873
37516.000000,   32.394257,   59.752197
37848.000000,   32.104492,   59.752197
38164.000000,   32.210236,   59.752197
38426.000000,   32.104492,   59.752197
38738.000000,   32.164917,   59.757080
39070.000000,   31.813354,   59.752197
39320.000000,   31.997375,   59.752197
39604.000000,   32.988892,   59.757080
39936.000000,   32.561798,   59.748535
40198.000000,   32.454681,   59.757080
40485.000000,   32.881775,   59.748535
40724.000000,   32.774658,   59.744873
41016.000000,   32.851562,   59.744873
41304.000000,   32.836456,   59.752197
41618.000000,   33.568420,   59.757080
41885.000000,   32.668915,   59.757080
42196.000000,   33.797760,   59.757080
42480.000000,   33.660431,   59.752197
42741.000000,   33.034210,   59.748535
43070.000000,   33.141327,   59.744873
43330.000000,   33.705750,   59.757080
43612.000000,   34.301758,   59.760742
43926.000000,   34.010620,   59.752197
44200.000000,   33.782654,   59.748535
44534.000000,   33.980408,   59.757080
44794.000000,   34.010620,   59.760742
45078.000000,   34.147949,   59.744873
45340.000000,   33.461304,   59.744873
45656.000000,   33.965302,   59.752197
45944.000000,   34.789276,   59.744873
46258.000000,   34.439087,   59.748535
46545.000000,   34.529724,   59.760742
46784.000000,   34.132843,   59.752197
47074.000000,   34.179535,   59.752197
47341.000000,   34.301758,   59.748535
47672.000000,   35.368805,   59.741211
47984.000000,   34.926605,   59.748535
48219.000000,   35.079041,   59.744873
48740.000000,   35.567932,   59.752197
49019.000000,   35.598145,   59.748535
49335.000000,   35.415497,   59.752197
49622.000000,   35.033722,   59.748535
49940.000000,   35.567932,   0.203857
50182.000000,   35.552826,   -0.023193
50511.000000,   35.872803,   -0.030518
50796.000000,   35.506134,   -0.034180
51059.000000,   35.048828,   -0.023193
51390.000000,   35.675049,   -0.030518
51666.000000,   35.094147,   -0.030518
51908.000000,   36.070557,   -0.026855
52220.000000,   35.201263,   -0.030518
52478.000000,   35.827484,   -0.030518
52794.000000,   35.583038,   -0.034180
53128.000000,   34.759064,   -0.030518
53623.000000,   34.621735,   -0.026855
53864.000000,   34.851074,   -0.026855
54150.000000,   35.109253,   -0.030518
54404.000000,   34.988403,   -0.034180
54736.000000,   34.789276,   -0.026855
55024.000000,   35.308380,   -0.023193
55299.000000,   35.278168,   -0.030518
55607.000000,   35.094147,   -0.026855
55864.000000,   34.057312,   -0.034180
56174.000000,   34.713745,   -0.030518
56461.000000,   34.621735,   -0.026855
56744.000000,   34.102631,   -0.030518
57058.000000,   34.713745,   -0.026855
57316.000000,   34.010620,   -0.034180
57646.000000,   34.072418,   -0.037842
57934.000000,   34.591522,   -0.026855
58190.000000,   33.583527,   -0.034180
58504.000000,   33.492889,   -0.026855
58759.000000,   34.544830,   -0.030518
59088.000000,   34.392395,   -0.026855
59365.000000,   34.270172,   -0.026855
59600.000000,   33.797760,   -0.034180
59884.000000,   33.415985,   59.757080
60141.000000,   33.812866,   59.757080
60454.000000,   33.705750,   59.757080
60740.000000,   33.965302,   59.757080
61056.000000,   33.598633,   59.752197
61370.000000,   33.995514,   59.757080
61657.000000,   34.147949,   59.757080
61938.000000,   34.087524,   59.752197
62254.000000,   34.224854,   59.752197
62512.000000,   34.377289,   59.744873
62824.000000,   34.362183,   59.744873
63154.000000,   34.331970,   59.744873
63413.000000,   35.186157,   59.752197
63690.000000,   34.988403,   59.760742
64002.000000,   35.323486,   59.757080
64312.000000,   35.079041,   59.757080
64628.000000,   35.400391,   59.760742
64913.000000,   35.995026,   59.757080
65230.000000,   36.055450,   59.757080
65490.000000,   35.079041,   59.752197
65770.000000,   36.330109,   59.752197
66024.000000,   36.010132,   59.748535
66268.000000,   35.872803,   59.760742
66524.000000,   36.132355,   59.752197
66838.000000,   36.361694,   59.748535
67124.000000,   36.879425,   59.744873
67412.000000,   37.185669,   59.748535
67670.000000,   37.016754,   59.760742
68004.000000,   36.544342,   59.760742
68318.000000,   36.299896,   59.748535
68578.000000,   36.819000,   59.757080
68893.000000,   37.428741,   59.757080
69227.000000,   37.276306,   59.757080
69466.000000,   37.063446,   59.737549
69974.000000,   37.322998,   -0.046387
70307.000000,   37.566071,   -0.026855
70594.000000,   38.115387,   -0.034180
70851.000000,   37.398529,   -0.037842
71164.000000,   37.825623,   -0.034180
71408.000000,   37.872314,   -0.026855
71718.000000,   37.673187,   -0.037842
72033.000000,   37.215881,   -0.034180
72298.000000,   37.063446,   -0.034180
72624.000000,   37.658081,   -0.023193
73173.000000,   37.093658,   -0.026855
73434.000000,   37.093658,   -0.030518
73764.000000,   37.810516,   -0.023193
74078.000000,   37.230988,   -0.026855
74339.000000,   37.063446,   -0.026855
74668.000000,   37.031860,   -0.030518
74944.000000,   36.499023,   -0.037842
75184.000000,   37.475433,   -0.034180
75473.000000,   36.956329,   -0.046387
75730.000000,   36.803894,   -0.030518
76044.000000,   36.437225,   -0.030518
76371.000000,   37.123871,   -0.026855
76627.000000,   36.711884,   -0.034180
76894.000000,   36.499023,   -0.034180
77225.000000,   36.407013,   -0.034180
77468.000000,   36.529236,   -0.034180
77778.000000,   36.147461,   -0.026855
78039.000000,   36.192780,   -0.023193
78351.000000,   36.376801,   -0.030518
78685.000000,   36.956329,   -0.034180
78925.000000,   36.269684,   -0.030518
79236.000000,   36.239471,   -0.030518
79566.000000,   36.773682,   59.744873
80114.000000,   35.995026,   59.748535
80445.000000,   35.995026,   59.744873
80682.000000,   36.239471,   59.757080
80998.000000,   36.376801,   59.748535
81333.000000,   36.177673,   59.741211
81594.000000,   36.879425,   59.760742
82140.000000,   36.574554,   59.757080
82395.000000,   36.757202,   59.744873
82644.000000,   36.651459,   59.757080
82934.000000,   37.322998,   59.748535
83194.000000,   36.894531,   59.744873
83510.000000,   37.078552,   59.744873
83798.000000,   37.765198,   59.748535
84114.000000,   37.093658,   59.748535
84376.000000,   38.314514,   59.744873
84690.000000,   37.780304,   59.760742
85004.000000,   38.070068,   59.757080
85240.000000,   38.466949,   59.757080
85746.000000,   38.039856,   59.748535
86042.000000,   38.894043,   59.744873
86319.000000,   38.192291,   59.752197
86650.000000,   38.451843,   59.744873
86900.000000,   39.153595,   59.757080
87184.000000,   39.503784,   59.752197
87426.000000,   39.229126,   59.752197
87662.000000,   39.718018,   59.752197
87978.000000,   39.290924,   59.757080
88266.000000,   39.214020,   59.757080
88552.000000,   39.503784,   59.744873
88870.000000,   39.885559,   59.752197
89154.000000,   39.550476,   59.752197
89445.000000,   40.037994,   59.757080
89758.000000,   39.398041,   57.839355
90018.000000,   39.763336,   -0.019531
90348.000000,   40.771332,   -0.030518
90666.000000,   39.778442,   -0.034180
90900.000000,   40.953979,   -0.030518
91188.000000,   40.449982,   -0.023193
91499.000000,   40.175323,   -0.037842
91786.000000,   39.992676,   -0.030518
92077.000000,   40.145111,   -0.034180
92338.000000,   39.870453,   -0.026855
92654.000000,   40.130005,   -0.030518
93223.000000,   39.840240,   -0.026855
93499.000000,   40.282440,   -0.026855
93815.000000,   39.473572,   -0.034180
94349.000000,   40.404663,   -0.034180
94658.000000,   39.641113,   -0.034180
94974.000000,   40.022888,   -0.026855
95262.000000,   39.413147,   -0.034180
95575.000000,   39.947357,   -0.030518
95860.000000,   39.687805,   -0.030518
96120.000000,   39.398041,   -0.030518
96450.000000,   39.138489,   -0.030518
96762.000000,   39.733124,   -0.019531
97002.000000,   39.687805,   -0.026855
97296.000000,   38.909149,   -0.030518
97623.000000,   39.932251,   -0.023193
97884.000000,   38.986053,   -0.026855
98172.000000,   39.168701,   -0.037842
98434.000000,   38.878937,   -0.026855
98750.000000,   39.382935,   -0.030518
99084.000000,   39.245605,   -0.037842
99325.000000,   39.168701,   -0.026855
99804.000000,   39.046478,   -0.030518
100114.000000,   39.229126,   -0.030518
100448.000000,   38.299408,   -0.030518
100858.000000,   38.802032,   -0.042725
101490.000000,   39.138489,   -0.026855
101563.000000,   38.162079,   -0.030518
101760.000000,   38.162079,   -0.026855
102190.000000,   39.245605,   -0.023193
102515.000000,   39.046478,   -0.030518
102964.000000,   39.138489,   -0.037842
103403.000000,   38.542480,   -0.026855
103606.000000,   39.245605,   -0.026855
104248.000000,   37.932739,   -0.030518
104634.000000,   38.252716,   -0.034180
105144.000000,   38.634491,   -0.034180
105324.000000,   39.091797,   -0.037842
105948.000000,   38.390045,   -0.026855
106337.000000,   38.267822,   -0.019531
106744.000000,   38.802032,   -0.030518
107363.000000,   37.887421,   -0.030518
107690.000000,   38.436737,   -0.030518
107977.000000,   38.924255,   -0.030518
108448.000000,   38.679810,   -0.026855
108764.000000,   38.421631,   -0.034180
109122.000000,   38.421631,   -0.030518
109451.000000,   38.146973,   -0.026855
109831.000000,   38.604279,   59.752197
110184.000000,   38.696289,   59.744873
110506.000000,   38.817139,   59.752197
111148.000000,   38.848724,   59.757080
111785.000000,   38.267822,   59.744873
112098.000000,   38.574066,   59.752197
112301.000000,   38.527374,   59.752197
112466.000000,   39.321136,   59.752197
112783.000000,   39.321136,   59.757080
113705.000000,   39.061584,   59.760742
114388.000000,   39.398041,   59.744873
114670.000000,   40.481567,   59.757080
115147.000000,   40.481567,   59.748535
115783.000000,   40.434875,   59.752197
116262.000000,   40.618896,   59.752197
116483.000000,   41.228638,   59.744873
116709.000000,   41.258850,   59.744873
117164.000000,   40.953979,   59.752197
117604.000000,   41.457977,   59.757080
117860.000000,   41.701050,   59.748535
118090.000000,   41.945496,   59.752197
118478.000000,   41.320648,   59.752197
118865.000000,   42.144623,   59.760742
119130.000000,   41.503296,   59.752197
119558.000000,   42.327271,   59.752197
119853.000000,   42.022400,   59.764404
120258.000000,   43.243256,   59.752197
120485.000000,   42.022400,   59.744873
120907.000000,   42.601929,   59.748535
121264.000000,   43.548126,   59.752197
121868.000000,   42.678833,   59.748535
122302.000000,   43.548126,   59.757080
122626.000000,   43.059235,   59.752197
123547.000000,   43.166351,   59.760742
123750.000000,   43.655243,   59.752197
124266.000000,   44.189453,   59.752197
124893.000000,   44.676971,   59.741211
125248.000000,   44.005432,   59.744873
125886.000000,   44.784088,   59.757080
126268.000000,   44.157867,   59.757080
126584.000000,   44.906311,   59.748535
126837.000000,   44.554749,   59.760742
127026.000000,   44.844513,   59.752197
127648.000000,   44.631653,   59.757080
128043.000000,   44.524536,   59.744873
128363.000000,   45.043640,   59.752197
128605.000000,   45.150757,   59.748535
128974.000000,   45.318298,   59.744873
129106.000000,   45.760498,   59.760742
129777.000000,   45.470734,   59.757080
130244.000000,   45.348511,   59.744873
130424.000000,   45.577850,   59.744873
131004.000000,   46.401825,   59.757080
131569.000000,   46.661377,   59.752197
131705.000000,   46.187592,   59.748535
132367.000000,   47.026672,   59.741211
133065.000000,   46.294708,   59.757080
133857.000000,   46.767120,   59.748535
134083.000000,   46.401825,   59.748535
134314.000000,   47.485352,   59.741211
134704.000000,   47.743530,   59.748535
135100.000000,   47.056885,   59.757080
135773.000000,   47.271118,   59.748535
136386.000000,   47.348022,   59.752197
136757.000000,   47.088470,   59.748535
136924.000000,   47.927551,   59.757080
137407.000000,   47.515564,   59.752197
138108.000000,   48.140411,   59.752197
138324.000000,   48.079987,   59.748535
138807.000000,   47.897339,   59.757080
139411.000000,   48.187103,   59.741211
140148.000000,   48.461761,   59.760742
140523.000000,   48.064880,   59.760742
141126.000000,   49.545288,   59.760742
141735.000000,   49.148407,   59.760742
142501.000000,   49.545288,   59.760742
143078.000000,   49.498596,   59.757080
143164.000000,   48.873749,   59.752197
143767.000000,   49.407959,   59.757080
144427.000000,   49.773254,   59.748535
144710.000000,   49.727936,   59.748535
145128.000000,   49.483490,   59.752197
145412.000000,   50.200348,   59.748535
145828.000000,   49.697723,   59.744873
146186.000000,   49.528809,   59.757080
146521.000000,   50.796356,   59.757080
146918.000000,   50.369263,   59.752197
147534.000000,   50.764771,   59.752197
148172.000000,   51.238556,   59.757080
148908.000000,   51.161652,   59.752197
149512.000000,   51.620331,   59.757080
149906.000000,   51.161652,   0.086670
150789.000000,   50.979004,   -0.030518
151147.000000,   51.406097,   -0.026855
151264.000000,   51.558533,   -0.034180
151532.000000,   51.375885,   -0.030518
151948.000000,   51.483002,   -0.026855
152588.000000,   51.360779,   -0.030518
153193.000000,   51.330566,   -0.042725
153544.000000,   50.627441,   -0.030518
154178.000000,   50.674133,   -0.034180
154400.000000,   50.567017,   -0.026855
154625.000000,   50.414581,   -0.026855
155022.000000,   50.155029,   -0.030518
155644.000000,   50.399475,   -0.030518
156298.000000,   50.155029,   -0.034180
156646.000000,   50.582123,   -0.037842
157158.000000,   50.032806,   -0.030518
157413.000000,   50.017700,   -0.034180
157926.000000,   49.407959,   -0.026855
158484.000000,   49.223938,   -0.030518
158934.000000,   49.391479,   -0.026855
159578.000000,   49.391479,   -0.034180
160551.000000,   49.270630,   -0.026855
161075.000000,   49.773254,   -0.034180
161548.000000,   48.599091,   -0.030518
162153.000000,   49.208832,   -0.034180
162794.000000,   49.545288,   -0.030518
163146.000000,   49.468384,   -0.030518
163787.000000,   48.751526,   -0.030518
164223.000000,   48.766632,   -0.037842
164847.000000,   48.552399,   -0.030518
165479.000000,   48.430176,   -0.034180
165544.000000,   48.858643,   -0.026855
166176.000000,   48.507080,   -0.034180
166813.000000,   48.704834,   -0.034180
167453.000000,   48.888855,   -0.023193
167856.000000,   48.567505,   -0.023193
168194.000000,   48.292847,   -0.023193
168527.000000,   48.979492,   -0.034180
168886.000000,   48.202209,   -0.026855
169460.000000,   48.689728,   -0.030518
169768.000000,   48.964386,   -0.026855
170186.000000,   48.964386,   -0.037842
170523.000000,   48.125305,   -0.023193
171153.000000,   48.736420,   -0.030518
171665.000000,   48.766632,   -0.037842
172148.000000,   48.934174,   -0.026855
172769.000000,   48.491974,   -0.023193
173393.000000,   47.667999,   -0.023193
173735.000000,   48.003082,   -0.026855
174727.000000,   48.309326,   -0.037842
175104.000000,   48.430176,   -0.019531
175773.000000,   48.202209,   -0.026855
176447.000000,   47.667999,   -0.023193
176560.000000,   48.034668,   -0.037842
176824.000000,   47.820435,   -0.034180
177364.000000,   47.972870,   -0.037842
177847.000000,   47.880859,   -0.034180
177958.000000,   47.652893,   -0.034180
178222.000000,   47.591095,   -0.030518
178838.000000,   48.232422,   -0.030518
179211.000000,   47.728424,   -0.046387
179892.000000,   48.507080,   -0.026855
179955.000000,   48.674622,   -0.026855
180573.000000,   47.606201,   -0.037842
181248.000000,   48.369751,   -0.023193
181464.000000,   47.530670,   -0.034180
181946.000000,   47.331543,   -0.026855
182230.000000,   47.698212,   -0.023193
182692.000000,   47.408447,   -0.023193
183027.000000,   47.880859,   -0.026855
183567.000000,   47.393341,   -0.030518
183719.000000,   48.003082,   -0.019531
184397.000000,   47.348022,   -0.030518
184805.000000,   48.430176,   -0.030518
185468.000000,   47.957764,   -0.030518
185999.000000,   47.530670,   -0.030518
186446.000000,   48.140411,   -0.034180
186556.000000,   47.378235,   -0.026855
186792.000000,   48.217316,   -0.023193
187181.000000,   48.247528,   -0.034180
187846.000000,   47.652893,   -0.026855
188488.000000,   47.468872,   -0.037842
189146.000000,   47.698212,   -0.030518
189433.000000,   47.286224,   -0.034180
189848.000000,   48.003082,   -0.030518
190507.000000,   47.575989,   -0.030518
190858.000000,   47.972870,   -0.034180
191547.000000,   47.683105,   -0.030518
192178.000000,   48.034668,   -0.026855
192840.000000,   47.942657,   -0.023193
193282.000000,   48.079987,   -0.034180
193887.000000,   47.210693,   -0.030518
194245.000000,   47.775116,   -0.030518
194848.000000,   47.835541,   -0.030518
195204.000000,   47.210693,   -0.023193
195836.000000,   48.003082,   -0.026855
196228.000000,   47.073364,   -0.034180
196688.000000,   47.805328,   -0.030518
197135.000000,   47.225800,   -0.037842
197807.000000,   47.148895,   -0.026855
198152.000000,   48.110199,   -0.030518
198562.000000,   47.545776,   -0.026855
198794.000000,   47.530670,   -0.037842
199208.000000,   47.256012,   -0.026855
199494.000000,   47.133789,   -0.030518
199906.000000,   47.728424,   -0.030518
200256.000000,   47.606201,   59.760742
200604.000000,   47.393341,   59.748535
201268.000000,   47.331543,   59.744873
201342.000000,   47.210693,   59.757080
201738.000000,   48.064880,   59.752197
202360.000000,   48.049774,   59.760742
203346.000000,   48.766632,   59.741211
203443.000000,   48.704834,   59.752197
203765.000000,   48.567505,   59.752197
204367.000000,   50.017700,   59.764404
204724.000000,   48.873749,   59.744873
205292.000000,   49.682617,   59.752197
205646.000000,   49.041290,   59.757080
206005.000000,   50.414581,   59.744873
206627.000000,   49.835052,   59.748535
207272.000000,   50.032806,   59.757080
207824.000000,   51.193237,   59.752197
208244.000000,   51.314087,   59.752197
208604.000000,   51.605225,   59.760742
209220.000000,   51.039429,   59.744873
209615.000000,   51.513214,   59.757080
210234.000000,   51.467896,   59.744873
210907.000000,   52.337189,   59.760742
211343.000000,   51.925201,   59.757080
211903.000000,   52.214966,   59.757080
212362.000000,   53.038940,   59.752197
212593.000000,   52.412720,   59.752197
212998.000000,   52.459412,   59.744873
213065.000000,   52.978516,   59.744873
213443.000000,   52.931824,   59.760742
213764.000000,   53.450928,   59.764404
214333.000000,   53.435822,   59.752197
215004.000000,   53.558044,   59.744873
215423.000000,   54.000244,   59.741211
216067.000000,   53.358917,   59.757080
216443.000000,   53.970032,   59.757080
216818.000000,   54.229584,   59.748535
217487.000000,   54.609985,   59.748535
217767.000000,   54.015350,   59.748535
218086.000000,   54.626465,   59.760742
218508.000000,   54.809113,   59.744873
219146.000000,   54.686890,   59.741211
219806.000000,   55.388641,   59.757080
220086.000000,   54.717102,   59.744873
220507.000000,   55.571289,   59.748535
220858.000000,   55.388641,   59.748535
221433.000000,   55.755310,   59.752197
221832.000000,   55.541077,   59.748535
222140.000000,   55.313110,   59.752197
222502.000000,   55.296631,   59.748535
223143.000000,   56.487274,   59.748535
223826.000000,   55.968170,   59.757080
224486.000000,   55.953064,   59.744873
224844.000000,   56.716614,   59.744873
225218.000000,   56.502380,   59.744873
225866.000000,   57.265930,   59.741211
226301.000000,   56.944580,   59.744873
226924.000000,   56.991272,   59.752197
227605.000000,   57.493896,   59.748535
228246.000000,   57.158813,   59.752197
228465.000000,   58.180542,   59.744873
228673.000000,   57.296143,   59.748535
228936.000000,   57.785034,   59.744873
229369.000000,   58.150330,   59.748535
229742.000000,   57.830353,   59.752197
230064.000000,   58.028107,   59.752197
230630.000000,   58.257446,   59.741211
231273.000000,   57.800140,   59.748535
231359.000000,   58.197021,   59.748535
231650.000000,   57.785034,   59.752197
232057.000000,   58.120117,   59.752197
232288.000000,   58.516998,   59.757080
232679.000000,   59.036102,   59.744873
233347.000000,   58.821869,   59.752197
233718.000000,   59.173431,   59.757080
234385.000000,   58.394775,   59.757080
234873.000000,   59.126740,   59.752197
235346.000000,   58.974304,   59.764404
235780.000000,   59.051208,   59.752197
236042.000000,   58.699646,   59.744873
236426.000000,   59.523621,   59.760742
237386.000000,   60.317383,   59.757080
237768.000000,   59.768066,   59.757080
238109.000000,   59.982300,   59.757080
238805.000000,   60.302277,   59.748535
239164.000000,   60.454712,   59.757080
239560.000000,   60.484924,   59.748535
240086.000000,   59.813385,   59.744873
240453.000000,   59.965820,   59.744873
240844.000000,   61.080933,   59.752197
241216.000000,   60.272064,   59.752197
241638.000000,   61.064453,   59.744873
242270.000000,   61.233368,   59.764404
242917.000000,   61.080933,   59.752197
243337.000000,   60.714264,   59.744873
243966.000000,   61.263580,   59.752197
244606.000000,   61.523132,   59.757080
245247.000000,   61.690674,   59.748535
245355.000000,   61.324005,   59.760742
245625.000000,   61.324005,   59.744873
246172.000000,   62.147980,   59.748535
246667.000000,   62.529755,   59.752197
247305.000000,   62.179565,   59.752197
247947.000000,   61.843109,   59.748535
248485.000000,   62.575073,   59.757080
248907.000000,   62.956848,   59.748535
249513.000000,   62.437744,   59.752197
250187.000000,   62.941742,   -0.026855
250727.000000,   62.651978,   -0.030518
250884.000000,   62.926636,   -0.026855
251490.000000,   62.941742,   -0.030518
251845.000000,   63.658600,   -0.034180
252217.000000,   63.018646,   -0.023193
252868.000000,   63.033752,   -0.023193
253151.000000,   62.667084,   -0.030518
253569.000000,   62.774200,   -0.034180
253787.000000,   63.033752,   -0.030518
254269.000000,   61.904907,   -0.030518
254569.000000,   61.935120,   -0.026855
254987.000000,   62.132874,   -0.037842
255303.000000,   61.843109,   -0.034180
256066.000000,   61.186676,   -0.023193
256708.000000,   61.385803,   -0.023193
257345.000000,   61.767578,   -0.030518
257885.000000,   61.492920,   -0.023193
258368.000000,   61.888428,   -0.030518
259025.000000,   61.660461,   -0.034180
259389.000000,   60.531616,   -0.026855
259951.000000,   60.454712,   59.752197
260631.000000,   61.034241,   59.752197
261017.000000,   60.637360,   59.744873
261658.000000,   61.508026,   59.748535
262229.000000,   60.896912,   59.752197
262364.000000,   61.201782,   59.752197
262760.000000,   61.812897,   59.752197
263228.000000,   61.461334,   59.748535
263687.000000,   62.102661,   59.760742
264223.000000,   62.575073,   59.760742
264647.000000,   62.559967,   59.757080
265083.000000,   62.591553,   59.752197
265317.000000,   62.881317,   59.757080
265455.000000,   62.896423,   59.748535
265723.000000,   62.819519,   59.748535
266425.000000,   62.834625,   59.748535
267081.000000,   62.866211,   59.757080
267148.000000,   63.583069,   59.757080
267735.000000,   63.338623,   59.752197
268103.000000,   64.040375,   59.760742
268713.000000,   63.903046,   59.744873
269338.000000,   63.933258,   59.744873
269971.000000,   64.482574,   59.752197
270423.000000,   64.284821,   59.748535
270958.000000,   64.788818,   59.752197
271313.000000,   64.681702,   59.764404
271991.000000,   64.849243,   59.737549
272294.000000,   65.246124,   59.752197
272379.000000,   65.338135,   59.744873
272606.000000,   65.413666,   59.748535
273028.000000,   65.458984,   59.757080
273313.000000,   65.703430,   59.748535
273756.000000,   65.581207,   59.748535
274367.000000,   66.207428,   59.757080
275007.000000,   66.008301,   59.757080
275597.000000,   66.039886,   59.748535
275804.000000,   66.177216,   59.748535
276067.000000,   66.130524,   59.748535
276619.000000,   66.817169,   59.748535
277621.000000,   66.954498,   59.757080
278307.000000,   67.244263,   59.752197
278593.000000,   67.488708,   59.757080
278776.000000,   67.503815,   59.760742
279004.000000,   67.702942,   59.752197
279427.000000,   67.031403,   59.752197
279966.000000,   67.915802,   59.741211
280387.000000,   67.962494,   59.752197
280925.000000,   68.145142,   59.748535
281406.000000,   67.366486,   59.757080
282048.000000,   67.580719,   59.757080
282671.000000,   69.578857,   59.752197
283223.000000,   68.679352,   59.752197
283645.000000,   67.672729,   59.752197
284011.000000,   69.076233,   59.752197
284440.000000,   68.496704,   59.748535
285086.000000,   68.846893,   59.741211
285407.000000,   68.252258,   59.757080
285621.000000,   68.754883,   59.757080
286079.000000,   68.923798,   59.757080
286736.000000,   69.091339,   59.744873
287419.000000,   69.458008,   59.752197
288054.000000,   69.885101,   59.737549
288556.000000,   69.228668,   59.748535
289011.000000,   69.853516,   59.741211
289687.000000,   70.144653,   59.752197
290053.000000,   70.449524,   59.757080
290670.000000,   70.037537,   59.748535
291057.000000,   70.846405,   59.748535
291686.000000,   70.281982,   59.752197
291970.000000,   70.312195,   59.752197
292296.000000,   70.464630,   59.752197
292673.000000,   70.265503,   59.757080
293346.000000,   71.380615,   59.752197
