t,y,u
97113,40.328369,59.741211
97213,40.924072,59.741211
97313,40.053711,59.737549
97413,40.877686,59.741211
97511,40.618896,59.730225
97612,40.69458,59.730225
97711,40.435791,59.737549
97813,40.511475,59.737549
97912,41.152344,59.733887
98012,40.130615,59.726562
98111,40.053711,59.733887
98238,40.786133,59.730225
98309,40.771484,59.733887
98413,40.802002,59.730225
98511,40.557861,59.744873
98613,41.274414,59.741211
98711,40.69458,59.730225
98812,41.259766,59.7229
98912,40.908203,59.726562
99012,40.924072,59.733887
99111,41.229248,59.733887
99213,40.480957,59.726562
99311,41.488037,59.733887
99413,41.213379,59.737549
99511,40.877686,59.726562
99613,41.213379,59.726562
99723,41.365967,59.726562
99826,41.564941,59.730225
99923,40.771484,58.459473
100024,41.427002,3.31665
100121,41.564941,-0.174561
100221,41.70166,-0.053711
100318,41.564941,-0.030518
100418,41.488037,-0.019531
100534,41.335449,-0.019531
100613,41.229248,-0.030518
100711,42.022705,-0.026855
100832,41.290283,-0.012207
100930,41.931152,-0.026855
101027,41.717529,-0.030518
101128,41.809082,-0.023193
101213,41.351318,-0.019531
101312,41.243896,-0.023193
101412,41.8396,-0.030518
101512,41.870117,-0.019531
101613,41.060791,-0.019531
101712,41.152344,-0.023193
101814,41.900635,-0.030518
101912,41.182861,-0.023193
102018,40.908203,-0.026855
102109,41.229248,-0.023193
102213,41.915283,-0.023193
102308,41.549072,-0.026855
102412,40.83252,-0.023193
102512,41.259766,-0.023193
102613,41.900635,-0.023193
102711,41.335449,-0.023193
102812,40.786133,-0.023193
102912,41.243896,-0.023193
103013,41.274414,-0.026855
103134,41.046143,-0.03418
103213,40.83252,-0.026855
103312,41.259766,-0.026855
103413,41.304932,-0.019531
103512,40.847168,-0.026855
103613,40.893555,-0.023193
103711,41.396484,-0.030518
103812,41.152344,-0.026855
103912,40.557861,-0.026855
104013,40.938721,-0.023193
